uniqueID,moonName,sizeClass,worldType,resourceValueModifier,habitabilityModifier,nativeEcosphere,climateType,breathable,worldDensity,worldDiameter,worldMass,surfaceGravity,volcanicActivityLevel,tectonicActivityLevel,hydrographicCoverage,surfaceTemperature,dayFaceAverageTemperature,nightFaceAverageTemperature,blackbodyCorrection,blackbodyTemperature,magneticFieldStrength,equatorialRotationVelocity,totalSurfaceArea,landSurfaceArea,liquidSurfaceArea,atmosphereMass,worldAtmosphereComposition.toxicity,worldAtmosphereComposition.chlorineOrFluorine,worldAtmosphereComposition.lowOxygen,worldAtmosphereComposition.highOxygen,worldAtmosphereComposition.organicToxins,worldAtmosphereComposition.sulfurCompounds,worldAtmosphereComposition.suffocating,worldAtmosphereComposition.highCarbonDioxide,worldAtmosphereComposition.inertGases,worldAtmosphereComposition.nitrogenCompounds,worldAtmosphereComposition.pollutants,worldAtmosphereComposition.corrosive,greenhouseFactor,absorptionFactor,atmosphericPressure,atmosphericPressureCategory,minimumMolecularWeightRetained,orbitalRadius,orbitalPeriod,orbitalEccentricity,minimumSeparation,maximumSeparation,rotationPeriod,retrogradeOrNot,apparentDayLength,axialTilt,resonantOrNot,tidalLockedOrNot,escapeVelocity,tidalForceOnSatelliteByPlanet,totalTidalEffect,hexesPerSide,totalHexes,waterHexCount,landHexCount,numberOfMajorOceans,numberOfMinorOceans,numberOfSmallSeas,numberOfScatteredLakes,numberOfMajorContinents,numberOfMinorContinents,numberOfMajorIslands,numberOfArchipelagoes,tectonicPlateCount
3133101100,NN 3565 k i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.696099,0.0554979,0.000118988,0.0386321,None,None,0,115.919,139.102,11.5919,0.86,134.789,0,159.752,393633,393633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,1047.8,4.25383,1.93363,0.0516023,4.03432,4.47334,1.93363,0,1.93363,88,0,1,732.101,1.04855,94291,1,20,0,20,0,0,0,1,10,13,5,4,10
3133102100,NN 3565 j ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.550946,0.156271,0.00210254,0.0860969,Extreme,None,0,69.4888,83.3866,6.94888,0.77,90.2452,0,156.393,3.12101e+06,3.12101e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,111.791,9.48946,5.56165,0.503834,4.70834,14.2706,5.56165,0,5.56169,4,0,1,1833.97,1.9598,9973.54,2,50,0,50,0,0,5,2,3,8,3,3,1
3133102200,NN 3565 j i,Terrestrial Planet (Small),Small (Hadean),0,0,Frozen,No life,0,0.556387,0.332932,0.0205327,0.185239,None,None,0,47.8012,57.3615,4.78012,0.67,71.3451,0,166.613,1.41661e+07,1.41661e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,19.2807,15.1831,11.1222,0.0499756,14.4243,15.9419,11.1222,0,11.1223,3,0,1,3926.48,9.95471,5187.61,3,100,0,100,0,0,0,1,3,13,0,4,3
3133105100,NN 3565 g i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.594214,0.295966,0.0154052,0.175867,None,None,0,95.0561,114.067,9.50561,0.86,110.53,0,578.027,1.11949e+07,1.11949e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,35.3919,6.32595,2.84993,0,6.32595,6.32595,2.84993,0,2.84999,23,0,1,3607.21,66.9332,46489.8,3,100,0,100,0,0,7,9,6,11,3,2,11
3133107100,NN 3565 e i,Terrestrial Planet (Tiny),Tiny (Rock),-3,0,Frozen,No life,0,0.73903,0.274507,0.0152871,0.202869,Light,None,0,140.915,169.098,14.0915,0.97,145.273,0.018,1135.72,9.63042e+06,9.63042e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,43.4776,3.66199,1.34532,0.40244,2.18826,5.13572,1.34532,1,-1.34527,17,0,1,3731.16,485.055,339508,3,100,0,100,0,0,0,1,12,5,12,8,7
3133109100,NN 3565 d iii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.281765,0.334753,0.0105697,0.0943219,Light,None,0,103.536,124.244,10.3536,0.86,120.391,0,946.051,1.43215e+07,1.43215e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,63.5486,5.33213,1.96948,0.600593,2.12969,8.53456,1.96948,0,1.96979,7,0,1,2809.49,42.9141,43443.2,3,100,0,100,0,0,6,10,5,5,12,8,7
3133109200,NN 3565 d ii,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.352181,0.249974,0.00550113,0.0880361,Heavy,None,0,65.5496,78.6596,6.55496,0.77,85.1294,0,249.181,7.98598e+06,7.98598e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,64.4721,10.6643,5.58369,0.00163555,10.6468,10.6817,5.58369,0,5.58615,0,0,1,2345.51,2.08483,4055.1,3,100,0,100,0,0,0,1,11,11,12,5,3
3133109300,NN 3565 d i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.425685,0.30008,0.0115027,0.127739,None,None,0,30.4874,36.5849,3.04874,0.67,45.5036,0,45.8107,1.15083e+07,1.15083e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,19.7848,37.3249,36.4595,0.201784,29.7933,44.8565,36.4595,0,36.5646,33,0,1,3095.56,0.122054,113.537,3,100,0,100,0,0,1,3,6,13,5,7,9
3134102100,GJ 1128 i i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.368355,0.386777,0.0213132,0.142471,Extreme,None,0,84.6335,101.56,8.46335,0.77,109.914,0.08,749.439,1.91187e+07,1.91187e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,33.244,6.39715,2.87254,0.595673,2.58654,10.2078,2.87254,0,2.87256,87,0,1,3711.53,113.156,51499.5,4,170,0,170,0,0,7,2,10,3,0,2,10
3134105100,GJ 1128 f i,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.253893,0.914089,0.193917,0.232081,None,None,0,49.0638,58.8765,4.90638,0.67,73.2295,0,435.981,1.06786e+08,1.06786e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.75317,14.4118,11.6698,0.702028,4.29431,24.5293,11.6698,0,11.6724,2,0,1,7282.36,1891.5,94615.6,8,650,0,650,0,0,0,4,7,4,6,6,9
3134107100,GJ 1128 d i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.674489,0.0645787,0.000181653,0.0435576,None,None,0,84.8788,101.855,8.48788,0.86,98.6963,0,77.2043,532987,532987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,584.784,7.93392,4.65574,0.698463,2.39237,13.4755,4.65574,0,4.65714,24,0,1,838.563,0.204852,10938.8,1,20,0,20,0,0,1,11,4,6,11,4,5
3138101100,NN 3568 i ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.663715,0.258503,0.0114651,0.171572,Heavy,None,0,59.3352,71.2023,5.93352,0.77,77.0587,0,150.221,8.54022e+06,8.54022e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,28.9573,13.015,9.57804,0.201732,10.3895,15.6406,9.57804,0,9.57819,89,0,1,3329.78,10.8784,3700.41,3,100,0,100,0,0,0,2,9,15,2,12,1
3138101200,NN 3568 i i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.474179,0.357449,0.0216563,0.169495,Extreme,None,0,96.894,116.273,9.6894,0.77,125.836,0.001,911.482,1.63292e+07,1.63292e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,34.6166,4.88064,2.18277,0,4.88064,4.88064,2.18277,0,2.18277,5,0,1,3891.74,538.796,97029.7,4,170,0,170,0,0,0,1,2,2,15,7,2
3139101100,NN 3569 j i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.484225,0.329062,0.0172537,0.15934,Moderate,None,0,110.634,132.761,11.0634,0.86,128.644,0,874.592,1.38386e+07,1.38386e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,40.8917,4.66993,2.09418,0.0485905,4.44302,4.89684,2.09418,0,2.09418,20,0,1,3620.43,514.975,17908.4,3,100,0,100,0,0,8,2,6,3,15,10,9
3141102100,NN 3572 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.486032,0.1997,0.00387081,0.0970607,None,None,0,59.7992,59.7992,59.7992,0.86,69.5339,0.4,28.1663,5.09677e+06,5.09677e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,59.7892,15.9844,11.0766,0.202591,12.7461,19.2227,39.463,0,39.4686,10,0,0,2201.25,0.553887,0,3,100,0,100,0,0,0,7,9,1,13,5,1
3141102200,NN 3572 f i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.299813,0.199481,0.00237987,0.0598069,None,None,0,47.7032,47.7032,47.7032,0.86,55.4689,0.6,9.3934,5.08556e+06,5.08556e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,77.4901,25.1183,21.8374,0.396113,15.1686,35.068,118.201,0,43.6747,90,1,0,1726.97,0.0876619,0,3,100,0,100,0,0,1,7,12,4,3,2,4
3141105100,NN 3572 d i,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.522842,0.329311,0.0186719,0.172178,None,None,0,42.5082,42.5082,42.5082,0.67,63.445,0.5,16.8254,1.38596e+07,1.38596e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.6493,19.1997,19.7763,0.695878,5.83905,32.5603,108.938,1,-108.691,10,0,0,3764.87,17.5193,0,3,100,0,100,0,0,0,0,9,3,13,5,9
3141106100,NN 3572 c i,Terrestrial Planet (Tiny),Tiny (Sulfur),-4,0,Frozen,No life,0,0.62614,0.205552,0.00543797,0.128704,None,None,0,69.9002,69.9002,69.9002,0.77,90.7795,0.6,144.707,5.39984e+06,5.39984e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,57.1902,9.37809,6.47961,0.00249706,9.35467,9.40151,7.9063,0,7.9087,50,0,0,2571.68,19.6377,0,3,100,0,100,0,0,0,1,6,0,13,8,8
3143105100,NN 3575 h i,Terrestrial Planet (Small),Small (Hadean),-3,0,Frozen,No life,0,0.529988,0.280712,0.0117233,0.148774,Light,None,0,33.3286,39.9943,3.33286,0.67,49.7441,0,53.1838,1.00707e+07,1.00707e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,19.8519,31.2325,29.3781,0.00106873,31.1991,31.2658,29.3781,0,29.3839,23,0,1,3231.12,0.271412,194.472,3,100,0,100,0,0,1,6,12,0,12,7,2
3143108100,NN 3575 e i,Terrestrial Planet (Tiny),Tiny (Rock),0,0,Frozen,No life,0,0.780419,0.0590365,0.000160579,0.0460732,None,None,0,165.854,199.025,16.5854,0.97,170.984,0,211.876,445429,445429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,1047.69,2.64351,1.55088,0.0987124,2.38256,2.90446,1.55088,0,1.55097,6,0,1,824.6,120.992,6.32918e+06,1,20,0,20,0,0,0,1,5,16,15,10,2
3144101100,NN 3576 i ii,Terrestrial Planet (Small),Small (Hadean),0,0,Frozen,No life,0,0.439285,0.268547,0.00850756,0.117968,None,None,0,37.3169,44.7803,3.73169,0.67,55.6968,0,63.7499,9.21673e+06,9.21673e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,29.3018,24.9131,23.4467,0.052178,23.6132,26.2131,23.4467,0,23.4476,38,0,1,2814.18,0.73149,378.318,3,100,0,100,0,0,5,11,7,11,2,7,6
3144101200,NN 3576 i i,Terrestrial Planet (Standard),Standard (Ice),-1,0,Frozen,No life,0,0.836943,0.304693,0.0236747,0.255011,None,None,0,84.5372,101.445,8.45372,1.03115,81.9835,0,232.927,1.18649e+07,1.08911e+07,973744,0.99505,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.00525606,Trace,17.5854,11.4984,7.2809,0.400136,6.89746,16.0993,7.2809,0,7.28098,26,0,1,4407.27,23.4914,4365.92,3,100,0,100,0,0,0,0,11,4,11,7,8
3144105100,NN 3576 e i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.465729,0.0513577,6.30884e-05,0.0239188,Extreme,None,0,53.6179,64.3415,5.36179,0.77,69.6336,0,24.1596,337092,337092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,944.765,15.9387,11.832,0.501397,7.94706,23.9302,11.832,0,11.8343,7,0,1,554.154,0.00352566,245.892,1,20,0,20,0,0,0,1,5,3,7,11,6
3144108100,NN 3576 b ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.381381,0.145119,0.00116554,0.0553455,Heavy,None,0,59.3122,71.1746,5.93122,0.77,77.0288,0,96.5203,2.69143e+06,2.69143e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,159.844,13.0252,8.36846,0.799609,2.61012,23.4402,8.36846,0,8.37537,36,0,1,1416.97,0.260694,984.135,2,50,0,50,0,0,0,0,11,8,0,10,1
3144108200,NN 3576 b i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.500039,0.204944,0.00430435,0.10248,None,None,0,48.925,58.71,4.8925,0.86,56.8895,0,55.0111,5.36793e+06,5.36793e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,45.1448,23.8795,20.736,0.100133,21.4884,26.2706,20.736,0,20.7785,46,0,1,2291.37,0.220647,225.55,3,100,0,100,0,0,0,6,5,0,3,2,1
3145101100,NN 3577A d i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.431758,0.279762,0.00945384,0.12079,None,None,0,34.0666,34.0666,34.0666,0.67,50.8456,0,23.0612,1.00027e+07,1.00027e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,25.0774,29.8939,22.1226,0.704774,8.82544,50.9623,67.5226,0,67.5684,47,0,0,2906.49,0.0661146,41.9605,3,100,0,100,0,0,0,1,8,0,15,7,7
3146106100,NN 3579 d i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.254077,0.308191,0.00743748,0.0783044,Light,None,0,41.7963,41.7963,41.7963,0.86,48.6003,0,191.944,1.21388e+07,1.21388e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,33.5646,32.7199,30.8506,0.0983277,29.5026,35.9371,8.93687,0,8.9392,20,0,0,2456.19,0.142998,48.0668,3,100,0,100,0,0,2,10,3,9,14,6,5
3147108100,GJ 2077 b i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.52407,0.266999,0.00997508,0.139926,Extreme,None,0,57.6139,69.1367,5.76139,0.77,74.8233,0,124.891,9.11078e+06,9.11078e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,33.3793,13.8044,11.8992,0.195765,11.1019,16.5068,11.8992,0,11.9568,24,0,1,3056.06,17.8497,14852.2,3,100,0,100,0,0,0,1,12,17,7,12,2
3148101100,NN 3582 l i,Terrestrial Planet (Standard),Standard (Ice),-1,0,Frozen,No life,0,0.786969,0.820124,0.434106,0.645412,Heavy,None,0,156.827,181.92,105.074,1.03439,151.614,0.3,3228.2,8.596e+07,8.596e+07,0,1.01388,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.356602,Very Thin,4.77387,3.36212,1.41403,0.401659,2.01169,4.71254,1.41403,1,-1.41403,43,0,1,11503.2,2.89866e+07,6.34344e+07,7,500,0,500,0,0,2,12,6,5,7,2,10
3148102100,NN 3582 k ii,Terrestrial Planet (Small),Small (Ice),-2,1,Frozen,No life,0,0.407657,0.515723,0.055917,0.210238,None,None,0,134.767,141.505,128.029,1.02257,131.792,0.1,1093.94,3.39915e+07,7.44192e+06,2.65495e+07,0.995415,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,20.2586,4.44951,2.62401,0.402393,2.65906,6.23997,2.62401,1,-2.62401,10,0,1,5206.22,27968.2,475164,5,260,203,57,0,0,0,1,3,16,7,4,19
3148102200,NN 3582 k i,Terrestrial Planet (Small),Small (Rock),1,0,Frozen,No life,0,0.64209,0.470847,0.067025,0.302327,Light,None,0,154.955,185.946,15.4955,0.96,161.411,1.2,1863.5,2.83333e+07,2.83333e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,None,18.8985,2.96634,1.40635,0.0977027,2.67652,3.25616,1.40635,0,1.40635,4,0,1,5965.36,103299,1.46414e+06,4,170,0,170,0,0,0,0,3,0,7,5,6
3148112100,NN 3582 d i,Terrestrial Planet (Small),Small (Hadean),1,0,Frozen,No life,0,0.430813,0.317428,0.0137792,0.136752,Moderate,None,0,42.0404,50.4484,4.20404,0.67,62.7468,0.08,89.7012,1.28774e+07,1.28774e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,24.0914,19.6294,19.6964,0.0480331,18.6865,20.5722,19.6964,0,19.7042,16,0,1,3294.19,8.99144,619.91,3,100,0,100,0,0,0,0,3,3,10,9,8
3150103100,NN 3584 d ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.641298,0.212159,0.0061241,0.136057,Extreme,None,0,80.5394,96.6473,8.05394,0.77,104.597,0,194.308,5.75254e+06,5.75254e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,60.3928,7.06405,6.07732,0,7.06405,7.06405,6.07732,0,6.07796,29,0,1,2686.27,484.935,190043,3,100,0,100,0,0,0,6,11,7,8,4,1
3150103200,NN 3584 d i,Terrestrial Planet (Tiny),Tiny (Rock),-3,0,Frozen,No life,0,0.782465,0.204062,0.00664889,0.159671,None,None,0,168.25,201.9,16.825,0.97,173.454,0,853.144,5.32182e+06,5.32182e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,88.7249,2.56875,1.33131,0.0475808,2.44652,2.69097,1.33131,1,-1.33128,4,0,1,2853.99,10531.5,3.80146e+06,3,100,0,100,0,0,1,9,7,9,2,10,10
3151105100,GJ 1131 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.425908,0.251922,0.00680945,0.107295,Light,None,0,42.6423,51.1707,4.26423,0.86,49.584,0,53.8884,8.11089e+06,8.11089e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,30.5734,31.4344,26.0202,0.202812,25.0592,37.8097,26.0202,0,26.0292,5,0,1,2599.45,0.0619538,94.6213,3,100,0,100,0,0,0,1,10,3,1,11,8
3151105200,GJ 1131 f i,Terrestrial Planet (Small),Small (Hadean),-3,0,Frozen,No life,0,0.353677,0.345539,0.0145914,0.122209,Light,None,0,39.7071,47.6485,3.97071,0.67,59.2643,0,126.594,1.52592e+07,1.52592e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.3906,22.0041,15.1924,0.296862,15.4719,28.5363,15.1924,1,-15.1893,24,0,1,3249.07,0.530871,378.378,3,100,0,100,0,0,0,0,3,1,3,10,6
3151106100,GJ 1131 e i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.643304,0.252135,0.0103113,0.162199,None,None,0,61.8576,74.2291,6.18576,0.86,71.9274,0,160.759,8.1246e+06,8.1246e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.3132,14.9383,8.72968,0.0995385,13.4513,16.4252,8.72968,0,8.73266,18,0,1,3197.42,1.01901,1027.77,3,100,0,100,0,0,0,0,6,1,10,5,5
3152105100,NN 3586 i i,Terrestrial Planet (Standard),Standard (Ice),-4,0,Frozen,No life,0,1.01761,0.285438,0.0236655,0.290465,None,None,0,71.2265,71.2265,71.2265,0.861724,82.6557,0,153.371,1.04126e+07,1.04126e+07,0,0.0100246,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0,None,16.6156,11.3121,10.3588,0.204696,8.99656,13.6277,10.3588,0,10.3588,89,0,1,4552.62,246.787,72996.7,3,100,0,100,0,0,1,7,9,0,7,5,11
3152112100,NN 3586 b iii,Terrestrial Planet (Standard),Standard (Hadean),-3,0,Frozen,No life,0,0.529356,0.539145,0.0829589,0.285399,None,None,0,34.5405,41.4486,3.45405,0.67,51.553,0.006,118.257,3.71491e+07,3.71491e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.58399,29.0791,25.3757,0.0490031,27.6542,30.5041,25.3757,0,25.4137,38,0,1,6202.08,4.45397,375.822,5,260,0,260,0,0,0,0,5,4,0,9,8
3152112200,NN 3586 b ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.269639,0.110972,0.000368488,0.0299224,Extreme,None,0,48.6172,58.3407,4.86172,0.77,63.1393,0,42.9263,1.57385e+06,1.57385e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,316.912,19.3861,14.389,0.0495185,18.4261,20.3461,14.389,0,14.4012,83,0,1,911.094,0.0137432,261.074,1,20,0,20,0,0,0,1,5,14,13,6,2
3152112300,NN 3586 b i,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.263253,0.262666,0.00477075,0.0691478,None,None,0,62.7,75.24,6.27,0.86,72.907,0,156.786,8.81751e+06,8.81751e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,66.9014,14.5396,9.32479,0.0984267,13.1085,15.9707,9.32479,0,9.32992,19,0,1,2130.84,0.998297,1464.78,3,100,0,100,0,0,1,4,4,3,4,4,10
3154101100,NN 3588 g i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.522543,0.146656,0.00164825,0.0766341,None,None,0,56.1671,67.4006,5.61671,0.86,65.3106,0,54.3419,2.74877e+06,2.74877e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,96.8524,18.1185,15.0213,0.00224676,18.0778,18.1592,15.0213,0,15.0216,6,0,1,1676.18,0.238076,209.441,2,50,0,50,0,0,0,7,8,6,11,12,8
3154103100,NN 3588 e iii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.363741,0.219451,0.0038442,0.0798235,None,None,0,61.1024,73.3229,6.11024,0.86,71.0493,0,107.739,6.15479e+06,6.15479e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,67.599,15.3098,11.3372,0.0499757,14.5447,16.0749,11.3372,0,11.3378,45,0,1,2092.63,1.16874,440.839,3,100,0,100,0,0,0,0,5,3,9,8,1
3154103200,NN 3588 e ii,Terrestrial Planet (Standard),Standard (Hadean),0,0,Frozen,No life,0,0.320653,0.513427,0.0433982,0.164632,Moderate,None,0,37.3429,44.8115,3.73429,0.67,55.7357,0,124.773,3.36896e+07,3.36896e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,10.9898,24.8785,22.9033,0.397691,14.9845,34.7724,22.9033,0,22.906,20,0,1,4596.8,7.19391,240.36,5,260,0,260,0,0,0,0,3,1,15,10,2
3154103300,NN 3588 e i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.37901,0.144618,0.00114635,0.0548116,Heavy,None,0,89.3377,107.205,8.93377,0.77,116.023,0.004,308.637,2.67289e+06,2.67289e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,243.949,5.74118,2.60805,0.502691,2.85514,8.62722,2.60805,0,2.60808,7,0,1,1407.69,4.3553,5508.97,2,50,0,50,0,0,0,1,5,4,8,7,9
3155101100,NN 3590 i ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.437069,0.283185,0.00992568,0.123771,None,None,0,80.7057,80.7057,80.7057,0.86,93.8438,2.4,28.4533,1.02489e+07,1.02489e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,44.6236,8.77562,7.52317,0.199693,7.02319,10.5281,55.396,0,55.3997,15,0,0,2960.08,285.408,0,3,100,0,100,0,0,0,1,8,0,11,6,11
3155101200,NN 3590 i i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.347879,0.351278,0.0150793,0.122202,None,None,0,84.7321,84.7321,84.7321,0.77,110.042,0.4,47.5942,1.57702e+07,1.57702e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,42.7244,6.38227,4.62991,0.196761,5.12649,7.63805,41.0807,1,9.25982,21,1,0,3275.85,1398.21,0,3,100,0,100,0,0,0,1,8,3,14,9,2
3155102100,NN 3590 h i,Terrestrial Planet (Small),Small (Hadean),-4,0,Frozen,No life,0,0.470568,0.355997,0.0212305,0.167521,None,None,0,45.132,45.132,45.132,0.67,67.3612,3,16.8553,1.61968e+07,1.61968e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.8254,17.0322,11.7007,0,17.0322,17.0322,117.557,0,117.589,5,0,0,3861.14,3.70002,0,4,170,0,170,0,0,1,8,10,11,1,12,1
3155104100,NN 3590 f iii,Terrestrial Planet (Tiny),Tiny (Sulfur),-1,0,Frozen,No life,0,0.689315,0.188059,0.00458462,0.129632,None,None,0,39.4813,39.4813,39.4813,0.77,51.2744,1,17.5699,4.51989e+06,4.51989e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,35.0543,29.3961,26.6652,0.0976009,26.527,32.2651,59.5755,0,59.6021,2,0,0,2468.67,0.0804512,0,2,50,0,50,0,0,0,4,11,5,6,10,1
3155104200,NN 3590 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.27136,0.441662,0.0233785,0.119849,None,None,0,88.1919,88.1919,88.1919,0.86,102.549,2,31.2624,2.49297e+07,2.49297e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,32.2889,7.34901,3.30178,0.195264,5.91401,8.78401,78.6338,0,6.60355,31,1,0,3637.66,61.6624,0,4,170,0,170,0,0,5,8,4,3,1,7,2
3155104300,NN 3590 f i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.271645,0.401028,0.0175197,0.108937,None,None,0,68.3132,68.3132,68.3132,0.86,79.4339,2.5,33.5736,2.05536e+07,2.05536e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,30.3042,12.2484,7.12513,0.0486623,11.6523,12.8444,66.4843,0,66.5175,18,0,0,3304.72,9.06295,0,4,170,0,170,0,0,2,11,7,4,14,5,3
3155105100,NN 3590 e i,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.385741,0.173158,0.00200272,0.066794,None,None,0,85.89,85.89,85.89,0.86,99.8721,0.6,48.5197,3.83196e+06,3.83196e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,143.917,7.7482,4.97181,0.596535,3.12613,12.3703,19.8639,0,19.8694,8,0,0,1700.39,12.0625,0,2,50,0,50,0,0,8,6,3,7,4,6,2
