uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,numberofJumpPoints,gasGiantArrangement
3262100000,118822,0,0,GJ 1159A,,,,,-12.8402,-1.64681,17.5234,-7.31e-06,0.00012952,6.86e-06,21.7865,255,204,111,M,V,4,M4.000000V,0,1.41953e+07,0,6,0,0.415716,7.2,0.000855855,5480.07,0.786793,0,5.11395e+07,0.0415716,16.6286,0.141887,0,0,0.4,0.4,0.133333,1.2,2,No Gas Giant
3262200000,118823,0,0,GJ 1159B,,,,,-12.836,-1.64627,17.5209,4.63e-05,0.00013643,-6.64e-05,21.7865,255,206,129,M,V,6,M6.000000V,7.94717,1.52728e+07,0,5,1,0.597623,7.2,2.61e-05,6238.96,0.977105,0,8.59133e+07,0.0597623,23.9049,0.0247778,4,0,0.4,0.4,0.133333,1.2,2,No Gas Giant
3263100000,118824,0,0,NN 3730,,,,,-19.8463,-2.5653,8.49302,-2.69e-06,1.88e-05,-6.1e-07,21.7391,255,204,111,M,V,4,M4.000000V,0,1.3757e+07,0,0,0,0.391047,7.6,0.00087579,5110.47,0.78801,0,3.86771e+07,0.0391047,15.6419,0.14353,0,0,0,0,0,0,0,Conventional Gas Giant
3264100000,118825,0,0,NN 3731A,,,,,-16.4501,-2.15917,-1.58508,-3.09e-06,4.16e-05,-2.47e-05,16.6667,255,204,111,M,V,3.5,M3.500000V,0,1.39989e+07,0,0,0,0.291885,3,0.00152616,3989.27,0.568032,0,1.43611e+07,0.0291885,11.6754,0.189471,0,0,5,15,1.66667,45,0,No Gas Giant
3264200000,118826,0,0,NN 3732B,,,,,-16.4501,-2.15917,-1.58508,-3.09e-06,4.16e-05,-2.47e-05,16.6667,255,204,111,M,V,3.5,M3.500000V,0.161418,1.40866e+07,0,0,1,0.307787,3,0.000482614,4009.47,0.591547,0,1.46541e+07,0.0307787,12.3115,0.106547,0.25,0.5,5,15,1.66667,45,0,No Gas Giant
3265100000,118828,0,0,NN 3733,,,,,-20.5676,-2.92197,12.7795,4.73e-06,5.18e-05,1.95e-05,24.3902,255,195,112,M,V,3,M3.000000V,0,1.48361e+07,0,8,0,0.408048,9.8,0.00266932,5210.71,0.70701,0,4.18022e+07,0.0408048,16.3219,0.250577,0,0,0,0,0,0,4,No Gas Giant
3266100000,118829,0,0,NN 3734,,,,,-19.7439,-2.81121,7.41411,6.5e-07,4.47e-05,1.87e-05,21.2766,255,204,111,M,V,4,M4.000000V,0,1.42892e+07,0,8,0,0.395776,0.25,0.00272898,5408.71,0.739234,0,4.85273e+07,0.0395776,15.831,0.253362,0,0,0,0,0,0,2,No Gas Giant
3267100000,118830,0,0,Gl 473A,,,,,-4.20856,-0.615564,0.675238,-4.68e-06,3.72e-05,4.81e-06,4.3066,255,206,129,M,V,5.5,M5.500000V,0,1.55372e+07,0,8,0,0.465147,10.2,9.83e-05,4482.38,0.734845,0,2.289e+07,0.0465147,18.6059,0.048086,0,0,0.3,0.3,0.1,0.9,4,No Gas Giant
3267200000,118831,0,0,Gl 473B,,,,,-4.20856,-0.615564,0.675238,-4.68e-06,3.72e-05,4.81e-06,4.3066,255,196,131,M,V,7,M7.000000V,0.146377,1.54337e+07,0,0,1,0.794984,10.2,7.73e-05,6334.67,1.27282,0,9.13078e+07,0.0794984,31.7994,0.0426414,0.3,0,0.3,0.3,0.1,0.9,0,Epistellar Gas Giant
3268100000,118833,0,0,NN 3736,,,,,-22.8964,-3.66527,-1.77562,-7.43e-06,5.38e-05,-1.52e-05,23.2558,255,195,112,M,V,3,M3.000000V,0,1.37712e+07,0,9,0,0.380243,2.8,0.00271144,5075.78,0.764655,0,3.76378e+07,0.0380243,15.2097,0.252547,0,0,0,0,0,0,1,Conventional Gas Giant
3269100000,118834,0,0,GJ 2095,,,,,-10.5296,-1.79753,-12.6486,8.05e-06,4.66e-05,2.74e-06,16.5563,207,218,255,D,,4.2,D4.200000,0,1.43568e+08,0,0,0,0.603885,6.3,0.0006223,12030,0.0111735,0,1.18763e+09,0.0603885,24.1554,0.120988,0,0,0,0,0,0,0,Epistellar Gas Giant
3270100000,118835,0,0,NN 3737,,,,,-5.55931,-0.950686,-4.46619,2.41e-05,2.81e-05,-3.6e-05,7.1942,255,204,111,M,V,4,M4.000000V,0,1.4462e+07,0,0,0,0.402359,1.35,0.00036141,5432.97,0.733678,0,4.9404e+07,0.0402359,16.0944,0.0922023,0,0,0,0,0,0,0,Epistellar Gas Giant
3271100000,118836,0,0,GJ 1162,,,,,-19.4636,-3.32555,-1.49319,-9.92e-06,6.73e-05,-2.06e-05,19.802,255,204,143,M,,4.26,M4.260000,0,1.88127e+06,0,12,0,15.9924,0.4,0.00133536,4743.61,1723.31,0,2.8711e+07,1.59924,639.697,0.177232,0,0,0,0,0,0,6,No Gas Giant
3272100000,118837,0,0,NN 3739,,,,,-18.914,-3.31209,9.16427,-9.27e-06,1.58e-05,-1.34e-05,21.2766,255,204,111,M,V,4,M4.000000V,0,1.48e+07,0,9,0,0.416243,4.5,0.000469894,5097.97,0.724724,0,3.83001e+07,0.0416243,16.6497,0.105134,0,0,0,0,0,0,2,No Gas Giant
3273100000,118839,0,0,NN 3740,,,,,-5.435,-1.01345,-16.65,-1.02e-05,5.87e-05,-2.6e-07,17.5439,255,204,111,M,V,3.5,M3.500000V,0,1.35934e+07,0,7,0,0.28644,13,0.00106758,3986.07,0.591192,0,1.4315e+07,0.028644,11.4576,0.158468,0,0,0,0,0,0,2,No Gas Giant
3274100000,118840,0,0,NN 3741A,,,,CVn,-14.8877,-2.73434,16.9532,-1.16e-05,-2.35e-05,-1.4e-05,22.7273,255,238,221,K,V,9,K9.000000V,0,1.72829e+07,0,0,0,1.58871,8.4,0.00975439,9473.47,2.02843,0,4.56717e+08,0.158872,63.5486,0.479007,0,0,0.18,0.22,0.06,0.66,0,Epistellar Gas Giant
3274200000,118841,0,0,NN 3742B,,,,,-14.8875,-2.73541,16.9532,-1.16e-05,-2.35e-05,-1.4e-05,22.7273,255,195,112,M,V,3,M3.000000V,0.0635757,1.41106e+07,0,9,1,0.390568,8.4,0.000541003,5096.87,0.748091,0,3.82672e+07,0.0390568,15.6227,0.112808,0.2,0.1,0.18,0.22,0.06,0.66,7,No Gas Giant
3275100000,118842,0,0,NN 3744,,,,,-4.04355,-0.757189,19.1714,2.98e-05,6.94e-05,9.04e-06,19.6078,255,204,111,M,V,4.5,M4.500000V,0,1.4142e+07,0,0,0,0.303641,9.6,0.000154454,4126.57,0.579012,0,1.64426e+07,0.0303641,12.1456,0.0602756,0,0,0,0,0,0,0,Eccentric Gas Giant
3276100000,118843,0,0,GJ 1163,,,,,-16.4666,-3.17065,7.85713,-7.49e-06,2.93e-05,-3.85e-06,18.5185,255,204,111,M,V,3.5,M3.500000V,0,1.40059e+07,0,0,0,0.304741,0.55,0.00195524,3801.12,0.592465,0,1.18374e+07,0.0304741,12.1896,0.214458,0,0,0,0,0,0,0,Conventional Gas Giant
3277100000,118844,0,0,NN 3745,,,,,-12.8457,-2.60127,17.3439,-1.2e-06,2.61e-05,3.03e-06,21.7391,255,204,111,M,V,3.5,M3.500000V,0,1.36837e+07,0,8,0,0.287624,10.7,0.000702102,4082.65,0.585825,0,1.57536e+07,0.0287624,11.505,0.128511,0,0,0,0,0,0,2,No Gas Giant
3278100000,118845,0,0,NN 3747,,,,,-18.7885,-3.92188,-1.19796,-9.52e-06,4.56e-05,-1.6e-07,19.2308,255,195,112,M,V,3,M3.000000V,0,1.44229e+07,0,9,0,0.40714,2.9,0.00285759,4765.28,0.746425,0,2.92393e+07,0.040714,16.2856,0.259264,0,0,0,0,0,0,4,No Gas Giant
3279100000,118846,0,0,NN 3749,,,,,-16.1995,-3.45571,17.903,-4.12e-05,-3.11e-05,-4.33e-05,24.3902,255,204,111,M,V,3.5,M3.500000V,0,1.42817e+07,0,0,0,0.291116,8.9,0.00179639,3908.88,0.54432,0,1.32379e+07,0.0291116,11.6446,0.205561,0,0,0,0,0,0,0,Epistellar Gas Giant
3280100000,118847,0,0,NN 3750,,,,,-9.50468,-2.03277,15.7627,4.75e-06,-6.2e-06,2.06e-06,18.5185,255,204,111,M,V,4,M4.000000V,0,1.44191e+07,0,0,0,0.408716,9.2,0.00017832,5148.74,0.749717,0,3.98487e+07,0.0408716,16.3487,0.0647652,0,0,0,0,0,0,0,Epistellar Gas Giant
3281100000,118848,0,0,NN 3751,,,,,-24.2665,-5.33139,4.14644,-1.03e-05,5.12e-05,5.68e-06,25.1889,255,204,111,M,V,3.5,M3.500000V,0,1.40277e+07,0,9,0,0.307356,0,0.00326889,4140.06,0.595687,0,1.66585e+07,0.0307356,12.2942,0.277295,0,0,0,0,0,0,2,No Gas Giant
3282100000,118849,0,0,NN 3753,,,,,-8.46279,-1.87962,12.4264,-7.4e-07,2.84e-06,-7e-08,15.1515,173,191,255,B,sd,2,sdB2.000000,0,2.15283e+07,0,14,0,5.13494,7.9,0.00238122,29332.5,4.22539,0,4.19769e+10,0.513494,205.398,0.236669,0,0,0,0,0,0,1,No Gas Giant
3283100000,118850,0,0,NN 3754,,,,,-14.0024,-3.11305,20.3233,-0.00012743,5.07e-06,-8.7e-05,24.8756,108,255,239,D,,10,D10.000000,0,8.17046e+06,0,0,0,0.192231,0.95,4.01e-05,3970.28,1.0982,0,1.40895e+07,0.0192231,7.68924,0.0307124,0,0,0,0,0,0,0,Epistellar Gas Giant
3284100000,118851,0,0,NN 3755,,,,,-21.7496,-4.87952,11.3201,-1.45e-05,2.04e-05,-1.92e-05,25,255,204,143,M,,3.8,M3.800000,0,2.00967e+06,0,14,0,24.0343,5.9,0.00120226,6728.9,2269.52,0,1.16249e+08,2.40343,961.374,0.168167,0,0,0,0,0,0,1,No Gas Giant
3285100000,118852,0,0,GJ 1166A,,,,,-22.5833,-5.15192,9.40758,-1.87e-05,1.62e-05,1.55e-05,25,255,195,112,M,V,3,M3.000000V,0,1.44933e+07,0,0,0,0.411426,5.7,0.00353183,5070.29,0.746984,0,3.74752e+07,0.0411426,16.4571,0.288232,0,0,120,680,40,2040,0,Epistellar Gas Giant
3285200000,118853,0,0,GJ 1166B,,,,,-22.5791,-5.15957,9.4129,-1.5e-05,1.7e-05,1.4e-05,25,255,204,111,M,V,3.5,M3.500000V,9.4101,1.42267e+07,0,0,1,0.31133,5.7,0.00105682,3922.4,0.586625,0,1.34221e+07,0.031133,12.4532,0.157667,4,0.7,120,680,40,2040,0,No Gas Giant
3286100000,118855,0,0,NN 3756,,,,,-12.382,-3.08398,15.7146,-5.21e-05,-3.76e-05,-4.84e-05,20.2429,255,204,111,M,V,4,M4.000000V,0,1.37766e+07,0,8,0,0.388898,6,0.000620012,5105.95,0.781455,0,3.85406e+07,0.0388898,15.5559,0.120765,0,0,0,0,0,0,2,No Gas Giant
3287100000,118858,0,0,NN 3757,,,,,-18.4195,-4.88382,2.58728,-1.67e-05,6.31e-05,6.8e-07,19.2308,255,201,127,M,V,5,M5.000000V,0,1.5956e+07,0,10,0,0.579457,0.4,0.000128233,5610.25,0.868007,0,5.61748e+07,0.0579457,23.1783,0.0549214,0,0,0,0,0,0,3,No Gas Giant
3288100000,118859,0,0,NN 3758,,,,,-15.7571,-4.22721,-1.60844,-6.89e-06,2.42e-05,3.96e-06,16.3934,255,195,112,M,V,3,M3.000000V,0,1.42945e+07,0,8,0,0.385358,1.35,0.00225528,4963.53,0.719241,0,3.44172e+07,0.0385358,15.4143,0.230325,0,0,0,0,0,0,3,No Gas Giant
3289100000,118860,0,0,Gl 492,,,,,-15.0858,-4.05289,0.949078,-1.25e-05,3.15e-05,-6.45e-05,15.6495,159,181,255,D,,8,D8.000000,0,2.22397e+08,0,10,0,1.74714,11.4,0.000103086,97964.9,0.0134717,0,5.22268e+12,0.174714,69.8858,0.0492427,0,0,0,0,0,0,2,No Gas Giant
3290100000,118861,0,0,Gl 493.1,,,,,-7.81999,-2.11595,0.806542,3.05e-05,4.67e-05,5.43e-06,8.1433,255,204,111,M,V,4.5,M4.500000V,0,1.40673e+07,0,6,0,0.294307,1.4,0.000252116,4148.88,0.567193,0,1.68009e+07,0.0294307,11.7723,0.0770091,0,0,0,0,0,0,2,No Gas Giant
3291100000,118864,0,0,NN 3762,,,,,-13.704,-4.11045,8.54889,-1.47e-05,-1.89e-05,-3.26e-05,16.6667,255,206,129,M,V,6,M6.000000V,0,1.48755e+07,0,0,0,0.610772,6.2,0.000155453,6151.31,1.05266,0,8.1186e+07,0.0610772,24.4309,0.0604702,0,0,0,0,0,0,0,Epistellar Gas Giant
3292100000,118865,0,0,GJ 2097,,,,,-5.73707,-1.72768,2.27783,5.37e-06,3.89e-06,-3.67e-06,6.4103,255,197,111,M,V,2,M2.000000V,0,1.00715e+07,0,7,0,0.197179,7.3,0.000332353,4635.61,0.741355,0,2.61843e+07,0.0197179,7.88714,0.0884182,0,0,0,0,0,0,1,No Gas Giant
3293100000,118866,0,0,NN 3763,,,,,-22.913,-7.09669,7.04499,-2.38e-05,5.8e-05,-1.89e-05,25,255,195,112,M,V,3,M3.000000V,0,1.41306e+07,0,0,0,0.394268,5.2,0.00346737,5112.57,0.753045,0,3.87409e+07,0.0394268,15.7707,0.285589,0,0,0,0,0,0,0,Epistellar Gas Giant
3294100000,118867,0,0,NN 3764,,,,,-11.7683,-3.67271,-10.4002,6.23e-05,-4.01e-05,-5.64e-05,16.129,255,204,111,M,V,4,M4.000000V,0,1.42826e+07,0,0,0,0.393374,8.3,0.0016263,5529.85,0.735428,0,5.30232e+07,0.0393374,15.735,0.195588,0,0,0,0,0,0,0,Eccentric Gas Giant
3295100000,118868,0,0,GJ 1167A,,,,,-13.25,-4.15083,7.69157,-1.4e-05,2.15e-05,-1.25e-05,15.873,255,201,127,M,V,4.8,M4.800000V,0,1.62709e+07,0,9,0,0.545646,10,0.000466874,5176.86,0.786032,0,4.07267e+07,0.0545646,21.8258,0.104795,0,0,0,0,0,0,2,No Gas Giant
3296100000,118870,0,0,NN 3766,,,,,-16.7217,-5.381,9.56184,-3.37e-05,3.27e-05,-4.06e-05,20,255,201,127,M,V,5,M5.000000V,0,1.61867e+07,0,10,0,0.627836,0.4,0.000153462,5839.05,0.913856,0,6.59145e+07,0.0627836,25.1134,0.0600817,0,0,0,0,0,0,3,No Gas Giant
3297100000,118871,0,0,NN 3767,,,,,-20.9713,-6.79113,10.4388,-2.46e-05,4.77e-05,-1.85e-05,24.3902,255,201,127,M,V,5,M5.000000V,0,1.61184e+07,0,0,0,0.57998,3.6,0.000259657,5416.13,0.851374,0,4.87942e+07,0.057998,23.1992,0.0781523,0,0,0,0,0,0,0,Conventional Gas Giant
3298100000,118872,0,0,NN 3768,,,,,-1.51552,-0.467742,18.2799,-1.46e-05,-2.54e-05,-1.85e-06,18.3486,155,178,255,D,,9,D9.000000,0,2.14353e+08,0,14,0,2.1497,8.7,0.000116735,206339,0.017843,0,1.02787e+14,0.21497,85.9879,0.0524013,0,0,0,0,0,0,2,No Gas Giant
3299100000,118873,0,0,NN 3770,,,,,-9.49766,-3.12876,-10.9012,-4.47e-05,0.00014528,-2.87e-06,14.7929,159,181,255,D,,8,D8.000000,0,2.22955e+08,0,0,0,1.82952,4.1,2.88e-05,104966,0.0140363,0,6.88341e+12,0.182952,73.1808,0.0260278,0,0,0,0,0,0,0,Eccentric Gas Giant
3300100000,118874,0,0,GJ 1168,,,,,-15.9149,-5.25434,6.16314,-1.19e-05,5.01e-05,1.19e-05,17.8571,255,204,111,M,V,3.5,M3.500000V,0,1.39559e+07,0,0,0,0.299875,11.1,0.00172028,3810.58,0.587182,0,1.19558e+07,0.0299875,11.995,0.20116,0,0,0,0,0,0,0,Conventional Gas Giant
3301100000,118875,0,0,NN 3772,,,,,-20.5651,-6.89056,1.47811,-2.4e-05,7.2e-05,2.25e-06,21.7391,255,204,143,M,,3.8,M3.800000,0,1.97364e+06,0,14,0,23.3021,0.95,0.00166878,6933.49,2281.45,0,1.31045e+08,2.33021,932.086,0.198126,0,0,0,0,0,0,6,No Gas Giant
3302100000,118876,0,0,NN 3773,,,,,-6.37765,-2.20316,-22.2554,4.1e-07,5.61e-05,-5.67e-06,23.2558,255,195,112,M,V,3,M3.000000V,0,1.50217e+07,0,9,0,0.418028,12.8,0.00283923,5039.36,0.706511,0,3.6569e+07,0.0418028,16.7211,0.258429,0,0,0,0,0,0,1,No Gas Giant
3303100000,118877,0,0,GJ 1169,,,,,-13.2975,-4.61507,7.44392,2.5e-06,5.91e-05,6.1e-06,15.9236,255,204,111,M,V,4,M4.000000V,0,1.44715e+07,0,8,0,0.419044,0,0.00109648,5329.57,0.763108,0,4.57488e+07,0.0419044,16.7618,0.160599,0,0,0,0,0,0,2,No Gas Giant
3304100000,118879,0,0,NN 3774,,,,Com,-19.7295,-6.87914,8.94175,6.37e-06,-2.81e-05,-7.54e-06,22.7273,255,197,111,M,V,2,M2.000000V,0,9.76547e+06,0,6,0,0.190024,11.4,0.00948855,4794.71,0.759929,0,2.99681e+07,0.0190024,7.60096,0.472435,0,0,0,0,0,0,2,No Gas Giant
3305100000,118880,0,0,NN 3775,,,,,-13.8513,-4.90672,0.573329,-8.62e-06,2.4e-05,-3.13e-06,14.7059,255,204,111,M,V,3.5,M3.500000V,0,1.42999e+07,0,0,0,0.294965,8.4,0.00122124,3889.91,0.550119,0,1.29829e+07,0.0294965,11.7986,0.169489,0,0,0,0,0,0,0,Conventional Gas Giant
3306100000,118881,0,0,NN 3777,,,,,-13.4367,-4.89361,-10.1634,-3.74e-06,7.53e-05,-3.14e-05,17.5439,255,204,111,M,V,4,M4.000000V,0,1.40539e+07,0,10,0,0.410741,8.6,0.00203423,5341.06,0.793094,0,4.61445e+07,0.0410741,16.4296,0.218747,0,0,0,0,0,0,2,No Gas Giant
3307100000,118883,0,0,NN 3778,,,,Vir,-21.2562,-7.90406,1.49272,-1.94e-05,5.14e-05,-3.93e-06,22.7273,255,197,111,M,V,2,M2.000000V,0,9.96432e+06,0,7,0,0.197331,2.7,0.00781988,4615.56,0.757968,0,2.57341e+07,0.0197331,7.89325,0.428886,0,0,0,0,0,0,3,No Gas Giant
3308100000,118884,0,0,NN 3779,,,,,-11.7414,-4.44524,5.71219,-3.76e-05,3.07e-05,-5.34e-05,13.7931,255,204,111,M,V,4,M4.000000V,0,1.39372e+07,1,0,0,0.401714,1.6,0.00111481,5556.78,0.788711,0,5.40634e+07,0.0401714,16.0686,0.161935,0,0,0,0,0,0,0,Eccentric Gas Giant
3309100000,118885,0,0,NN 3780,,,,,-10.636,-4.06278,-5.53163,-8.08e-06,3.78e-05,-1.22e-05,12.6582,255,204,111,M,V,3.5,M3.500000V,0,1.4149e+07,0,8,0,0.292434,8.3,0.000965606,3991.5,0.557092,0,1.43932e+07,0.0292434,11.6974,0.15071,0,0,0.08,0.12,0.0266667,0.36,3,No Gas Giant
3309200000,118887,0,116657,NN 3784B,,,79 Ursae Majoris,UMa,-12.9609,-4.97159,19.7667,6.82e-06,-1.06e-05,-9.82e-06,24.1546,208,217,255,A,IV,1,A1.000000IV,0.0117537,2.44453e+07,0,14,1,6.94606,8.3,13.366,15523.1,4.43301,0,3.29251e+09,0.694606,277.843,17.7313,0.1,0.2,0.08,0.12,0.0266667,0.36,1,No Gas Giant
3310100000,118888,0,0,NN 3786,,,,,-13.237,-5.30199,-8.6284,-1.24e-05,4.67e-05,-9.77e-06,16.6667,255,204,111,M,V,3.5,M3.500000V,0,1.36377e+07,0,8,0,0.28724,10.7,0.000878213,3898.13,0.588999,0,1.3093e+07,0.028724,11.4896,0.143728,0,0,0,0,0,0,2,No Gas Giant
3311100000,118890,0,0,Gl 513,,,,,-17.5032,-7.19285,3.8294,-4.61e-05,-5.09e-05,-0.0001,19.305,255,195,112,M,V,3,M3.000000V,0,1.41931e+07,0,8,0,0.390068,9.2,0.00456247,5178.5,0.738475,0,4.07783e+07,0.0390068,15.6027,0.327598,0,0,0,0,0,0,3,No Gas Giant
3312100000,118891,0,0,NN 3787,,,,,-12.3396,-5.13769,-17.1443,6.01e-06,6.71e-05,-2.45e-05,21.7391,255,204,111,M,V,3.5,M3.500000V,0,1.46461e+07,0,7,0,0.307389,11.1,0.0023681,4136.28,0.546507,0,1.65978e+07,0.0307389,12.2956,0.236016,0,0,0,0,0,0,1,No Gas Giant
3313100000,118892,0,0,Gl 514.1,,,,,-13.5483,-5.61495,-2.24638,-2.54e-05,7.5e-05,-3.44e-05,14.8368,255,204,111,M,V,4,M4.000000V,0,1.41405e+07,0,8,0,0.41062,7.2,0.000382648,5179.81,0.783181,0,4.08195e+07,0.041062,16.4248,0.0948728,0,0,0,0,0,0,2,No Gas Giant
3314100000,118893,0,0,GJ 1171,,,,,-12.6179,-5.25997,4.74908,-4.08e-05,2e-05,-8.63e-05,14.4718,255,201,127,M,V,5,M5.000000V,0,1.61697e+07,0,10,0,0.580002,4.8,0.000233991,5397.19,0.846014,0,4.81151e+07,0.0580002,23.2001,0.0741893,0,0,0,0,0,0,1,No Gas Giant
3315100000,118894,0,0,NN 3789,,,,CVn,-6.37529,-2.69871,3.88081,-6e-06,6.7e-06,-5.2e-06,7.9365,255,204,111,M,V,4,M4.000000V,0,1.40229e+07,0,8,0,0.390882,0.35,0.000910332,5317.72,0.758089,0,4.53433e+07,0.0390882,15.6353,0.146333,0,0,0,0,0,0,1,No Gas Giant
3316100000,118895,0,0,NN 3790,,,,,-16.9024,-7.16089,7.93917,-8.91e-06,2.54e-05,3.9e-06,20,255,197,111,M,V,2.5,M2.500000V,0,9.63545e+06,0,6,0,0.142577,3,0.0043451,3434.35,0.585675,0,7.88839e+06,0.0142577,5.70309,0.319699,0,0,0,0,0,0,2,No Gas Giant
3317100000,118898,0,0,NN 3791,,,,,-14.6608,-6.4049,-7.93189,-1.16e-05,6.06e-05,-2.76e-05,17.8571,255,204,111,M,V,4,M4.000000V,0,1.37206e+07,0,8,0,0.382846,10.8,0.00069759,5101.73,0.775587,0,3.84133e+07,0.0382846,15.3138,0.128098,0,0,0,0,0,0,2,No Gas Giant
3318100000,118899,0,0,NN 3793,,,,,-20.4607,-8.98349,8.21873,-4.01e-06,-8.01e-06,-1.87e-05,23.8095,255,204,111,M,V,3.5,M3.500000V,0,1.43167e+07,0,0,0,0.307596,3.9,0.0015332,4150.38,0.572327,0,1.68252e+07,0.0307596,12.3038,0.189907,0,0,0,0,0,0,0,Eccentric Gas Giant
3319100000,118900,0,0,GJ 1173,,,,Vir,-19.0538,-8.42507,-0.141595,-7.21e-06,-9.37e-06,2.25e-05,20.8333,255,227,196,K,V,7,K7.000000V,0,1.65142e+07,0,11,0,1.42601,2.1,0.0292146,9121.91,1.99414,0,3.92604e+08,0.142601,57.0404,0.828976,0,0,0,0,0,0,2,No Gas Giant
3320100000,118902,0,0,Gl 518,,,,,-7.45256,-3.33916,0.525186,-6.29e-05,0.0001332,-4.33e-05,8.1833,155,178,255,D,,9,D9.000000,0,2.07473e+08,0,13,0,2.1179,3.2,8.05e-05,191182,0.0187644,0,7.57534e+13,0.21179,84.7161,0.0435151,0,0,0,0,0,0,4,No Gas Giant
3321100000,118903,0,0,NN 3794,,,,,-19.9909,-8.99734,9.29011,-2.46e-06,-1.28e-05,-1.77e-05,23.8095,255,197,111,M,V,2.5,M2.500000V,0,9.75252e+06,0,6,0,0.147435,1.2,0.00426187,3515.98,0.591175,0,8.66562e+06,0.0147435,5.89738,0.316622,0,0,0,0,0,0,4,No Gas Giant
3322100000,118906,0,0,NN 3795,,,,,-16.3609,-7.50949,8.71365,-2.07e-05,5.38e-05,7.65e-06,20,255,195,112,M,V,3,M3.000000V,0,1.4025e+07,0,9,0,0.386707,10.6,0.0032961,5217.27,0.749769,0,4.20133e+07,0.0386707,15.4683,0.278446,0,0,0,0,0,0,2,No Gas Giant
3323100000,118907,0,0,NN 3796,,,,,-17.125,-7.88519,-0.745199,-1.05e-05,2.34e-05,-6.86e-06,18.8679,255,195,112,M,V,3,M3.000000V,0,1.43556e+07,0,9,0,0.406,5.3,0.00440149,4934.82,0.751338,0,3.36277e+07,0.0406,16.24,0.321767,0,0,0,0,0,0,2,No Gas Giant
3324100000,118908,0,0,GJ 1174,,,,,-10.5336,-4.92099,11.1386,6.34e-06,9.78e-05,-1.29e-05,16.1031,255,204,111,M,V,3.5,M3.500000V,0,1.41803e+07,0,0,0,0.3038,0.1,0.00177828,4176.82,0.576194,0,1.72581e+07,0.03038,12.152,0.204523,0,0,0,0,0,0,0,Epistellar Gas Giant
3325100000,118909,0,0,NN 3797,,,,,-13.6433,-6.38358,16.2711,-2.12e-05,-4.63e-05,-3.6e-05,22.1729,255,204,111,M,V,4.5,M4.500000V,0,1.36588e+07,0,8,0,0.290329,8.6,0.000324788,4062.18,0.593494,0,1.544e+07,0.0290329,11.6132,0.0874061,0,0,0,0,0,0,2,No Gas Giant
3326100000,118911,0,0,NN 3798,,,,,-17.4716,-8.25754,11.1715,-6.84e-05,0.00015757,9.61e-06,22.3214,255,204,111,M,V,4.5,M4.500000V,0,1.38467e+07,0,0,0,0.292598,8.9,0.000202116,4193.67,0.582012,0,1.75383e+07,0.0292598,11.7039,0.0689512,0,0,0,0,0,0,0,Conventional Gas Giant
3327100000,118912,0,0,NN 3799,,,,,-20.3113,-9.63775,5.94966,-1.02e-05,2.55e-05,6.59e-06,23.2558,255,197,111,M,V,1.5,M1.500000V,0,1.02351e+07,0,7,0,0.153307,8.9,0.00687385,3419.61,0.558126,0,7.75388e+06,0.0153307,6.1323,0.402107,0,0,0,0,0,0,1,No Gas Giant
3328100000,118913,0,0,NN 3800,,,,,-10.5768,-5.05414,-3.36267,-1.28e-05,2.73e-05,-7.6e-07,12.1951,255,204,111,M,V,4,M4.000000V,0,1.40571e+07,0,9,0,0.407024,0.95,0.000515703,5158.18,0.785561,0,4.0142e+07,0.0407024,16.2809,0.110139,0,0,0,0,0,0,7,No Gas Giant
3329100000,118914,0,0,NN 3802,,,,,-17.4392,-8.41309,3.09202,-1.48e-05,2.66e-05,-1.09e-05,19.6078,255,195,112,M,V,3,M3.000000V,0,1.46318e+07,0,9,0,0.395488,0.7,0.00194446,5200.4,0.704508,0,4.14722e+07,0.0395488,15.8195,0.213866,0,0,0,0,0,0,2,No Gas Giant
3330100000,118915,0,0,Gl 524,,,,,-7.28607,-3.58485,-11.2203,1.05e-05,2.36e-05,-1.44e-05,13.8504,255,195,112,M,V,3,M3.000000V,0,1.4263e+07,0,9,0,0.395303,0.15,0.00167032,5154.48,0.741069,0,4.00269e+07,0.0395303,15.8121,0.198217,0,0,0,0,0,0,8,No Gas Giant
3331100000,118916,0,0,NN 3803A,,,,,-13.5451,-6.64024,19.0901,-3.95e-05,7.78e-05,-9.4e-07,24.3309,255,195,112,M,V,3,M3.000000V,0,1.40416e+07,0,8,0,0.387577,0,0.00620012,5043.23,0.749677,0,3.66815e+07,0.0387577,15.5031,0.381893,0,0,0,0,0,0,3,No Gas Giant
