uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
2919000000,1,1.1,0,6.97568,17.7702,13.2812,-1.18e-05,2.4e-05,-2.59e-05
2920000000,1,9.3,0,7.98006,20.7672,6.59538,1.06e-05,5.38e-05,1.21e-05
2921000000,1,7.5,0,8.6354,22.6915,4.8177,-6.3e-05,1.58e-05,3.86e-05
2922000000,1,11,0,7.5598,19.9352,-11.8457,-4.99e-05,2.91e-05,1.72e-05
2923000000,1,6.4,0,3.07849,8.25625,4.72835,-1.58e-05,7.12e-06,-2.14e-06
2924000000,1,1.25,0,5.16723,13.7533,-0.639303,-2.39e-05,8.8e-06,-3.57e-06
2925000000,1,6.5,0,3.29998,8.80408,-1.45869,-1.38e-05,-6.16e-06,-6.85e-05
2926000000,1,8.3,0,6.16165,17.0913,0.707213,-1e-07,1.31e-06,-3.08e-05
2927000000,1,11,0,7.69263,22.164,8.08134,-1.99e-06,-4e-07,2.98e-06
2928000000,1,8.2,0,3.71731,10.863,6.0696,-2.17e-06,1.34e-05,-2.27e-05
2929000000,1,8.5,0,6.22768,18.2459,11.0513,1.93e-05,6.1e-06,-2.09e-05
2930000000,1,4.1,0,4.02269,12.0763,14.5143,-7.55e-05,7.3e-05,-3.98e-05
2931000000,1,10.1,0,5.89012,17.9108,0.711623,2.26e-05,-7.39e-06,-8.3e-07
2932000000,1,8,0,5.0787,16.1693,17.5397,-1.7e-05,2.62e-05,-1.92e-05
2933000000,1,10,0,6.84164,21.9817,11.2898,-6.35e-05,3.28e-05,-2.54e-05
2934000000,1,12.6,0,3.85588,12.388,5.27503,-3.68e-05,2.24e-05,-2.58e-05
2935000000,1,8,0,2.83928,9.37331,8.42636,-5.8e-05,6.52e-05,-5.3e-05
2936000000,1,8.3,0,3.65093,13.9299,6.67693,-1.36e-05,1.66e-05,-2.72e-05
2937000000,1,7.9,0,4.91038,18.9396,1.28333,-4.88e-05,1.98e-05,-0.00010441
2938000000,1,9.6,0,1.52614,5.89566,-0.741827,1.51e-05,-5.93e-06,-1.62e-05
2939000000,1,0,0,3.23826,13.0484,2.62744,3.8e-06,-3.55e-06,1.29e-05
2940000000,1,4.6,0,4.28974,17.5984,-3.8514,1.54e-05,-2.54e-06,-4.8e-06
2941000000,1,5.9,0,3.94096,16.4347,1.28242,-2.88e-05,6.34e-06,7.33e-06
2942000000,1,8.6,0,4.83263,20.0838,-6.46486,-1.39e-05,2.45e-05,6.56e-05
2943000000,2,11.3,0,5.15271,21.8066,-8.86339,4.9e-06,3.94e-06,1.252e-05
2944000000,1,11.2,0,2.65066,11.4394,3.81181,-4.49e-06,6.03e-06,-1.5e-05
2945000000,1,2.6,0,4.41714,19.5875,5.55378,-1.07e-05,1.96e-05,-6.07e-05
2946000000,1,0,0,1.9642,8.92697,10.4572,-8.11e-06,2.29e-05,-1.81e-05
2947000000,1,8.6,0,4.6794,21.5349,7.42868,2.98e-05,1.72e-05,-6.85e-05
2948000000,1,5.4,0,4.90374,24.2563,8.95034,-2.69e-05,1.59e-05,-2.82e-05
2949000000,1,0.35,0,4.93021,24.2604,3.48211,2.6e-05,-4.6e-07,-3.36e-05
2950000000,2,1.3,0,3.37589,17.947,18.8065,2.29e-06,5.97e-05,-1.289e-05
2951000000,1,6.9,0,3.41366,17.4719,-10.8215,-4.82e-05,2.29e-05,2.17e-05
2952000000,2,0.3,0,4.53707,26.1802,43.8618,-2.52e-05,0.00011,-6.3e-05
2953000000,1,1,0,2.41005,12.9691,-17.945,-3.09e-05,-3.49e-05,-2.94e-05
2954000000,1,4.8,0,1.12097,5.76128,-18.3132,1.92e-05,7.21e-05,2.38e-05
2955000000,1,10.2,0,2.20643,12.8954,19.2269,-1.13e-05,2.41e-05,-1.48e-05
2956000000,1,11.1,0,0.493796,2.59525,-12.7491,-1.8e-05,-6.92e-05,2.95e-06
2957000000,1,0.45,0,2.99427,18.8058,7.9059,-2.18e-05,1.49e-05,-2.73e-05
2958000000,2,8.8,0,5.97704,43.3983,6.48482,2.24e-05,7.81e-06,-0.00012842
2959000000,1,1.8,0,3.25714,24.6321,15.5768,3.77e-05,4.56e-05,-8e-05
2960000000,1,9,0,2.46511,18.6361,-1.13014,2.85e-05,-6.38e-06,-4.31e-05
2961000000,1,4.7,0,2.17602,17.1491,-10.0585,-3.65e-05,-1.74e-05,-3.76e-05
2962000000,1,2.3,0,0.385679,3.99674,21.7517,-7.18e-05,8.81e-05,-0.00011057
2963000000,1,0.15,0,1.25147,10.6909,10.6959,-1.51e-06,1.88e-05,-1.86e-05
2964000000,2,8.8,0,4.32483,38.338,7.02552,2.24e-05,9.94e-06,-6.8e-05
2965000000,1,0.3,0,1.31696,11.9575,2.97263,7.78e-06,4.83e-06,-2.29e-05
2966000000,1,2,0,1.45675,14.0552,12.5031,8.63e-06,-2.47e-06,1.77e-06
2967000000,2,6.6,0,2.96486,29.7317,-19.6999,7.04e-06,-3.074e-05,-2.39e-05
2968000000,1,8.1,0,0.800655,9.35306,4.33839,-4.64e-06,7.67e-06,-1.57e-05
2969000000,1,3.9,0,1.78616,20.6831,4.65967,4.06e-06,5.26e-06,-2.49e-05
2970000000,1,9.6,0,0.988201,12.7076,-1.21916,8.48e-06,5.05e-06,5.94e-05
2971000000,1,4.1,0,1.162,17.5512,11.1597,-3.82e-06,-3.39e-05,-3.1e-05
2972000000,1,10.5,0,0.438461,8.15222,22.1268,-8.11e-05,6.17e-05,-2.11e-05
2973000000,1,0.65,0,1.0681,18.2814,17.7601,7.41e-05,2.54e-05,-3.05e-05
2974000000,1,8.9,0,0.893593,15.909,-1.45133,-4.33e-05,-1.6e-06,-4.44e-05
2975000000,1,7.5,0,1.31949,23.7729,-0.004778,2.29e-06,-1.3e-07,-2.3e-07
2976000000,1,0,0,1.11405,21.9904,3.00133,-7.33e-06,4.17e-06,-2.78e-05
2977000000,1,11.4,0,0.417995,11.0417,-0.033168,-4.21e-06,1.9e-07,1.04e-05
2978000000,1,6.6,0,0.515402,17.4577,7.87132,-1e-05,2.32e-05,-5.07e-05
2979000000,1,1.85,0,0.136031,6.44137,-0.469711,-1.73e-05,-4.84e-06,-7.2e-05
2980000000,2,0.75,0,0.126807,14.8182,11.9751,1.962e-05,1.671e-05,-4.439e-05
2981000000,3,5.5,0,0.132008,39.9587,35.4807,-8.38e-05,0.00019933,-0.0001067
2982000000,1,3.5,0,-0.019372,3.82763,6.52438,5.2e-06,2.59e-05,-1.52e-05
2983000000,1,8.6,0,-0.001391,5.36171,0.253516,-5.94e-06,9e-08,-1.93e-06
2984000000,1,10.2,0,-0.064926,5.97926,7.09196,-3.74e-06,2.73e-05,-2.31e-05
2985000000,1,1.4,0,-0.227904,14.9238,16.4638,7.69e-06,4.68e-05,-4.23e-05
2986000000,1,12.2,0,-0.198679,19.1362,-7.08948,3.34e-06,1.96e-05,5.28e-05
2987000000,1,10.2,0,-0.319801,18.7375,9.20025,-3.34e-05,2.4e-05,-5e-05
2988000000,1,5.3,0,-0.352863,18.5697,6.28537,-1.2e-07,3e-07,-8.9e-07
2989000000,1,3.1,0,-0.639286,20.3181,13.4777,-1.74e-05,2.6e-05,-4.01e-05
2990000000,1,6.2,0,-1.21855,25.8875,12.6037,-2.59e-05,3.13e-05,-6.68e-05
2991000000,1,3.2,0,-0.462003,9.67612,-9.16376,-1.04e-05,5.28e-05,1.46e-05
2992000000,1,3.5,0,-0.690148,11.2546,14.2631,3.15e-05,7.27e-06,-4.21e-06
2993000000,1,5.1,0,-1.23869,14.6409,-1.71469,6.21e-06,-4.93e-06,-4.67e-05
2994000000,1,5.4,0,-1.5772,16.9831,16.6126,-2.16e-05,1.79e-05,-2.03e-05
2995000000,1,7.7,0,-2.00944,22.0751,2.62592,-5.49e-05,-4.62e-06,-3.15e-06
2996000000,1,1.6,0,-0.822196,7.60156,3.31422,-2.34e-05,5.75e-06,-1.9e-05
2997000000,1,2,0,-1.397,12.3188,18.502,-1.87e-05,4.44e-05,-3.09e-05
2998000000,1,2.9,0,-1.66961,12.2375,14.7404,-7.16e-05,4.06e-05,-4.18e-05
2999000000,1,7.5,0,-1.1524,8.24179,7.36216,-4.1e-07,6.78e-06,-7.65e-06
3000000000,1,5,0,-1.14766,8.08162,-22.3665,-3.41e-05,6.83e-05,2.64e-05
3001000000,1,0,0,-2.78958,17.5569,3.65419,1.14e-05,1.77e-05,-7.63e-05
3002000000,2,0.1,0,-5.03286,29.0172,-8.70811,-2.18e-06,1.805e-05,-1.995e-05
3003000000,1,7,0,-4.3302,23.6669,6.79162,-5.87e-06,1.09e-05,-4.18e-05
3004000000,2,8.1,0,-5.71147,30.6614,1.95448,-5.56e-06,1.64e-06,-4.2e-05
3005000000,2,4.3,0,-4.57848,23.6457,29.8922,-4.4e-05,0.0001264,-0.0001068
3006000000,1,3.2,0,-3.75496,17.9079,0.805213,3.73e-05,7.67e-06,3.32e-06
3007000000,1,3.3,0,-3.80476,17.5866,13.6306,1.46e-05,4.32e-06,-1.49e-06
3008000000,1,6.4,0,-2.23598,10.2794,7.96114,-2.66e-05,5.73e-05,-8.13e-05
3009000000,1,7.2,0,-4.07052,17.4476,5.91678,-1.05e-05,-6.95e-06,1.33e-05
3010000000,1,0.7,0,-1.14106,4.68009,3.16077,1.43e-05,2.99e-05,3.63e-06
3011000000,2,13.4,0,-7.28437,28.9778,30.8742,-2.634e-05,0.0001183,-4.081e-05
3012000000,1,9.9,0,-0.900784,3.48586,6.86508,-1.52e-05,9.48e-06,-6.81e-06
3013000000,1,1.55,0,-5.07368,19.5471,5.11822,0,0,0
3014000000,1,12.7,0,-1.87826,7.0747,2.57047,-3.29e-05,2.83e-06,-3.18e-05
3015000000,1,2.2,0,-4.93254,18.6528,-3.49415,5.31e-06,-1.12e-05,-6.73e-05
3016000000,1,5.4,0,-4.15376,15.2732,9.87666,-3.66e-05,1.95e-05,-4.55e-05
3017000000,1,4.5,0,-3.35532,12.1222,-1.42242,6.22e-06,-4.61e-06,-5.41e-05
3018000000,1,8.4,0,-1.52944,5.33877,7.29192,-3.96e-05,2.22e-05,-2.45e-05
3019000000,1,8.4,0,-2.99321,10.5453,7.59038,7.01e-06,-4.03e-06,8.37e-06
3020000000,1,0.8,0,-6.32311,21.7577,10.565,1.76e-05,1.91e-05,-2.88e-05
3021000000,1,2.2,0,-2.95366,9.71703,11.556,-3e-06,1.66e-05,-1.47e-05
3022000000,1,6.4,0,-2.33948,7.46973,21.3368,1.07e-05,3.43e-05,-1.08e-05
3023000000,1,12.5,0,-6.18817,20.0358,12.4561,1.18e-05,2.29e-05,-3.09e-05
3024000000,2,0.3,0,-11.5071,36.3691,29.452,3.96e-05,5.38e-05,-5.1e-05
3025000000,1,10.7,0,-4.0773,11.7919,8.15035,3.7e-06,1.8e-05,-2.42e-05
3026000000,1,1.15,0,-6.70784,19.0741,7.18882,3.01e-05,1.99e-05,-2.46e-05
3027000000,1,2,0,-7.23103,19.1594,12.1458,3.06e-05,4.86e-05,-5.84e-05
3028000000,1,7.8,0,-0.897337,2.61995,-22.5579,-1.47e-05,7.18e-05,8.91e-06
3029000000,1,9.1,0,-4.13311,10.2026,-3.74612,-6.01e-06,8.91e-06,3.09e-05
3030000000,2,7.4,0,-5.94668,14.2212,17.2335,-1.829e-05,0.0001075,-9.5e-05
3031000000,1,0.65,0,-3.7743,8.88974,15.4057,-3.21e-05,7.05e-05,-2.92e-05
3032000000,1,0.75,0,-7.03535,16.5841,14.7073,-2.35e-05,8.64e-06,-2.1e-05
3033000000,2,0,0,-12.3815,29.0241,23.7332,1.02e-05,3.06e-05,-2.563e-05
3034000000,1,1.5,0,-9.04707,20.8378,9.36062,-0.0001118,-1.9e-05,-6.56e-05
3035000000,1,0,0,-5.8635,13.437,0.252394,-3.4e-06,-6.5e-07,-4.39e-05
3036000000,1,11.4,0,-2.50175,5.59158,0.760864,-5.92e-06,-1.49e-06,-8.51e-06
3037000000,1,2.7,0,-9.19474,20.187,11.9342,-5.07e-05,-3.03e-06,-3.39e-05
3038000000,1,7.7,0,-4.05331,9.08599,-12.6949,-4.01e-05,1.31e-05,2.22e-05
3039000000,1,3.4,0,-0.838792,1.61739,20.7535,-2.18e-06,3.72e-05,-2.98e-06
3040000000,2,0.95,0,-7.22431,15.4321,-5.34414,-8.61e-05,-4.44e-05,-4.96e-05
3041000000,1,9.7,0,-8.92504,18.7355,1.83097,2.41e-05,1.23e-05,-8.24e-06
3042000000,1,11.4,0,-0.697523,1.25631,12.4014,-2.5e-06,3.84e-05,-4.03e-06
3043000000,2,10,0,-15.6669,30.0183,4.27543,-4.76e-05,1.637e-05,-0.00028848
3044000000,1,1.85,0,-7.4324,13.9982,1.54007,-2.89e-05,-1.2e-05,-3.09e-05
3045000000,1,0.7,0,-4.1236,7.76268,-0.000425,-3.44e-05,4.19e-05,-3.05e-05
3046000000,1,10.6,0,-9.23851,17.2305,9.50524,-6.16e-06,4.36e-06,-1.39e-05
3047000000,1,0.65,0,-11.7191,21.9115,2.74709,-6.24e-06,-9e-08,-2.59e-05
3048000000,1,1.25,0,-5.23643,9.55494,-6.12641,-8.52e-06,-2.02e-05,-2.43e-05
3049000000,1,7.2,0,-1.2389,2.29964,-6.39823,-2.07e-05,-6.25e-05,-1.85e-05
3050000000,2,5.8,0,-17.3638,30.7031,-0.500881,2.91e-05,7.03e-06,3.8e-07
3051000000,1,7,0,-6.98604,12.3286,1.81156,1.97e-05,1.14e-05,-1.58e-06
3052000000,2,2.4,0,-19.8479,34.9015,11.1378,9.58e-06,1.083e-05,-1.688e-05
3053000000,1,10.7,0,-11.1349,19.4614,6.17276,1.63e-05,1.1e-05,-5.06e-06
3054000000,1,0,0,-7.22496,12.5092,-12.1379,-2.28e-05,-5.36e-05,-5.04e-05
3055000000,2,1.8,0,-24.7824,41.9202,2.83868,8.26e-05,5.46e-05,-8.44e-05
3056000000,1,7.4,0,-8.07713,13.1813,7.63409,-1.23e-05,-2.7e-06,-8.3e-06
3057000000,1,4.1,0,-7.79683,12.6217,11.0832,-7.2e-07,2.29e-05,-2.65e-05
3058000000,2,8.6,0,-13.9351,22.2555,23.1581,3.02e-05,3.68e-05,-2.841e-05
3059000000,1,7.5,0,-4.91425,7.95166,-21.2944,-1.98e-05,-4.74e-05,-1.31e-05
3060000000,1,0,0,-9.80561,15.259,1.26119,-8.27e-06,-2.86e-06,-2.96e-05
3061000000,1,0,0,-3.63496,5.59957,1.03059,-2.66e-05,-2.9e-05,-0.00016987
3062000000,1,3.9,0,-1.35673,2.24113,-22.0672,2.4e-05,6.1e-05,4.71e-06
3063000000,2,9,0,-9.38336,14.0344,-10.416,2.58e-06,-6.15e-06,-1.752e-05
3064000000,1,2.4,0,-2.09242,3.17272,-15.4113,-2.12e-06,4.89e-05,1.03e-05
3065000000,1,4.2,0,-1.39805,1.78177,23.1453,-1.09e-05,-3.79e-05,2.26e-06
3066000000,1,2.7,0,-2.66107,3.60065,11.6874,-1.3e-05,7.76e-05,-2.68e-05
3067000000,1,3.5,0,-12.6314,16.7303,7.68868,-7.43e-05,0.0001433,-1.2e-05
3068000000,1,3.3,0,-4.87338,6.50706,-8.12572,-5.29e-06,2.28e-05,2.14e-05
3069000000,1,6.3,0,-1.96845,2.56935,1.63346,1.58e-05,1.24e-05,-1.17e-05
3070000000,2,0,0,-23.7818,30.695,9.75264,3.69e-05,4.6e-05,-6.477e-05
3071000000,1,10.1,0,-9.28105,11.9453,-2.80307,3.68e-05,2.31e-05,-2.32e-05
3072000000,1,1.35,0,-12.1495,15.4789,-0.541394,-1.15e-05,-1.06e-05,-4.51e-05
3073000000,1,3.9,0,-12.2576,15.4901,6.62077,-6.01e-06,2.04e-05,-5.89e-05
3074000000,1,4.1,0,-3.08198,3.81117,12.1737,1.74e-05,6.02e-05,-1.44e-05
3075000000,1,7.2,0,-9.4529,11.8372,-0.302477,-1.06e-05,-9.28e-06,-3.15e-05
3076000000,1,4.7,0,-5.92041,6.98916,22.2876,3.71e-05,7.43e-05,-1.34e-05
3077000000,2,8.2,0,-31.7168,37.8638,7.77007,3.86e-05,2.18e-05,5.14e-05
3078000000,1,8.3,0,-3.27887,3.86097,8.59897,-2.53e-05,4.88e-05,-3.15e-05
3079000000,1,6.8,0,-9.48099,11.2486,4.89387,3.79e-05,4.59e-05,-3.21e-05
3080000000,1,10.1,0,-6.81078,8.04665,-4.574,4.09e-05,-7.27e-06,6.24e-05
3081000000,1,2.3,0,-4.84359,5.69415,-4.84385,-1.83e-05,9.11e-05,1.63e-05
3082000000,1,4,0,-9.88182,11.4341,14.8484,2.13e-05,3.91e-05,-1.59e-05
3083000000,1,0.3,0,-14.3665,16.4721,-4.01263,-1.87e-05,-2.95e-05,-5.44e-05
3084000000,1,8.8,0,-9.30745,10.6304,-19.954,2.93e-06,-7.32e-06,-5.27e-06
3085000000,1,1.5,0,-5.39391,5.96387,14.5985,-4.39e-05,7.6e-07,-1.65e-05
3086000000,1,1.05,0,-8.89579,9.63513,17.3383,1.26e-05,2.24e-05,-5.95e-06
3087000000,1,9.8,0,-12.959,14.0185,13.2808,3.02e-06,5.39e-06,-2.74e-06
3088000000,2,6.1,0,-5.15756,5.36682,21.3697,5.88e-05,0.0001509,7.23e-05
3089000000,1,9.6,0,-5.87167,6.20909,-0.521194,1.65e-05,1.49e-05,-8e-06
3090000000,2,6.8,0,-19.5243,20.5577,-6.60993,-2.18e-05,-4.4e-05,-7.24e-05
3091000000,1,8.9,0,-7.72355,8.04447,-4.93495,2.43e-05,2.49e-05,2.45e-06
3092000000,1,6.6,0,-2.84609,2.84509,13.1336,-4.22e-05,-4.16e-05,-1.2e-07
3093000000,1,8.8,0,-5.33306,5.55656,-23.1423,-1.77e-05,5.86e-05,1.82e-05
3094000000,2,0,0,-6.90274,7.0089,3.53469,5.4e-05,8.06e-06,-1.343e-05
3095000000,1,9.2,0,-12.0201,12.0994,11.056,2.19e-05,2.13e-05,4.5e-07
3096000000,1,4.8,0,-3.10771,3.13675,0.657969,-5.66e-06,-4.2e-06,-6.72e-06
3097000000,1,7.6,0,-9.71605,9.7933,-8.36163,-4.82e-05,-2.77e-05,-7.51e-05
3098000000,1,8.4,0,-5.04288,5.01852,7.51982,2.64e-06,3.04e-05,-1.85e-05
3099000000,1,11.1,0,-9.29078,9.21998,14.7549,-3.83e-05,7.31e-05,-6.98e-05
3100000000,1,2.3,0,-6.55703,6.58416,-10.1179,-1.06e-05,5.77e-05,1.39e-05
3101000000,1,7.9,0,-2.72111,2.65317,9.43632,4.24e-06,-1.87e-05,6.48e-06
3102000000,1,7.1,0,-14.4959,14.3487,0.69204,2.57e-05,2.63e-05,-7.81e-06
3103000000,1,11,0,-5.09037,4.8485,23.3551,-1.07e-05,6.35e-05,-1.55e-05
3104000000,1,2.4,0,-13.3646,12.7861,0.915907,1.86e-05,1.91e-05,3.74e-06
3105000000,1,0.35,0,-14.1578,13.4069,4.45125,1.37e-05,2.32e-05,-2.65e-05
3106000000,1,1.3,0,-6.77835,6.27681,21.3422,-3.2e-05,-1.24e-05,-6.52e-06
3107000000,1,10.8,0,-8.22888,7.73763,-4.59729,1.88e-05,6.58e-06,-2.26e-05
3108000000,1,10.3,0,-12.2571,11.2904,14.0336,1.07e-05,6.96e-05,-4.66e-05
3109000000,1,0.8,0,-1.96549,1.69638,25.5077,8.27e-05,1.36e-05,-2.4e-05
3110000000,1,9.9,0,-17.408,16.0041,2.77909,4.44e-05,4.02e-05,4.71e-05
3111000000,1,10.7,0,-16.6803,15.2986,2.06171,4.66e-06,5.73e-06,-4.81e-06
3112000000,1,7,0,-10.5944,9.53486,7.54916,-1.82e-06,2.2e-05,-3.03e-05
3113000000,1,8.5,0,-4.64976,4.04359,8.30492,9.1e-07,7.01e-05,-3.36e-05
3114000000,1,5.5,0,-6.14009,5.25323,13.1473,-5.42e-05,4.75e-05,-4.42e-05
3115000000,1,5.6,0,-8.95283,7.75646,-3.99178,9.47e-06,1.54e-05,8.6e-06
3116000000,1,1.35,0,-6.00196,5.19545,-14.9753,-1e-08,7.14e-05,2.48e-05
3117000000,1,0,0,-13.0076,11.0783,8.82596,6.07e-05,2.88e-05,5.33e-05
3118000000,2,1.6,0,-27.2324,23.1092,18.01,1.92e-06,4.66e-05,-5.7e-05
3119000000,1,1.2,0,-2.57026,2.13072,10.9988,1.9e-05,5.15e-05,-5.53e-06
3120000000,1,6.3,0,-14.1831,11.8642,9.31219,-6.82e-05,-5.54e-05,-4.91e-05
3121000000,1,9.5,0,-1.29734,1.11818,-7.94765,5.42e-06,-3.93e-05,-6.43e-06
3122000000,1,5.6,0,-12.6224,10.5003,0.966598,-2.13e-05,-1.74e-05,-8.92e-05
3123000000,1,10,0,-9.64306,7.96124,11.87,1.05e-05,2.19e-05,-6.22e-06
3124000000,1,7.7,0,-15.918,12.3415,-3.28591,-5.5e-07,-1.92e-06,-4.53e-06
3125000000,1,0.6,0,-11.3174,8.68182,11.81,-1.65e-05,-2.95e-06,-1.36e-05
3126000000,1,4.1,0,-15.1726,11.4801,7.03137,-2.3e-05,1.48e-05,-7.38e-05
3127000000,1,0.3,0,-7.61249,5.57004,17.1898,1.57e-06,1.01e-06,3.7e-07
3128000000,1,9.5,0,-20.1158,14.6034,-2.66372,5.38e-05,6.69e-05,-3.96e-05
3129000000,1,6.5,0,-13.1179,9.43736,13.8402,5.45e-06,1.66e-05,-6.18e-06
3130000000,1,8.3,0,-9.26729,6.42674,4.56219,-2.45e-05,-1.69e-05,-2.6e-05
3131000000,1,3.1,0,-6.6604,4.56052,11.961,5.04e-06,5.89e-05,-1.96e-05
3132000000,1,2.4,0,-14.1041,9.69433,2.08783,3.7e-07,1.2e-06,-3.1e-06
3133000000,1,10.7,0,-19.1213,12.924,-2.85968,8.63e-06,1.98e-06,-4.88e-05
3134000000,1,9.7,0,-1.84853,1.25997,-5.79319,-1.85e-05,1.49e-05,3.22e-05
3135000000,1,1.2,0,-8.05493,5.39254,-3.1893,3.95e-05,7.01e-05,-1.09e-05
3136000000,1,4.2,0,-13.6354,9.01201,-1.26576,2.17e-05,3.47e-05,1.29e-05
3137000000,1,7.2,0,-5.13747,3.33436,10.7194,1.95e-05,4.86e-05,-5.74e-06
3138000000,1,3.9,0,-15.1184,9.857,4.14846,7.82e-06,3.7e-06,1.97e-05
3139000000,1,0.6,0,-11.5027,7.30839,18.2526,1.36e-05,2.52e-05,-1.5e-06
3140000000,1,7.5,0,-8.12376,4.98205,3.64793,1.4e-05,9.78e-06,1.79e-05
3141000000,1,0,0,-12.255,7.38332,10.1534,-7.8e-06,8.66e-06,-1.57e-05
3142000000,1,8.5,0,-12.7738,7.64147,6.21151,1.15e-05,3.49e-05,-1.92e-05
3143000000,1,8.4,0,-19.0186,11.2238,10.0871,-9.69e-05,9.15e-05,2.07e-05
3144000000,1,4.4,0,-18.3335,10.8019,4.44851,2.01e-05,4.09e-05,-1.64e-05
3145000000,2,6,0,-27.7151,16.1074,30.7852,-1.908e-05,2.9e-05,-3.24e-05
3146000000,1,2.5,0,-12.5113,7.23996,15.6123,-2.18e-05,2.84e-06,-1.88e-05
3147000000,1,8.3,0,-18.2883,10.3653,5.5115,0.00013707,-4.02e-05,-3.41e-05
3148000000,1,0.95,0,-15.0393,8.44801,4.61795,-1.03e-05,-7.62e-06,-1.96e-05
3149000000,1,10.9,0,-18.89,10.5192,2.25843,3.13e-05,5.92e-05,-1.44e-05
3150000000,1,2.4,0,-20.7519,11.4421,2.30859,3.41e-05,6.5e-05,-1.58e-05
3151000000,1,10.4,0,-5.55745,2.95446,16.6095,3.47e-05,6.64e-05,-1.9e-07
3152000000,1,7,0,-7.38884,3.8667,10.4034,-2.24e-05,4.45e-05,-3.24e-05
3153000000,1,8.2,0,-17.3017,8.84024,13.762,-2.18e-05,-7.03e-06,-2.28e-05
3154000000,1,1.45,0,-16.1077,8.11629,-12.9806,1.22e-05,5.28e-05,1.79e-05
3155000000,1,0,0,-13.9195,6.85519,9.47794,-9e-06,5.61e-06,-1.73e-05
3156000000,1,4.1,0,-10.5118,5.19303,-12.6411,1.59e-05,8.97e-05,2.5e-05
3157000000,1,6.5,0,-5.54915,2.73624,-9.22979,-5.33e-06,9.52e-06,-7.51e-06
3158000000,1,4,0,-4.17747,1.95667,1.66718,-6.08e-06,1.59e-05,3.11e-06
3159000000,1,2.6,0,-15.1745,7.02409,19.4386,9.47e-06,4.54e-05,-9.01e-06
3160000000,1,0.25,0,-6.637,2.98429,14.5704,6.44e-06,-1.91e-05,6.85e-06
3161000000,1,5,0,-19.8731,8.81428,4.60374,3.61e-06,3.1e-06,9.67e-06
3162000000,1,0.65,0,-13.9106,6.08413,7.53359,-5.63e-06,2.79e-05,-3.29e-05
3163000000,2,12.4,0,-22.9012,9.95206,30.2383,-4.22e-05,9.1e-05,-6.2e-05
3164000000,1,0.4,0,-12.6255,5.32886,15.3485,-3.35e-05,-5.24e-05,-9.34e-06
3165000000,1,11.4,0,-14.9919,6.30997,10.2592,2.61e-05,3.65e-05,1.57e-05
3166000000,1,4.1,0,-16.753,7.06499,-0.001332,1.61e-05,3.82e-05,1.75e-05
3167000000,1,2.6,0,-7.1712,2.95454,11.4988,-2.21e-06,1.37e-05,6.32e-06
3168000000,1,10.6,0,-16.1834,6.67019,11.2975,-2.06e-06,4.65e-05,-3.04e-05
3169000000,1,3.4,0,-20.0083,8.17986,-8.57849,2.54e-06,-3.11e-05,-3.56e-05
3170000000,1,3.2,0,-20.0083,8.17986,-8.57849,2.54e-06,-3.11e-05,-3.56e-05
3171000000,2,0.55,0,-26.2556,10.28,29.5118,1.652e-05,7.84e-05,-1.26e-05
3172000000,1,4.1,0,-4.33102,1.6735,12.3858,5.28e-06,0.00011132,-1.31e-05
3173000000,1,11.7,0,-12.7394,4.88822,1.22278,-4.41e-06,4.68e-05,7.88e-06
3174000000,1,3.7,0,-14.1093,5.23999,17.0294,1.38e-06,2.24e-05,-5.74e-06
3175000000,1,2.2,0,-12.7192,4.6969,-5.11873,-5.07e-06,2.49e-05,3.54e-05
3176000000,1,9.1,0,-7.75844,2.76104,6.34429,6.49e-06,7.56e-05,-8.14e-06
3177000000,2,9.7,0,-36.3324,12.3505,24.3628,1.764e-05,4.26e-05,4.76e-06
3178000000,1,1.7,0,-2.04647,0.699423,-3.93288,-2.67e-05,1.7e-05,1.69e-05
3179000000,1,5.9,0,-21.741,7.26714,3.91771,-1.12e-06,1.23e-05,-2.91e-05
3180000000,1,1.45,0,-4.22039,1.36703,-0.889411,8.86e-06,-1.67e-05,-3.14e-05
3181000000,1,2.7,0,-21.4075,6.89907,7.81117,-1.09e-05,-2.4e-05,-8.52e-06
3182000000,1,4.5,0,-23.1977,7.41939,2.1482,8.4e-06,4.33e-05,-5.88e-05
3183000000,1,3.4,0,-7.57555,2.39705,5.67734,-1.74e-05,3.89e-05,-3.96e-05
3184000000,1,3.6,0,-2.75988,0.895306,-15.6056,2.61e-05,2.81e-05,-3.02e-06
3185000000,2,2.3,0,-33.8085,10.573,32.635,-3.204e-05,2.378e-05,-5.841e-05
3186000000,1,9.1,0,-17.1504,5.29661,13.101,4.75e-06,1.88e-05,-1.37e-06
3187000000,1,4.6,0,-11.0873,3.38531,2.89013,2.12e-05,6.04e-05,1.05e-05
3188000000,1,1.45,0,-15.9391,4.86801,0.1585,6.61e-06,2.16e-05,1.18e-06
3189000000,1,2.8,0,-20.6852,6.29981,2.24133,1.75e-05,6.25e-05,-1.4e-05
3190000000,1,1.75,0,-8.7452,2.51285,13.5078,1.92e-05,3.77e-05,5.4e-06
3191000000,1,5.8,0,-18.9594,5.47432,-3.25172,3.1e-07,2.65e-05,4.29e-05
