id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
25888,25953,,,Gl 206,,,5.537405,9.820807,12.7943,-177.94,-219.44,21.7,11.55,11.015,M4Ve,1.637,1.523068,12.514663,2.182323,0.00001388,0.00002268,-0.00000963,1.449689305,0.171405424,-8.63E-07,-1.06E-06,,,Ori,1,25888,,0.003419794,V998,11.618,11.448
25951,26016,,,,,,5.551553,-1.720991,23.855,1.1,1.23,0,8.6,6.712,B8,-0.1,2.79296,23.6801,-0.716424,-0.00000013,0.00000002,0.00000014,1.453393277,-0.030036954,5.33E-09,5.96E-09,,,Ori,1,25951,,0.179969952,,8.65,8.24
25993,26058,,,,,,5.558371,-9.12915,31.2012,463.4,159.96,0,12.22,9.749,M:,1.385,3.553797,30.60031,-4.950395,-0.00006918,0.0000119,0.00002389,1.455178041,-0.159333733,2.25E-06,7.76E-07,,,,1,25993,,0.010974886,,12.375,12.115
26016,26081,,,Gl 207.1,,,5.562443,1.945398,15.9363,-241.34,-156.61,22,11.53,10.518,M2.5Ve,1.576,1.82052,15.822925,0.540998,0.00002114,0.00002062,-0.00001133,1.456244181,0.033953604,-1.17E-06,-7.59E-07,,,Ori,1,26016,,0.005405054,V371,11.613,11.443
26048,26113,,,NN 3352,,,5.569078,51.215655,25.5297,-51.76,-222.32,0,11.07,9.035,M3,1.499,1.800286,15.889912,19.900634,0.00000878,0.00002059,-0.00001723,1.457981309,0.893881809,-2.51E-07,-1.08E-06,,,Aur,1,26048,,0.021183611,,11.154,10.994
26110,26175,37065,,,,,5.580168,-23.468983,26.6241,318.05,-433.24,-27.7,8.8,6.674,K2V,0.923,2.678773,24.274054,-10.603017,-0.0000461,-0.00004346,-0.00004001,1.460884474,-0.40961103,1.54E-06,-2.10E-06,,,Lep,1,26110,,0.186380297,,,
26270,26335,245409,,Gl 208,,,5.608608,11.327866,11.2397,-2.56,-57.6,21.2,8.78,8.526,K7,1.415,1.127296,10.963123,2.207773,0.00000238,0.00002175,0.00000118,1.46833027,0.197708559,-1.24E-08,-2.79E-07,,,Ori,1,26270,,0.033853221,V2689,8.824,8.754
26305,26369,,,,,,5.615298,-47.96333,25.6345,5.42,21.87,0,9.84,7.796,,1.171,1.725848,17.078035,-19.039164,-0.00000047,0.00000208,0.00000182,1.470081529,-0.837118027,2.63E-08,1.06E-07,,,Pic,1,26305,,0.066313202,,,
26308,26373,37572,,,,,5.615791,-47.964687,25.113,25.31,-0.04,0,7.95,5.951,K0V,0.845,1.688527,16.730384,-18.652236,-0.00000307,0.00000031,0,1.470210621,-0.837141718,1.23E-07,-1.94E-10,,,Pic,1,26308,,0.362743801,UY,8.054,7.884
26330,26394,39091,2022,Wo 9189,Pi  Men,,5.61916,-80.469122,18.315,311.97,1050.19,9.4,5.65,4.336,G3IV,0.6,0.301659,3.017555,-18.062272,-0.00001825,0.00009584,0.00000595,1.471092544,-1.404451123,1.51E-06,5.09E-06,Pi,,Men,1,26330,,1.605461887,,,
26397,26462,,,,,,5.629341,-54.566706,27.115,-6.54,84.33,0,10.47,8.304,G5,0.721,1.523058,15.646094,-22.093059,0.00000173,0.00000891,0.00000643,1.473757971,-0.952368685,-3.17E-08,4.09E-07,,,Pic,1,26397,,0.041533641,,,
26436,26501,37706,,NN 3360A,,,5.635951,-46.106037,25.4972,-126.9,-465.04,11.4,7.33,5.298,G5,0.769,1.68234,17.597708,-18.373972,0.00001244,-0.00003468,-0.00004826,1.475488438,-0.804702149,-6.15E-07,-2.25E-06,,,Pic,1,26436,NN 3360,0.661911612,,,
26440,26505,37008,,NN 3358,,,5.636682,51.44574,20.1613,-549.43,105.81,-44,7.74,6.217,K2V,0.834,1.193551,12.508582,15.766197,0.00005003,-0.00004107,-0.00002875,1.475679898,0.897897549,-2.66E-06,5.13E-07,,,Aur,1,26440,,0.283922624,,,
26477,26542,,,,,,5.644575,-38.357481,28.3607,64.71,-252.93,0,9.55,7.286,K5V,1.043,2.066356,22.142956,-17.599688,-0.00001086,-0.00002066,-0.00002727,1.477746158,-0.66946434,3.14E-07,-1.23E-06,,,Col,1,26477,,0.106071815,,,
26588,26653,37216,,,,,5.664542,52.897488,27.9486,-12.7,-141.66,0,7.85,5.618,G5,0.764,1.478776,16.794819,22.290615,0.00000306,0.0000151,-0.00001158,1.482973628,0.923235337,-6.16E-08,-6.87E-07,,,Aur,1,26588,,0.492946741,,,
26625,26690,,,,,,5.671711,15.350331,23.2504,13.96,-28.28,0,8.33,6.498,F0,0.448,1.924616,22.338191,6.154852,-0.0000015,0.00000098,-0.00000307,1.48485044,0.26791382,6.77E-08,-1.37E-07,,,Ori,1,26625,,0.219179534,,,
26714,26779,37394,1925,Gl 211,,,5.688982,53.481058,12.2775,2.7,-523.61,1.8,6.21,5.764,K1V,0.84,0.594246,7.282002,9.866951,0.00000197,0.00002607,-0.00001707,1.489371958,0.933420544,1.31E-08,-2.54E-06,,,Aur,1,26714,,0.430923323,V538,6.236,6.196
26736,26801,233153,,Gl 212,,,5.691869,53.489801,12.4378,3.16,-517.26,2,9.78,9.306,M1,1.473,0.596305,7.376012,9.996908,0.00000193,0.00002621,-0.00001691,1.490127831,0.933573138,1.53E-08,-2.51E-06,,,Aur,1,26736,,0.01650441,,,
26769,26834,37986,,,,,5.698245,-15.630543,29.0444,243.9,-117.96,60,7.36,5.045,G8/K0IV,0.801,2.207368,27.883593,-7.825671,-0.00002992,0.00005716,-0.00003253,1.491796993,-0.272804431,1.18E-06,-5.72E-07,,,Lep,1,26769,,0.835603018,,,
26779,26844,,,Wo 9188,,,5.699685,15.337223,21.3538,78.74,-44.01,0,10.72,9.073,M0,1.689,1.617424,20.529686,5.648073,-0.00000803,0.00000184,-0.00000439,1.492173957,0.267685045,3.82E-07,-2.13E-07,,,Ori,1,26779,,0.020455024,,10.787,10.657
26792,26857,,,Gl 213,,,5.702566,12.489337,5.8292,1999.05,-1570.64,105.6,11.56,12.732,M5,1.675,0.44278,5.674935,1.260815,-0.00004736,0.00011909,-0.00001997,1.492928361,0.21798006,9.69E-06,-7.61E-06,,,Ori,1,26792,,0.000703396,V1352,11.635,11.475
26908,26974,37693,,,,,5.724099,52.48878,31.1526,244.22,22,0,7.14,4.673,G0,0.624,1.368854,18.919887,24.711305,-0.00003698,0.00000003,0.00000202,1.498565492,0.916102023,1.18E-06,1.07E-07,,,Aur,1,26908,,1.177063791,,,
27006,27072,38393,1983,Gl 216A,13Gam Lep,,5.741057,-22.448382,8.927,-292.42,-368.45,-9.7,3.59,3.836,F7V,0.481,0.558889,8.231515,-3.40875,0.00001159,-0.00001608,-0.00001095,1.503005147,-0.39179818,-1.42E-06,-1.79E-06,Gam,13,Lep,1,27006,Gl 216,2.544485615,,,
27009,27075,38382,1980,,,,5.741221,-20.126573,25.5428,-18.24,37.05,38,6.34,4.304,F8/G0V,0.58,1.623586,23.928324,-8.789271,0.00000483,0.00003783,-0.00000907,1.503048134,-0.351274966,-8.84E-08,1.80E-07,,,Lep,1,27009,,1.653484012,,,
27014,27080,39194,,Gl 217.2,,,5.742297,-70.14357,25.9,-309.03,1239.15,13.8,8.09,6.024,K0V,0.76,0.5933,8.777321,-24.360276,0.0000489,0.00014817,0.00003956,1.503329849,-1.224236254,-1.50E-06,6.01E-06,,,Men,1,27014,,0.339156387,,,
27045,27111,247168,,,,,5.749108,9.242081,16.3372,38.91,-703.76,-5.7,11.35,10.284,F8:,0.699,1.058387,16.090298,2.623846,-0.00000286,0.00000339,-0.00005595,1.505112946,0.161304736,1.89E-07,-3.41E-06,,,Ori,1,27045,,0.006705019,,11.398,11.278
27123,27188,,,Gl 215,,,5.763355,62.236777,13.7287,297.76,-785.27,-19.6,9.02,8.332,M0,1.379,0.395848,6.382741,12.148099,-0.00001749,0.00003807,-0.00004208,1.508842716,1.086236676,1.44E-06,-3.81E-06,,,Cam,1,27123,,0.040476225,,,
27141,27207,38230,,Gl 217,,,5.76717,37.284649,21.8531,487,-509.7,-26.9,7.34,5.642,K0V,0.833,1.059066,17.354633,13.237921,-0.00005084,0.00001395,-0.00005963,1.509841628,0.65073988,2.36E-06,-2.47E-06,,,Aur,1,27141,,0.482169794,,,
27178,27244,38973,,,,,5.774438,-53.219325,28.177,38.24,-140.62,0,6.63,4.381,G2V,0.594,0.995675,16.84167,-22.5679,-0.00000612,-0.00001505,-0.0000115,1.511744233,-0.928852449,1.85E-07,-6.82E-07,,,Pic,1,27178,,1.540281148,,,
27220,27288,38678,1998,Gl 217.1,14Zet Lep,,5.782595,-14.82195,21.6076,-14.84,-1.18,16.3,3.55,1.877,A2Vann,0.104,1.188275,20.854933,-5.52761,0.00000247,0.00001597,-0.00000438,1.513879762,-0.258691829,-7.19E-08,-5.72E-09,Zet,14,Lep,1,27220,,15.45966219,,,
27253,27321,39060,2020,Gl 219,Bet Pic,,5.788079,-51.066514,19.4401,4.65,81.96,20,3.85,2.407,A3V,0.171,0.677437,12.19782,-15.122127,0.00000061,0.00001886,-0.00001106,1.515315655,-0.891278807,2.25E-08,3.97E-07,Bet,,Pic,1,27253,,9.488553267,,,
27255,27323,,,GJ 1084,,,5.788391,-48.525136,20.7555,25.21,-320.99,0,9.74,8.154,M0V,1.377,0.761129,13.725101,-15.550982,-0.00000387,-0.00002402,-0.00002139,1.515397237,-0.846923396,1.22E-07,-1.56E-06,,,Pic,1,27255,,0.047687,,,
27292,27359,,,Gl 218,,,5.794575,-36.328565,15.0286,769.53,-123.16,56,10.72,9.835,M2,1.476,0.650756,12.09044,-8.903463,-0.00005379,0.00004378,-0.00004116,1.517016311,-0.634053079,3.73E-06,-5.97E-07,,,Col,1,27292,,0.010139114,,10.8,10.66
27343,27397,,,NN 3369,,,5.804761,-11.134622,26.7451,-225.21,374.59,0,10.98,8.844,,1.384,1.340719,26.207382,-5.164877,0.00002964,0.00000788,0.00004765,1.519682999,-0.194335806,-1.09E-06,1.82E-06,,,Lep,1,27343,,0.025258061,,11.043,10.923
27367,27435,38858,2007,GJ 1085,,,5.809706,-4.094648,15.1768,62.39,-230.65,31.9,5.97,5.064,G4V,0.639,0.753864,15.119563,-1.083709,-0.00000302,0.00003152,-0.00001926,1.520977404,-0.071465086,3.02E-07,-1.12E-06,,,Ori,1,27367,,0.821107464,,,
27535,27604,39170,,,,,5.844309,-1.429388,9.402,-3.56,65.47,0,9.38,9.514,F0,0.24,0.382999,9.391268,-0.234532,0.00000017,0.00000007,0.00000298,1.530036457,-0.024947534,-1.73E-08,3.17E-07,,,Ori,1,27535,,0.013626992,,9.528,8.638
27559,27628,39425,2040,,Bet Col,,5.849329,-35.768309,26.7308,55.74,404.68,89,3.12,0.985,K1.5III,1.146,0.855327,21.672805,-15.624858,-0.0000031,0.00010471,-0.00001066,1.531350815,-0.624274753,2.70E-07,1.96E-06,Bet,,Col,1,27559,,35.15604405,,,
27734,27803,,,Gl 221,,,5.883412,-5.994845,20.3128,-1.19,-346.66,22.2,9.7,8.161,M0V,1.321,0.616518,20.192503,-2.121469,0.0000007,0.000019,-0.00003632,1.540273765,-0.104629776,-5.77E-09,-1.68E-06,,,Ori,1,27734,,0.047380539,,,
27818,27887,40307,,,,,5.901186,-60.023471,12.9955,-51.76,-60.44,0,7.17,6.601,K3V,0.935,0.167969,6.490966,-11.257094,0.00000317,-0.00000338,-0.0000019,1.544926996,-1.047607206,-2.51E-07,-2.93E-07,,,Pic,1,27818,,0.199342546,,,
27821,27890,40409,2102,Gl 224.1,,,5.901658,-63.089627,26.2467,120.11,573.43,25.1,4.65,2.555,K1III/IV,1.022,0.305734,11.875322,-23.404792,-0.0000133,0.00007705,0.00001013,1.545050546,-1.101121716,5.82E-07,2.78E-06,,,Dor,1,27821,,8.279421637,,,
27844,27913,39587,2047,Gl 222A,54Chi1Ori,,5.906386,20.276174,8.6633,-163.17,-98.92,-13.4,4.39,4.702,G0V,0.594,0.199145,8.12391,3.002187,0.00000657,-0.00001158,-0.00000865,1.546288174,0.353886005,-7.91E-07,-4.80E-07,Chi-1,54,Ori,1,27844,Gl 222,1.146040591,Chi-1,4.409,4.379
27849,27918,39715,,Gl 223,,,5.907938,2.142232,26.5675,79.23,-646.46,-41.8,8.84,6.718,K3V,1.014,0.639805,26.540848,0.993087,-0.00001116,-0.00003935,-0.0000848,1.546694554,0.037388994,3.84E-07,-3.13E-06,,,Ori,1,27849,,0.178978144,,,
27853,27922,39855,,,,,5.908376,-19.704346,23.5682,92.56,-26.22,0,7.51,5.648,G6V,0.7,0.532175,22.18178,-7.946412,-0.0000106,-0.00000076,-0.00000282,1.546809115,-0.34390571,4.49E-07,-1.27E-07,,,Lep,1,27853,,0.479512574,,,
27965,28035,,,,,,5.928664,-26.856506,14.5836,314.74,-10.22,0,10.7,9.881,,1.054,0.242947,13.008355,-6.588253,-0.00002225,0.00000009,-0.00000064,1.552120669,-0.468734456,1.53E-06,-4.95E-08,,,Lep,1,27965,,0.009718517,,10.774,10.634
27998,28066,39881,2067,Gl 224,,,5.934285,13.924912,26.6028,373.03,-483.84,0.3,6.6,4.475,G5IV,0.65,0.444193,25.817177,6.401967,-0.00004784,0.00001614,-0.00006049,1.553592197,0.243035562,1.81E-06,-2.35E-06,,,Ori,1,27998,,1.412537545,,,
28032,28103,40136,2085,Gl 225,16Eta Lep,,5.940082,-14.1677,14.8787,-42.23,139.02,-1.4,3.71,2.847,F1V,0.337,0.226289,14.424355,-3.64172,0.00000306,0.00000102,0.00001007,1.555109716,-0.247273015,-2.05E-07,6.74E-07,Eta,16,Lep,1,28032,,6.327031549,,,
28081,28153,,,,,,5.948926,-46.931599,23.5682,66.86,488.9,0,10.59,8.728,M:,1.404,0.215169,16.092602,-17.217489,-0.00000709,0.00004091,0.00003814,1.557425134,-0.819110921,3.24E-07,2.37E-06,,,Pic,1,28081,,0.028106062,,10.651,10.521
28195,28267,40397,,NN 3376A,,,5.972649,-4.650668,23.5516,71.23,-203.34,0,6.99,5.13,G0,0.72,0.168086,23.473456,-1.909572,-0.00000815,-0.00000182,-0.00002314,1.563635785,-0.081169463,3.45E-07,-9.86E-07,,,Mon,1,28195,NN 3376,0.772680585,,,
28288,28360,40183,2088,NN 3375,34Bet Aur,Menkalinan,5.992149,44.947433,24.8694,-56.41,-0.88,-19.4,1.9,-0.078,A2V,0.077,0.036195,17.601288,17.569058,0.00000677,-0.00001398,-0.00001409,1.568740945,0.784480691,-2.73E-07,-4.27E-09,Bet,34,Aur,1,28288,,93.58365436,Bet,1.967,1.897
28298,28368,,,NN 3371A,,,5.993819,58.593024,13.5336,8.61,-248.72,0,10.25,9.593,M1,1.48,0.01141,7.052533,11.550757,-0.00000054,0.00001393,-0.0000085,1.569178159,1.022641183,4.17E-08,-1.21E-06,,,Cam,1,28298,NN 3371,0.012670682,EG,10.445,10.205
28371,28442,40887,,Gl 225.2A,,,6.00544,-31.028713,16.3934,-378.63,1015.19,101.7,7.85,6.777,K3/K4V,1.137,-0.019968,14.048419,-8.450735,0.0000299,0.00013076,0.00001551,1.572220395,-0.541553203,-1.84E-06,4.92E-06,,,Col,1,28371,Gl 225.2,0.169511825,,,
28423,28494,250268,,,,,6.014993,21.020992,30.4971,-35.03,-361.03,0.1,10.02,7.599,K8,1.23,-0.111733,28.467271,10.939614,0.0000051,0.00001926,-0.00004979,1.574721374,0.366885523,-1.70E-07,-1.75E-06,,,Ori,1,28423,,0.079506018,,,
28563,28634,40650,,,,,6.04587,47.809529,28.6123,32.23,92.58,0,6.49,4.207,F5,0.567,-0.230766,19.21456,21.199319,-0.00000436,-0.00000957,0.00000862,1.582805029,0.834433693,1.56E-07,4.49E-07,,,Aur,1,28563,,1.808006552,,,
28683,28754,,,Wo 9201,,,6.072238,-55.313012,28.3688,679.2,341.7,6,12.14,9.876,K,1.458,-0.305656,16.141617,-23.326951,-0.00009419,0.00004036,0.0000217,1.589708135,-0.965394171,3.29E-06,1.66E-06,,,,1,28683,,0.009763376,,12.274,12.024
28693,28764,41700,2157,Wo 9200,,,6.074572,-45.036603,26.5675,-82.08,246.35,25.8,6.35,4.228,G0IV-V,0.517,-0.366477,18.77064,-18.79822,0.00000977,0.00004129,0.00000375,1.590319241,-0.786037014,-3.98E-07,1.19E-06,,,Pup,1,28693,,1.773372625,,,
28703,28774,250962,,,,,6.075798,30.238425,25.5232,-2.46,-7,0,9.58,7.545,A0,0.095,-0.437538,22.046102,12.853469,0.0000003,0.00000044,-0.00000075,1.590640255,0.527760069,-1.19E-08,-3.39E-08,,,Aur,1,28703,,0.083560302,,,
28719,28790,41742,2158,,,,6.077811,-45.078932,26.8962,-79.98,254.28,27,5.93,3.782,F4V,0.493,-0.38684,18.988498,-19.044838,0.00000955,0.00004318,0.00000386,1.591167252,-0.786775779,-3.88E-07,1.23E-06,,,Pup,1,28719,,2.674237657,,,
28724,28796,41824,2162,,,,6.079642,-48.458304,30.003,-105.63,-23.3,23,6.6,4.214,G6V,0.712,-0.414784,19.892749,-22.456599,0.00001509,0.00001338,-0.00001985,1.591646573,-0.845756954,-5.12E-07,-1.13E-07,,,Pup,1,28724,,1.796387399,V575,6.631,6.561
28826,28898,42286,,Wo 9202,,,6.101009,-59.54318,27.4048,-224.85,-742.58,25.4,8.45,6.261,K0V,0.844,-0.367171,13.88645,-23.623446,0.00003176,-0.00007105,-0.0000724,1.597240421,-1.039224546,-1.09E-06,-3.60E-06,,,Pic,1,28826,,0.272646546,,,
28836,28908,41330,2141,Gl 226.3,,,6.102375,35.38774,25.6213,-124.24,-295.3,-14.8,6.12,4.077,G0V,0.6,-0.559736,20.8802,14.837391,0.00001519,0.00000931,-0.00003867,1.597598142,0.617632582,-6.02E-07,-1.43E-06,,,Aur,1,28836,,2.037980386,,,
28863,28935,40891,,,,,6.106855,63.835132,30.5904,-7.71,-319.81,0,8.4,5.972,G5,0.846,-0.377295,13.483731,27.455769,-0.00000005,0.00004258,-0.00002091,1.598771006,1.114133223,-3.74E-08,-1.55E-06,,,Cam,1,28863,,0.355795131,,,
28864,28936,,,,,,6.107419,10.748428,14.6071,4.67,-21.03,0,9.73,8.907,F0,0.377,-0.403523,14.345151,2.724181,-0.00000034,0.00000027,-0.00000146,1.598918492,0.187595454,2.26E-08,-1.02E-07,,,Ori,1,28864,,0.023834168,,,
28882,28954,41593,,Gl 227,,,6.111244,15.542106,15.2718,-122.3,-103.29,-11.7,6.76,5.841,K0,0.814,-0.428441,14.707028,4.091997,0.00000933,-0.00000921,-0.00001057,1.599920041,0.271260919,-5.93E-07,-5.01E-07,,,Ori,1,28882,,0.401420918,,,
28892,28964,42505,,,,,6.112164,-62.682613,26.7666,64.88,175.4,0,9.4,7.262,K5V,1.107,-0.360693,12.27841,-23.781536,-0.00000901,0.00001997,0.00001044,1.600160857,-1.094017972,3.15E-07,8.50E-07,,,Pic,1,28892,,0.10844262,,,
28980,29052,,,,,,6.128819,-25.744864,11.3456,-184.15,-203.97,0,11.87,11.596,,1.6,-0.344573,10.213593,-4.928126,0.00001029,-0.00000453,-0.0000101,1.604521086,-0.449332645,-8.93E-07,-9.89E-07,,,Lep,1,28980,,0.002002627,,11.971,11.761
28995,29067,,,Gl 226.2,,,6.132027,67.976818,24.4678,-48.32,-112.31,1.6,9.75,7.807,K8,1.25,-0.317036,9.169504,22.682452,0.00000528,0.00001315,-0.00000348,1.605360975,1.186419282,-2.34E-07,-5.44E-07,,,Cam,1,28995,,0.06564475,,9.827,9.687
29135,29208,42182,,,,,6.159976,5.668898,28.7936,60.4,45.92,0,8.45,6.154,G0,0.895,-1.199673,28.627654,2.84422,-0.0000084,-0.00000099,0.00000638,1.612677874,0.098940937,2.93E-07,2.23E-07,,,Ori,1,29135,,0.300884628,,,
29198,29271,43834,2261,Gl 231,Alp Men,,6.170632,-74.753045,10.1978,121.84,-212.82,34.9,5.08,5.037,G5V,0.714,-0.119802,2.679222,-9.839152,-0.00000598,-0.00000103,-0.0000372,1.615467618,-1.304686762,5.91E-07,-1.03E-06,Alp,,Men,1,29198,,0.841782708,,,
29204,29277,,,Gl 226,,,6.172129,82.106754,9.3729,50.26,-1336.86,-21,10.48,10.621,M3,1.514,-0.058,1.285826,9.283912,-0.00000486,0.00005706,-0.00002961,1.615859472,1.43303319,2.44E-07,-6.48E-06,,,Cam,1,29204,,0.004915866,,10.534,10.424
29222,29295,42581,,Gl 229,,,6.176284,-21.864643,5.7534,-137.01,-714.06,5.2,8.15,9.35,M1/M2V,1.487,-0.246337,5.333894,-2.142671,0.00000393,-0.0000023,-0.00002046,1.616947307,-0.38161001,-6.64E-07,-3.46E-06,,,Lep,1,29222,,0.015848932,,,
29243,29316,,,Gl 228A,,,6.181889,10.318066,10.9111,57.62,-926.7,55.5,10.41,10.221,M3,1.45,-0.510998,10.722973,1.954403,-0.00000612,0.00006441,-0.00003805,1.618414773,0.180084223,2.79E-07,-4.49E-06,,,Ori,1,29243,Gl 228,0.007105588,,,
29249,29322,,,Wo 9206,,,6.183259,-65.205776,28.1849,173.82,-756.38,0,11.29,9.04,K:,1.42,-0.566975,11.806029,-25.586809,-0.00001922,-0.00009485,-0.00004334,1.618773454,-1.138055475,8.43E-07,-3.67E-06,,,Dor,1,29249,,0.021086281,,11.358,11.228
29359,29432,42618,,NN 3387,,,6.200157,6.783075,23.5018,196.42,-253.39,-52.4,6.85,4.994,G4V,0.642,-1.222316,23.3048,2.775757,-0.00001974,-0.00005091,-0.000035,1.623197337,0.118386984,9.52E-07,-1.23E-06,,,Ori,1,29359,,0.875790036,,,
29452,29525,42807,2208,Gl 230,,,6.220139,10.627144,17.9501,78.11,-297.1,6,6.43,5.16,G8V,0.663,-1.016205,17.612983,3.310314,-0.00000741,0.00001039,-0.00002428,1.628428697,0.185478648,3.79E-07,-1.44E-06,,,Ori,1,29452,,0.751622894,V1357,6.448,6.418
29476,29548,,,NN 3386,,,6.226433,63.394144,25.1383,170.41,-204.43,17.9,9.67,7.668,M0,1.21,-0.6671,11.238489,22.476511,-0.00002254,0.00002919,0.00000521,1.630076341,1.106436538,8.26E-07,-9.91E-07,,,Cam,1,29476,,0.074610509,,,
29495,29568,43162,2225,NN 3389,,,6.22925,-23.861938,16.7224,-47.06,110.9,22.4,6.37,5.254,G5V,0.713,-0.917305,15.265666,-6.764863,0.00000233,0.00002477,-0.00000105,1.630813713,-0.416469382,-2.28E-07,5.38E-07,,,CMa,1,29495,,0.689286861,V352,6.397,6.347
29538,29611,43062,,,,,6.24012,5.168074,30.5998,58.04,-285.51,74.7,8.39,5.961,K0,0.876,-1.914561,30.415872,2.756418,-0.00001361,0.0000792,-0.0000353,1.633659485,0.090199901,2.81E-07,-1.38E-06,,,Ori,1,29538,,0.359418146,,,
29577,29650,43042,2220,NN 3390,71    Ori,,6.247467,19.156448,20.816,-95.78,-181.59,35.7,5.2,3.608,F6V,0.43,-1.273045,19.622386,6.830848,0.00000702,0.00004104,-0.00000533,1.635582945,0.334343092,-4.64E-07,-8.80E-07,,71,Ori,1,29577,,3.139062769,,,
29600,29673,44447,2283,,,,6.251678,-71.702768,31.4268,-15.04,53.61,14,6.62,4.133,F8V,0.562,-0.649602,9.844968,-29.838001,0.00000148,0.00001237,-0.00001103,1.636685343,-1.25144938,-7.29E-08,2.60E-07,,,Men,1,29600,,1.935530414,,,
29688,29761,42250,,Wo 9205,,,6.267415,70.781576,25.7268,-13.18,-443.07,25,7.43,5.378,G5,0.776,-0.592384,8.447828,24.293271,-0.0000026,0.00006056,0.00000596,1.640805495,1.235371546,-6.39E-08,-2.15E-06,,,Cam,1,29688,,0.614893639,,,
29727,29800,43386,2241,Wo 9207,74    Ori,,6.274061,12.272163,19.2493,83.07,186.28,8.7,5.04,3.618,F5IV-V,0.431,-1.348406,18.761116,4.091564,-0.00000809,0.00000443,0.00001888,1.642545245,0.214189651,4.03E-07,9.03E-07,,74,Ori,1,29727,,3.110283669,,,
29737,29810,254229,,,,,6.277664,25.206061,22.3164,48.62,-418.48,44,9.35,7.607,K2,1.106,-1.466502,20.138508,9.504164,-0.0000096,0.00005946,-0.0000218,1.643488574,0.439928753,2.36E-07,-2.03E-06,,,Gem,1,29737,,0.078922348,,,
29787,29860,43587,2251,Gl 231.1A,,,6.287816,5.100112,19.2493,-189.37,171.18,9.6,5.7,4.278,G0.5Vb,0.61,-1.443333,19.118773,1.711198,0.00001699,0.00000967,0.00001678,1.646146413,0.089013744,-9.18E-07,8.30E-07,,,Ori,1,29787,Gl 231.1,1.693557709,,,
29885,29958,,,,,,6.306145,-13.868827,30.7125,66.6,341.18,0,9.89,7.453,M0IV,1.197,-2.387246,29.721421,-7.361782,-0.00001086,0.00001134,0.00004932,1.650944914,-0.24205669,3.23E-07,1.65E-06,,,CMa,1,29885,,0.090949434,,,
29994,30067,43947,,,,,6.327826,16.013249,27.5406,-17.48,-14.34,42.8,6.61,4.41,F8V,0.562,-2.269189,26.3749,7.597446,-0.00000133,0.00004265,0.00001023,1.656620914,0.279483919,-8.47E-08,-6.95E-08,,,Ori,1,29994,,1.499684836,,,
30031,30104,44594,2290,,,,6.335018,-48.741093,25.1319,235.06,-267.26,60,6.61,4.609,G4V,0.657,-1.451878,16.510189,-18.89299,-0.00002993,0.00001342,-0.0000676,1.658503837,-0.850692551,1.14E-06,-1.30E-06,,,Pup,1,30031,,1.248532926,,,
30039,30112,288595,,,,,6.337001,2.258905,28.4576,-123.33,-97.79,0,9.83,7.559,K7V,1.273,-2.505516,28.324888,1.121659,0.0000169,0.00000203,-0.00001348,1.659023057,0.039425323,-5.98E-07,-4.74E-07,,,Ori,1,30039,,0.082489752,,,
30152,30225,44573,,,,,6.359201,-22.214756,28.0662,25.23,-240.22,0,8.48,6.239,K2V,0.915,-2.439804,25.868135,-10.611247,-0.00000226,-0.00001262,-0.00003026,1.664835009,-0.387720629,1.22E-07,-1.16E-06,,,CMa,1,30152,,0.278227466,V353,8.515,8.445
30183,30256,,,GJ 2049,,,6.364955,-22.723337,25,-633.29,279.48,0,10.76,8.77,,1.44,-2.199819,22.954352,-9.657045,0.00007515,0.00002035,0.00003124,1.666341334,-0.39659705,-3.07E-06,1.35E-06,,,CMa,1,30183,,0.027039584,,10.855,10.665
30241,30314,45270,,,,,6.375263,-60.218652,23.7812,-11.22,64.17,0,6.53,4.649,G1V,0.614,-1.158575,11.754962,-20.64035,0.00000066,0.00000652,0.00000367,1.669040011,-1.051013755,-5.44E-08,3.11E-07,,,Pic,1,30241,,1.203372271,,,
30271,30344,44821,,,,,6.382686,-24.556039,29.3255,-2.99,4.09,0,7.37,5.034,K0/1V (+G),0.663,-2.667836,26.539408,-12.18718,0.0000004,0.00000028,0.00000053,1.670983383,-0.428583736,-1.45E-08,1.98E-08,,,CMa,1,30271,,0.844111856,,,
30292,30365,,,,,,6.386326,8.907419,17.6305,206.42,88.35,0,11.21,9.979,,,-1.758641,17.328863,2.729877,-0.00001743,-0.00000294,0.00000746,1.671936125,0.155463788,1.00E-06,4.28E-07,,,Mon,1,30292,,0.008879735,,11.859,9.849
30403,30476,45289,,,,,6.406768,-42.847518,27.9252,-77.38,777.64,52.1,6.67,4.44,G5V,0.673,-2.176185,20.358171,-18.990838,-0.00000135,0.00011114,0.00004094,1.67728805,-0.747830259,-3.75E-07,3.77E-06,,,Col,1,30403,,1.45881426,,,
30407,30480,45701,2354,,,,6.407384,-63.428929,31.7561,19.37,-116,23,6.45,3.941,G3III/IV,0.66,-1.51213,14.124122,-28.402211,-0.00000238,-0.00000574,-0.00002903,1.677449172,-1.107043654,9.39E-08,-5.62E-07,,,Pic,1,30407,,2.30993628,,,
