uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,gasGiantArrangement,numberOfJumpPoints,starSystemID
2622100000,116472.0,116838.0,222474.0,Gl 904.1A,,,,Peg,24.3095,-2.03519,9.05571,-1.8e-05,2.97e-05,4.6e-07,26.0213,255,210,161,K,V,3.5,K3.500000V,0.0,15989900.0,0,0,0,1.00006,8.5,0.290269,6349.51,1.4917200000000002,0,92166700.0,0.100006,40.0025,2.61301,0.0,0.0,8.0,32.0,2.66667,96.0,No Gas Giant,4.0,2622000000
2622200000,119584.0,0.0,0.0,Gl 904.1B,,,,Peg,23.645,-1.98012,8.80844,-5.4e-07,2.72e-05,7.56e-06,25.31,255,238,221,K,V,9.0,K9.000000V,0.029668700000000006,18004700.0,0,0,1,0.136,8.5,0.011652,2799.0,0.16,0,3480350.0,0.0136,5.44,0.52353,0.1,0.6,8.0,32.0,2.66667,96.0,No Gas Giant,4.0,2622000000
2623100000,116532.0,116898.0,0.0,,,,,Phe,16.9324,-1.35296,-21.6976,-2.660000000000001e-05,-1.42e-06,-2.07e-05,27.5558,255,198,108,M,V,0.0,M0.000000V,0.0,8427180.0,0,8,0,0.202392,1.5,0.0151496,3968.52,1.0868799999999998,0,14064600.0,0.0202392,8.09569,0.596955,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2623000000
2624100000,116570.0,116936.0,0.0,Wo 9835,,,,Psc,22.0154,-1.71554,-0.993811,2.26e-05,-2.25e-05,-2.89e-05,22.1043,255,227,196,K,V,7.0,K7.000000V,0.0,15650900.0,0,9,0,1.35531,0.95,0.0322701,9539.18,2.11013,0,469522000.0,0.13553099999999998,54.2123,0.8712479999999999,0.0,0.0,0.3,0.3,0.1,0.9,No Gas Giant,0.0,2624000000
2624200000,119586.0,0.0,0.0,Wo 9836B,,,,Aqr,24.3124,-1.83606,-6.32602,-9.6e-07,1.14e-05,-7.000000000000003e-06,25.1889,255,238,221,K,V,9.0,K9.000000V,0.09677360000000004,16496400.0,0,9,1,1.52773,0.95,0.0219989,9815.61,2.14101,0,526358000.0,0.152773,61.1091,0.719352,0.3,0.0,0.3,0.3,0.1,0.9,No Gas Giant,3.0,2624000000
2625100000,116690.0,117059.0,0.0,Gl 905.2A,,,,,14.4006,-1.01675,9.21345,-1.9e-05,-1.6800000000000002e-05,-1.83e-05,17.1262,207,218,255,D,,3.8,D3.800000,0.0,147632000.0,0,2,0,0.933778,10.3,0.00145613,18261.6,0.0163393,0,6306240000.0,0.0933778,37.3511,0.185072,0.0,0.0,2.4,5.6,0.8,16.8,No Gas Giant,4.0,2625000000
2625200000,119589.0,0.0,0.0,Gl 905.2B,,,,,13.9894,-0.988114,8.95052,1.58e-05,-1.92e-05,5.57e-06,16.6362,207,218,255,D,,3.8,D3.800000,5.92658,144057000.0,0,1,1,0.888317,10.3,0.00166725,18885.0,0.0163249,0,7212450000.0,0.0888317,35.5327,0.198035,4.0,0.4,2.4,5.6,0.8,16.8,No Gas Giant,3.0,2625000000
2626100000,116702.0,117069.0,0.0,GJ 4359,,,,Cas,12.1065,-0.8470200000000001,25.7221,-6.06e-06,7.55e-05,5.34e-06,28.4414,255,198,108,M,V,0.4,M0.400000V,0.0,8155740.0,0,6,0,0.139994,10.5,0.0212814,2680.99,0.802662,0,2929500.0,0.0139994,5.59975,0.707525,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,2626000000
2627100000,116714.0,117081.0,222834.0,,,,,Scl,13.9603,-0.968687,-7.19065,3.95e-06,5.44e-06,6.94e-06,15.7332,255,237,222,G,V,1.0,G1.000000V,0.0,17085600.0,0,12,0,1.6658,2.9,0.053653699999999985,10558.2,2.17628,0,704649000.0,0.16658,66.6322,1.12342,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2627000000
2628100000,116780.0,117147.0,222898.0,,,,,Tuc,14.6259,-0.960096,-24.8029,-6.09e-06,5.67e-05,-5.78e-06,28.8101,255,205,152,K,V,3.0,K3.000000V,0.0,19108000.0,0,0,0,0.8964690000000001,8.1,0.183316,5034.33,0.936391,0,36423200.0,0.08964689999999999,35.8588,2.07655,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,2628000000
2629100000,116792.0,117159.0,222935.0,,,,,Peg,24.8147,-1.60844,14.1044,5.660000000000003e-05,0.0001281,2.68e-05,28.5878,255,202,157,K,V,0.0,K0.000000V,0.0,14450800.0,0,11,0,1.04025,6.8,0.310742,7073.8,1.89979,0,141978000.0,0.104025,41.61,2.7036,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,2629000000
2630100000,116830.0,117197.0,0.0,Gl 906,,,,And,15.4362,-0.955945,11.342,-1.85e-05,3.35e-05,-9.76e-06,19.1791,255,210,161,K,V,4.0,K4.000000V,0.0,16764500.0,0,13,0,1.41899,8.3,0.0354487,8808.69,1.92551,0,341394000.0,0.141899,56.7595,0.913149,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2630000000
2631100000,116859.0,117226.0,0.0,,,,,Cas,8.93655,-0.541651,15.802,2.4e-07,1.2e-06,-1e-07,18.162,255,201,119,M,II,6.5,M6.500000II,0.0,2659640.0,0,14,0,11.1151,2.0,0.036174300000000006,4762.81,599.261,0,29178500.0,1.11151,444.602,0.922448,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,6.0,2631000000
2632100000,117016.0,117383.0,0.0,Gl 907,,,,,10.8799,-0.5677,12.5399,1.65e-05,4.9700000000000015e-05,2.45e-05,16.6113,255,195,112,M,V,3.0,M3.000000V,0.0,14493100.0,0,9,0,0.419329,8.5,0.00360413,5220.1,0.761352,0,42104300.0,0.0419329,16.7731,0.291167,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,4.0,2632000000
2633100000,117043.0,117410.0,0.0,Gl 907.1A,,,,Aqr,27.4444,-1.38688,-6.33778,-1.09e-06,3.2e-05,3.73e-06,28.2008,255,216,181,K,V,5.0,K5.000000V,0.0,15496400.0,0,10,0,1.34158,3.5,0.101018,8449.29,2.13061,0,288997000.0,0.134158,53.6633,1.54149,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,1.0,2633000000
2634100000,117096.0,117463.0,223374.0,,,,,Psc,25.6115,-1.22805,1.4251,4e-07,8.02e-06,-2.3e-07,25.6805,255,199,142,K,V,2.5,K2.500000V,0.0,20511000.0,0,0,0,0.46,4.2,0.255388,3643.0,0.417,0,9987310.0,0.046,18.4,2.45099,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,2634000000
2635100000,117106.0,117473.0,0.0,Gl 908,,,,Psc,5.9651,-0.281077,0.250417,-7.020000000000001e-05,3.2200000000000003e-05,-3.11e-05,5.9776,255,198,109,M,V,1.0,M1.000000V,0.0,9147590.0,0,0,0,0.19166,1.15,0.00796526,4500.94,0.8735120000000001,0,23271500.0,0.019166,7.6664,0.432854,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,2635000000
2636100000,117125.0,117492.0,0.0,,,,,And,23.1289,-1.06216,16.6153,8.65e-06,3.2299999999999986e-05,-9.98e-06,28.4981,255,210,161,K,V,4.0,K4.000000V,0.0,19461900.0,0,0,0,0.862539,8.0,0.125199,5123.0,0.868482,0,39057900.0,0.0862539,34.5016,1.7161,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,2.0,2636000000
2637100000,117175.0,117542.0,223515.0,GJ 1291A,,,,Scl,22.1365,-0.94247,-12.4855,2.04e-06,2.27e-05,1.9e-06,25.4323,255,202,157,K,V,0.0,K0.000000V,0.0,13439800.0,0,10,0,0.952887,11.4,0.397009,7529.66,2.0119,0,182270000.0,0.0952887,38.1155,3.05592,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,2637000000
2638100000,117192.0,117559.0,0.0,Gl 908.1,,,,Peg,20.6262,-0.8586950000000001,12.0892,-2.04e-06,2.95e-05,-7e-07,23.9234,255,216,181,K,V,5.0,K5.000000V,0.0,15741400.0,0,11,0,1.36782,0.55,0.0906985,9060.03,2.10518,0,382060000.0,0.136782,54.7126,1.46064,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,2638000000
2639100000,117329.0,117697.0,0.0,,,,,Aqr,25.0717,-0.856274,-8.959710000000003,1.57e-06,-2.62e-05,6.89e-06,26.6383,255,198,108,M,V,0.5,M0.500000V,0.0,19198900.0,0,10,0,0.756157,0.75,0.0130377,4721.48,0.782367,0,28178900.0,0.0756157,30.2463,0.553786,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2639000000
2640100000,117345.0,117712.0,223778.0,Gl 909A,,,,Cep,2.71718,-0.089877,10.5461,-1.11e-06,1.8100000000000006e-05,2.24e-06,10.8909,255,205,152,K,V,3.0,K3.000000V,0.0,15481500.0,0,7,0,1.14354,9.0,0.295121,8230.74,1.8196,0,260236000.0,0.114354,45.7415,2.63476,0.0,0.0,40.0,160.0,13.3333,480.0,Conventional Gas Giant,5.0,2640000000
2640200000,119602.0,0.0,0.0,Gl 909B,,,,Cep,2.69207,-0.089412,10.4482,-2.22e-06,1.55e-05,7.1e-07,10.7898,255,197,111,M,V,2.0,M2.000000V,77.0683,10248300.0,0,0,1,0.203373,9.0,0.00211836,4884.8,0.738478,0,32284900.0,0.0203373,8.13492,0.223224,20.0,0.6,40.0,160.0,13.3333,480.0,No Gas Giant,5.0,2640000000
2641100000,117414.0,117779.0,0.0,Gl 910,,,,Peg,19.682,-0.589024,10.9229,-2.8e-07,-7.75e-06,2.83e-06,22.5175,255,222,195,K,V,6.0,K6.000000V,0.0,16575300.0,0,0,0,1.42638,2.9,0.055616,8981.81,1.98,0,369035000.0,0.142638,57.0552,1.14378,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,6.0,2641000000
2642100000,117427.0,117795.0,0.0,,,,,Cas,12.8101,-0.372874,22.148000000000003,-2.97e-06,1.06e-05,1.9e-06,25.5885,255,224,188,K,V,8.0,K8.000000V,0.0,19877100.0,0,0,0,1.09411,0.45,0.0369828,5986.0,1.0561,0,72804600.0,0.109411,43.7644,0.9327,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,2642000000
2643100000,117447.0,117815.0,223913.0,,,,,Tuc,10.428,-0.288337,-23.3727,9.54e-06,-5.48e-06,4.32e-06,25.5951,255,239,221,G,V,0.0,G0.000000V,0.0,20573300.0,0,9,0,0.5760000000000001,1.25,1.26009,3517.0,0.519,0,8675630.0,0.0576,23.04,5.4443,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,2643000000
2644100000,117460.0,117828.0,223889.0,,,,,Oct,2.47877,-0.06669299999999999,-9.68046,-1.74e-05,1.22e-05,-4.55e-06,9.993,255,195,112,M,V,3.0,M3.000000V,0.0,17068400.0,0,10,0,1.10028,10.9,0.00877405,6103.69,1.44035,0,78701200.0,0.110028,44.0112,0.454299,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,2644000000
2645100000,117512.0,117880.0,224022.0,,,,,Phe,21.1207,-0.493707,-17.9166,-3.99e-06,4.95e-05,9.74e-06,27.7008,255,239,221,G,V,0.0,G0.000000V,0.0,16577300.0,0,11,0,1.52778,6.3,2.58702,10003.2,2.12023,0,567753000.0,0.152778,61.111,7.80085,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,2.0,2645000000
2646100000,117518.0,117886.0,0.0,Gl 911,,,,Aqr,22.5235,-0.513908,-8.999460000000003,2.26e-05,-5.56e-06,7.200000000000001e-06,24.2601,255,198,108,M,V,0.0,M0.000000V,0.0,8115450.0,0,8,0,0.194758,6.5,0.0245245,4049.9,1.1277700000000002,0,15254200.0,0.0194758,7.790319999999999,0.759524,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2646000000
2647100000,117578.0,117946.0,224129.0,,,,,Peg,23.676,-0.4708,9.66065,7.45e-06,2.53e-05,-1.7e-05,25.5754,255,205,152,K,V,3.0,K3.000000V,0.0,19438500.0,0,9,0,0.965142,7.2,0.176848,5465.59,0.974134,0,50601100.0,0.0965142,38.6057,2.03958,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,6.0,2647000000
2648100000,117585.0,117953.0,224156.0,,,,,Psc,30.1131,-0.5860449999999999,1.84291,1.7100000000000002e-05,-3.08e-05,-4.19e-05,30.175,255,243,236,G,V,6.0,G6.000000V,0.0,20542100.0,0,0,0,0.5820000000000001,3.8,0.6474409999999999,3564.0,0.526,0,9148770.0,0.0582,23.28,3.90249,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,2648000000
2649100000,117598.0,117966.0,0.0,Gl 912,,,,Aqr,18.4876,-0.349898,-1.99001,-4.58e-06,-4.28e-05,-3.510000000000001e-05,18.5977,255,197,111,M,V,2.5,M2.500000V,0.0,10235700.0,0,6,0,0.151003,0.45,0.010539,3369.26,0.549675,0,7307160.0,0.0151003,6.04013,0.4979,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,3.0,2649000000
2650100000,117640.0,118008.0,224228.0,GJ 4377,,,,Scl,17.0576,-0.284499,-13.8408,-1.21e-05,2.21e-05,-1.53e-05,21.9684,255,199,142,K,V,2.0,K2.000000V,0.0,15322400.0,0,11,0,1.18855,12.6,0.212618,8103.36,1.9307,0,244496000.0,0.118855,47.542,2.23636,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,2650000000
2651100000,117718.0,118086.0,0.0,,,,,Cet,29.3993,-0.354108,-8.71335,1.17e-05,5.88e-05,3.72e-05,30.6654,255,227,196,K,V,7.0,K7.000000V,0.0,19380300.0,0,11,0,1.41942,1.2,0.0406631,5750.86,1.44126,0,62021600.0,0.141942,56.7768,0.978007,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,2651000000
2652100000,117794.0,118162.0,224465.0,GJ 4382,,,,Cas,15.6183,-0.128558,18.912,-2.47e-05,-5.24e-06,1.6100000000000002e-05,24.5278,255,244,234,G,V,4.0,G4.000000V,0.0,20637200.0,0,9,0,0.507,0.75,1.07448,3465.0,0.454,0,8173810.0,0.0507,20.28,5.02738,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,7.0,2652000000
2653100000,117832.0,118200.0,0.0,GJ 4383,,,,Psc,16.6649,-0.105866,2.24098,3.44e-06,6.41e-06,-2.53e-05,16.8152,255,195,112,M,V,3.0,M3.000000V,0.0,19727100.0,0,10,0,0.7,4.4,0.00478189,3831.0,0.6859999999999999,0,12214100.0,0.07,28.0,0.335384,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2653000000
2654100000,117844.0,118212.0,0.0,Gl 913,,,,And,12.0231,-0.066879,12.7719,3.32e-06,5.69e-05,2.24e-06,17.5408,255,227,196,K,V,7.0,K7.000000V,0.0,15742800.0,0,10,0,1.37927,10.1,0.0398107,9359.96,2.12245,0,435219000.0,0.137927,55.1708,0.967702,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2654000000
2655100000,117892.0,118261.0,224607.0,,,,,Scl,20.658,-0.06956,-10.0974,5.4e-07,-2.59e-05,1.29e-06,22.9938,255,210,161,K,V,4.0,K4.000000V,0.0,16616600.0,0,12,0,1.4174,8.6,0.153886,8613.94,1.95776,0,312189000.0,0.14174,56.6959,1.90257,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2655000000
2656100000,117900.0,118268.0,224617.0,,,Omega Piscium,28 Piscium,Psc,31.7604,-0.095415,3.82282,4.18e-06,2.3e-05,-1.7e-05,31.9898,248,247,255,F,V,4.0,F4.000000V,0.0,20111000.0,0,0,0,0.959421,11.0,21.7771,5453.0,0.904672,0,50136500.0,0.0959421,38.3768,22.63300000000001,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,2.0,2656000000
2657100000,117910.0,118278.0,224619.0,,,,,Cet,23.5757,-0.054124,-8.59704,9.54e-06,6.159999999999999e-05,-4.02e-05,25.0941,255,247,248,G,V,8.0,G8.000000V,0.0,16458200.0,0,11,0,1.21074,6.7,0.563897,6245.0,1.70465,0,86246500.0,0.121074,48.4296,3.64201,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,5.0,2657000000
2658100000,117913.0,118281.0,224635.0,GJ 4384A,,,,And,24.059,-0.053726,16.0599,1.69e-06,-8.28e-06,-1.66e-05,28.9268,255,246,244,G,IV,8.0,G8.000000IV,0.0,14636300.0,0,13,0,2.93974,3.1,3.4578,12274.0,5.2335699999999985,0,1286950000.0,0.293974,117.59,9.01865,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,4.0,2658000000
2659100000,117942.0,118310.0,224660.0,,,,,Psc,24.9183,-0.022134,2.91142,2.38e-06,-7.41e-06,-2.04e-05,25.0878,255,210,161,K,V,4.0,K4.000000V,0.0,16221900.0,0,9,0,1.39552,0.5,0.158052,8371.22,2.02248,0,278462000.0,0.139552,55.8209,1.92815,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,2659000000
2660100000,117955.0,0.0,0.0,NN 3001,,,,,10.9942,0.12811199999999998,-7.47968,-2.68e-05,9.25e-06,-3.92e-05,13.2979,155,178,255,D,,9.0,D9.000000,0.0,220483000.0,0,12,0,2.18503,10.2,0.000168888,200400.0,0.017141800000000002,0,91454100000000.0,0.21850300000000009,87.4012,0.06302909999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2660000000
2661100000,117956.0,0.0,0.0,GJ 1001,,,,,7.27354,0.14874500000000002,-6.25868,-4.7e-05,3.13e-05,-4.93e-05,9.5969,255,204,111,M,V,4.0,M4.000000V,0.0,13633500.0,0,8,0,0.387567,6.8,0.000586678,5224.48,0.795207,0,42245900.0,0.0387567,15.5027,0.117474,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2661000000
2662100000,117960.0,0.0,0.0,GJ 1002,,,,,4.65444,0.136696,-0.616283,-4.760000000000001e-05,-2e-05,-3.66e-05,4.6992,255,206,129,M,V,5.5,M5.500000V,0.0,15452700.0,0,9,0,0.459951,8.0,6.08e-05,4458.85,0.734607,0,22413200.0,0.0459951,18.398,0.0378176,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,6.0,2662000000
2663100000,117961.0,0.0,0.0,GJ 1003,,,,,16.301,0.529093,9.13096,4.620000000000001e-05,0.00013796,-9.03e-05,18.6916,255,204,111,M,V,3.5,M3.500000V,0.0,13763900.0,0,6,0,0.28849,1.15,0.000647441,3910.15,0.580763,0,13255100.0,0.028849,11.5396,0.123408,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,2663000000
2664100000,117962.0,0.0,0.0,NN 3007,,,,,22.4922,0.783215,3.16542,7.52e-06,-3.99e-05,-4.35e-05,22.7273,255,204,111,M,V,4.0,M4.000000V,0.0,13999200.0,0,9,0,0.399752,6.7,0.00266195,5362.19,0.77792,0,46879400.0,0.0399752,15.9901,0.250231,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,2664000000
2665100000,117963.0,0.0,0.0,NN 3009,,,,,7.33748,0.268395,-11.3448,-1.21e-06,-2.35e-05,-1.34e-06,13.5135,255,204,111,M,V,4.0,M4.000000V,0.0,14168100.0,0,9,0,0.404174,3.2,0.00236374,5088.58,0.767883,0,38018700.0,0.040417400000000006,16.167,0.235799,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,2665000000
2666100000,117964.0,0.0,0.0,NN 3010,,,,,9.93481,0.386096,3.78468,4.39e-06,-2.83e-06,-1.12e-05,10.6383,255,201,127,M,V,5.0,M5.000000V,0.0,16016300.0,0,10,0,0.5862569999999999,2.7,0.000378094,5639.91,0.871597,0,57371900.0,0.0586257,23.4503,0.0943065,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,2666000000
2667100000,117965.0,0.0,0.0,GJ 1004,,,,,7.01434,0.375199,8.4981,2.48e-05,-2.1e-05,-1.96e-05,11.0254,159,181,255,D,,7.6,D7.600000,0.0,226096000.0,0,0,0,1.4231200000000002,0.8,0.000190897,81559.4,0.010617200000000002,0,2509040000000.0,0.142312,56.9248,0.06701030000000001,0.0,0.0,2.75,8.25,0.916667,24.75,Conventional Gas Giant,8.0,2667000000
2667200000,117967.0,0.0,0.0,NN 3015B,,,,,2.65424,0.159466,16.1763,-1.3800000000000007e-05,1.83e-05,2.09e-06,16.3934,255,206,129,M,V,6.0,M6.000000V,72.3479,15343500.0,0,0,1,0.611187,0.8,2.57e-05,6119.93,0.990099,0,79542100.0,0.0611187,24.4475,0.0245872,22.0,0.5,2.75,8.25,0.916667,24.75,Eccentric Gas Giant,5.0,2667000000
2668100000,117968.0,0.0,0.0,NN 3016,,,,,19.1293,1.18806,-4.48962,-1.23e-05,-5.400000000000001e-05,-6.69e-05,19.685,159,181,255,D,,8.0,D8.000000,0.0,222960000.0,0,12,0,1.84255,2.4,0.000147367,104630.0,0.0141356,0,6795760000000.0,0.184255,73.7018,0.0588765,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,6.0,2668000000
2669100000,117969.0,0.0,0.0,NN 3017,,,,,15.4646,1.0563,-8.86595,-4.48e-06,7.67e-06,-6.91e-06,17.8571,255,204,111,M,V,4.0,M4.000000V,0.0,13806300.0,0,0,0,0.399529,8.3,0.0005243240000000001,5120.19,0.799366,0,38972400.0,0.0399529,15.9812,0.111056,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,4.0,2669000000
2670100000,117970.0,0.0,0.0,Gl 12,,,,,11.2379,0.776518,2.71599,-6.52e-06,3.41e-05,1.73e-05,11.5875,255,204,111,M,V,4.0,M4.000000V,0.0,14245700.0,0,0,0,0.407336,2.0,0.00108643,5276.46,0.76548,0,43952500.0,0.0407336,16.2934,0.159861,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,8.0,2670000000
2671100000,117971.0,0.0,0.0,NN 3018A,,,,Tuc,7.47487,0.5200640000000001,-18.5433,-1.73e-05,5.73e-05,-5.37e-06,20.0,255,238,221,K,V,9.0,K9.000000V,0.0,17180700.0,0,0,0,1.6574400000000002,6.9,0.014521100000000004,10117.6,2.14146,0,594196000.0,0.165744,66.2978,0.584442,0.0,0.0,0.36,0.54,0.12,1.62,Epistellar Gas Giant,8.0,2671000000
2671200000,117972.0,0.0,0.0,NN 3019B,,,,,7.47737,0.5153800000000001,-18.5425,-1.73e-05,5.73e-05,-5.37e-06,20.0,255,198,108,M,V,0.0,M0.000000V,6.98732,8616870.0,0,3,1,0.209002,6.9,0.00348337,3808.76,1.0735,0,11932900.0,0.0209002,8.36009,0.286248,4.5,0.2,0.36,0.54,0.12,1.62,No Gas Giant,4.0,2671000000
2672100000,117974.0,0.0,0.0,Wo 9006,,,,,22.1522,1.5838,6.3353699999999975,-6.11e-06,2.23e-05,1.58e-05,23.0947,255,197,111,M,V,1.5,M1.500000V,0.0,9933030.0,0,7,0,0.155088,9.6,0.000558727,3660.77,0.599467,0,10183600.0,0.0155088,6.20352,0.114641,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,2672000000
2673100000,117975.0,0.0,0.0,NN 3022,,,,,20.8164,1.54236,7.62407,-2.82e-06,2.56e-05,2.54e-06,22.2222,255,204,111,M,V,4.0,M4.000000V,0.0,13646600.0,0,8,0,0.38898,2.9,0.00133536,5157.63,0.7965800000000001,0,40124800.0,0.038898,15.5592,0.177232,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,2673000000
2674100000,117976.0,0.0,0.0,GJ 1007,,,,,17.5492,1.29877,1.57797,5.14e-06,-4.34e-06,-5.350000000000001e-05,17.6678,255,204,111,M,V,4.0,M4.000000V,0.0,13931500.0,0,7,0,0.405041,0.95,0.000828705,5251.89,0.7958930000000001,0,43139400.0,0.0405041,16.2016,0.13961800000000002,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,2674000000
2675100000,117977.0,0.0,0.0,NN 3024,,,,,21.1484,1.61519,-3.2609,-4.63e-06,3.76e-05,-1.14e-05,21.4592,255,197,111,M,V,1.5,M1.500000V,0.0,10037500.0,0,7,0,0.150393,9.1,0.00404762,3604.99,0.56928,0,9577010.0,0.0150393,6.01572,0.30856100000000003,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,2675000000
2676100000,117978.0,0.0,0.0,NN 3026,,,,,24.3238,1.90526,-7.8857300000000015,7.1e-07,2.6e-05,8.47e-06,25.641,255,197,111,M,V,2.5,M2.500000V,0.0,17827300.0,0,7,0,0.15,10.7,0.00300608,3304.0,0.18,0,6757280.0,0.015,6.0,0.265914,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2676000000
2677100000,117980.0,0.0,0.0,NN 3027,,,,,16.9512,1.40056,8.973310000000003,1.53e-06,3.63e-05,-8.54e-06,19.2308,255,204,111,M,V,4.0,M4.000000V,0.0,14295400.0,0,10,0,0.419117,8.2,0.00092045,5531.96,0.782154,0,53104100.0,0.0419117,16.7647,0.147144,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,2677000000
2678100000,117981.0,0.0,0.0,NN 3028,,,,,10.4429,0.935977,6.8316300000000005,-2.92e-06,6.39e-05,-6.04e-05,12.5156,255,206,129,M,V,5.5,M5.500000V,0.0,14991400.0,0,8,0,0.431136,10.0,5.19e-05,4662.19,0.7316090000000001,0,26789900.0,0.0431136,17.2454,0.0349402,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,2678000000
2679100000,117982.0,0.0,0.0,NN 3030,,,,,14.4509,1.38849,16.8247,2.4e-07,2.36e-05,-2.15e-06,22.2222,255,197,111,M,V,2.4,M2.400000V,0.0,9888660.0,0,0,0,0.138678,9.1,0.00314485,3170.1,0.54086,0,5726670.0,0.0138678,5.54714,0.271983,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,5.0,2679000000
2680100000,117983.0,0.0,0.0,NN 3031,,,,,17.4402,1.69859,16.1197,2.28e-05,-1.8e-05,-2.28e-05,23.8095,155,178,255,D,,9.0,D9.000000,0.0,212131000.0,0,13,0,2.15653,2.6,0.000124051,203431.0,0.0182768,0,97113000000000.0,0.215653,86.2612,0.0540184,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,2680000000
2681100000,117985.0,0.0,0.0,GJ 1011,,,,,14.838,1.52415,6.736089999999999,-2.02e-06,-1.7800000000000002e-05,8.49e-06,16.3666,255,204,111,M,V,4.0,M4.000000V,0.0,14725600.0,0,0,0,0.412215,10.3,0.000457088,5117.13,0.724984,0,38879100.0,0.0412215,16.4886,0.103691,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,8.0,2681000000
