,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
3115,3115,3115,3115,3115000000,1,2.8,0,-8.95283,7.7564600000000015,-3.99178,9.47e-06,1.5399999999999998e-05,8.599999999999999e-06
3116,3116,3116,3116,3116000000,1,0.0,0,-6.00196,5.19545,-14.9753,-1e-08,7.140000000000001e-05,2.48e-05
3117,3117,3117,3117,3117000000,1,8.5,0,-13.0076,11.0783,8.82596,6.07e-05,2.88e-05,5.33e-05
3118,3118,3118,3118,3118000000,2,13.1,0,-27.2324,23.1092,18.01,1.92e-06,4.66e-05,-5.7e-05
3119,3119,3119,3119,3119000000,1,0.0,0,-2.57026,2.13072,10.9988,1.9e-05,5.15e-05,-5.53e-06
3120,3120,3120,3120,3120000000,1,9.4,0,-14.1831,11.8642,9.31219,-6.82e-05,-5.5399999999999985e-05,-4.91e-05
3121,3121,3121,3121,3121000000,1,1.35,0,-1.29734,1.11818,-7.94765,5.42e-06,-3.9299999999999986e-05,-6.43e-06
3122,3122,3122,3122,3122000000,1,8.0,0,-12.6224,10.5003,0.966598,-2.13e-05,-1.74e-05,-8.92e-05
3123,3123,3123,3123,3123000000,1,13.0,0,-9.64306,7.961239999999999,11.87,1.05e-05,2.19e-05,-6.22e-06
3124,3124,3124,3124,3124000000,1,1.85,0,-15.918,12.3415,-3.28591,-5.5e-07,-1.92e-06,-4.53e-06
3125,3125,3125,3125,3125000000,1,3.1,0,-11.3174,8.68182,11.81,-1.65e-05,-2.95e-06,-1.36e-05
3126,3126,3126,3126,3126000000,1,6.4,0,-15.1726,11.4801,7.03137,-2.3e-05,1.4800000000000002e-05,-7.38e-05
3127,3127,3127,3127,3127000000,1,7.5,0,-7.612489999999997,5.5700400000000005,17.1898,1.57e-06,1.01e-06,3.7e-07
3128,3128,3128,3128,3128000000,1,6.1,0,-20.1158,14.6034,-2.66372,5.3799999999999986e-05,6.69e-05,-3.96e-05
3129,3129,3129,3129,3129000000,1,8.6,0,-13.1179,9.43736,13.8402,5.45e-06,1.66e-05,-6.18e-06
3130,3130,3130,3130,3130000000,1,8.5,0,-9.26729,6.4267400000000015,4.56219,-2.45e-05,-1.6899999999999994e-05,-2.6e-05
3131,3131,3131,3131,3131000000,1,11.3,0,-6.6604,4.56052,11.961,5.04e-06,5.89e-05,-1.96e-05
3132,3132,3132,3132,3132000000,1,7.8,0,-14.1041,9.69433,2.08783,3.7e-07,1.2e-06,-3.1e-06
3133,3133,3133,3133,3133000000,1,9.0,0,-19.1213,12.924,-2.85968,8.63e-06,1.98e-06,-4.88e-05
3134,3134,3134,3134,3134000000,1,4.5,0,-1.84853,1.25997,-5.79319,-1.85e-05,1.49e-05,3.2200000000000003e-05
3135,3135,3135,3135,3135000000,1,8.9,0,-8.05493,5.39254,-3.1893,3.950000000000001e-05,7.01e-05,-1.09e-05
3136,3136,3136,3136,3136000000,1,3.8,0,-13.6354,9.01201,-1.26576,2.17e-05,3.47e-05,1.29e-05
3137,3137,3137,3137,3137000000,1,2.4,0,-5.13747,3.33436,10.7194,1.95e-05,4.86e-05,-5.74e-06
3138,3138,3138,3138,3138000000,1,0.3,0,-15.1184,9.857,4.14846,7.82e-06,3.7000000000000006e-06,1.97e-05
3139,3139,3139,3139,3139000000,1,6.1,0,-11.5027,7.308389999999997,18.2526,1.36e-05,2.52e-05,-1.5e-06
3140,3140,3140,3140,3140000000,1,7.7,0,-8.12376,4.98205,3.64793,1.4e-05,9.78e-06,1.7899999999999998e-05
3141,3141,3141,3141,3141000000,1,0.0,0,-12.255,7.3833199999999986,10.1534,-7.8e-06,8.66e-06,-1.57e-05
3142,3142,3142,3142,3142000000,1,4.7,0,-12.7738,7.64147,6.21151,1.15e-05,3.4899999999999995e-05,-1.92e-05
3143,3143,3143,3143,3143000000,1,3.9,0,-19.0186,11.2238,10.0871,-9.69e-05,9.15e-05,2.07e-05
3144,3144,3144,3144,3144000000,1,11.1,0,-18.3335,10.8019,4.44851,2.01e-05,4.09e-05,-1.64e-05
3145,3145,3145,3145,3145000000,2,6.3,0,-27.7151,16.1074,30.7852,-1.908e-05,2.9e-05,-3.24e-05
3146,3146,3146,3146,3146000000,1,7.1,0,-12.5113,7.239960000000001,15.6123,-2.18e-05,2.84e-06,-1.88e-05
3147,3147,3147,3147,3147000000,1,10.1,0,-18.2883,10.3653,5.5115,0.00013707,-4.02e-05,-3.41e-05
3148,3148,3148,3148,3148000000,1,6.7,0,-15.0393,8.44801,4.61795,-1.03e-05,-7.62e-06,-1.96e-05
3149,3149,3149,3149,3149000000,1,4.7,0,-18.89,10.5192,2.25843,3.13e-05,5.920000000000001e-05,-1.44e-05
3150,3150,3150,3150,3150000000,1,0.45,0,-20.7519,11.4421,2.30859,3.41e-05,6.500000000000001e-05,-1.58e-05
3151,3151,3151,3151,3151000000,1,10.4,0,-5.55745,2.95446,16.6095,3.47e-05,6.64e-05,-1.9e-07
3152,3152,3152,3152,3152000000,1,1.8,0,-7.388839999999999,3.8667,10.4034,-2.24e-05,4.45e-05,-3.24e-05
3153,3153,3153,3153,3153000000,1,8.6,0,-17.3017,8.84024,13.762,-2.18e-05,-7.03e-06,-2.28e-05
3154,3154,3154,3154,3154000000,1,8.4,0,-16.1077,8.11629,-12.9806,1.22e-05,5.28e-05,1.7899999999999998e-05
3155,3155,3155,3155,3155000000,1,9.5,0,-13.9195,6.85519,9.47794,-9e-06,5.61e-06,-1.73e-05
3156,3156,3156,3156,3156000000,1,0.15,0,-10.5118,5.19303,-12.6411,1.59e-05,8.97e-05,2.5e-05
3157,3157,3157,3157,3157000000,1,1.6,0,-5.54915,2.73624,-9.22979,-5.33e-06,9.52e-06,-7.51e-06
3158,3158,3158,3158,3158000000,1,11.3,0,-4.17747,1.95667,1.66718,-6.08e-06,1.59e-05,3.11e-06
3159,3159,3159,3159,3159000000,1,2.0,0,-15.1745,7.0240899999999975,19.4386,9.47e-06,4.54e-05,-9.01e-06
3160,3160,3160,3160,3160000000,1,7.3,0,-6.6370000000000005,2.98429,14.5704,6.44e-06,-1.91e-05,6.85e-06
3161,3161,3161,3161,3161000000,1,1.85,0,-19.8731,8.81428,4.60374,3.61e-06,3.1e-06,9.67e-06
3162,3162,3162,3162,3162000000,1,5.0,0,-13.9106,6.08413,7.5335899999999985,-5.63e-06,2.79e-05,-3.2899999999999987e-05
3163,3163,3163,3163,3163000000,2,8.3,0,-22.9012,9.95206,30.2383,-4.22e-05,9.1e-05,-6.2e-05
3164,3164,3164,3164,3164000000,1,0.35,0,-12.6255,5.32886,15.3485,-3.35e-05,-5.24e-05,-9.34e-06
3165,3165,3165,3165,3165000000,1,7.3,0,-14.9919,6.30997,10.2592,2.61e-05,3.65e-05,1.57e-05
3166,3166,3166,3166,3166000000,1,8.9,0,-16.753,7.064989999999999,-0.001332,1.6100000000000002e-05,3.82e-05,1.75e-05
3167,3167,3167,3167,3167000000,1,10.6,0,-7.1712,2.95454,11.4988,-2.21e-06,1.3699999999999998e-05,6.32e-06
3168,3168,3168,3168,3168000000,1,8.4,0,-16.1834,6.67019,11.2975,-2.06e-06,4.650000000000001e-05,-3.04e-05
3169,3169,3169,3169,3169000000,1,2.7,0,-20.0083,8.179860000000001,-8.578489999999999,2.54e-06,-3.11e-05,-3.5600000000000005e-05
3170,3170,3170,3170,3170000000,1,4.8,0,-20.0083,8.179860000000001,-8.578489999999999,2.54e-06,-3.11e-05,-3.5600000000000005e-05
3171,3171,3171,3171,3171000000,2,8.7,0,-26.2556,10.28,29.5118,1.652e-05,7.840000000000001e-05,-1.26e-05
3172,3172,3172,3172,3172000000,1,2.9,0,-4.33102,1.6735,12.3858,5.28e-06,0.00011132,-1.31e-05
3173,3173,3173,3173,3173000000,1,0.8,0,-12.7394,4.88822,1.22278,-4.41e-06,4.68e-05,7.88e-06
3174,3174,3174,3174,3174000000,1,11.2,0,-14.1093,5.23999,17.0294,1.38e-06,2.24e-05,-5.74e-06
3175,3175,3175,3175,3175000000,1,5.5,0,-12.7192,4.6969,-5.11873,-5.07e-06,2.49e-05,3.54e-05
3176,3176,3176,3176,3176000000,1,5.4,0,-7.7584399999999984,2.76104,6.34429,6.49e-06,7.56e-05,-8.14e-06
3177,3177,3177,3177,3177000000,2,2.9,0,-36.3324,12.3505,24.3628,1.764e-05,4.26e-05,4.76e-06
3178,3178,3178,3178,3178000000,1,10.1,0,-2.04647,0.6994229999999999,-3.93288,-2.67e-05,1.7e-05,1.6899999999999994e-05
3179,3179,3179,3179,3179000000,1,4.1,0,-21.741,7.267139999999999,3.91771,-1.12e-06,1.23e-05,-2.9100000000000013e-05
3180,3180,3180,3180,3180000000,1,13.0,0,-4.22039,1.36703,-0.8894110000000001,8.86e-06,-1.67e-05,-3.14e-05
3181,3181,3181,3181,3181000000,1,10.0,0,-21.4075,6.89907,7.81117,-1.09e-05,-2.4e-05,-8.52e-06
3182,3182,3182,3182,3182000000,1,2.5,0,-23.1977,7.419389999999999,2.1482,8.400000000000001e-06,4.33e-05,-5.88e-05
3183,3183,3183,3183,3183000000,1,11.5,0,-7.57555,2.39705,5.67734,-1.74e-05,3.89e-05,-3.96e-05
3184,3184,3184,3184,3184000000,1,4.3,0,-2.75988,0.8953059999999999,-15.6056,2.61e-05,2.81e-05,-3.02e-06
3185,3185,3185,3185,3185000000,2,5.6,0,-33.8085,10.573,32.635,-3.204e-05,2.378e-05,-5.841e-05
3186,3186,3186,3186,3186000000,1,6.8,0,-17.1504,5.29661,13.101,4.75e-06,1.88e-05,-1.37e-06
3187,3187,3187,3187,3187000000,1,10.4,0,-11.0873,3.38531,2.89013,2.12e-05,6.04e-05,1.05e-05
3188,3188,3188,3188,3188000000,1,10.4,0,-15.9391,4.86801,0.1585,6.61e-06,2.1600000000000007e-05,1.18e-06
3189,3189,3189,3189,3189000000,1,5.0,0,-20.6852,6.29981,2.24133,1.75e-05,6.25e-05,-1.4e-05
3190,3190,3190,3190,3190000000,1,0.0,0,-8.7452,2.51285,13.5078,1.92e-05,3.77e-05,5.400000000000002e-06
3191,3191,3191,3191,3191000000,1,5.7,0,-18.9594,5.47432,-3.25172,3.1e-07,2.65e-05,4.29e-05
3192,3192,3192,3192,3192000000,1,1.5,0,-2.28281,0.649334,0.292057,-4.33e-06,4.73e-05,-2.9600000000000005e-05
3193,3193,3193,3193,3193000000,1,2.9,0,-11.4629,3.20091,-1.57176,1.22e-05,4.54e-05,3.26e-06
3194,3194,3194,3194,3194000000,1,6.6,0,-14.7378,4.0472,-9.23547,1.5399999999999998e-05,4.28e-05,-5.87e-06
3195,3195,3195,3195,3195000000,1,5.7,0,-18.6466,5.07436,11.271,-2.13e-06,6.09e-05,-3.09e-05
3196,3196,3196,3196,3196000000,1,0.0,0,-19.2956,5.09784,4.26464,5.44e-06,3.9299999999999986e-05,-2.23e-05
3197,3197,3197,3197,3197000000,1,7.9,0,-13.4363,3.51756,0.7292890000000001,-1.88e-05,-6.6e-05,-2.81e-05
3198,3198,3198,3198,3198000000,1,0.55,0,-15.2494,3.86126,11.7052,5.85e-06,1.59e-05,2.38e-06
3199,3199,3199,3199,3199000000,2,3.0,0,-38.8176,8.95225,-3.62111,-6.86e-06,7.42e-06,-8.240000000000001e-05
3200,3200,3200,3200,3200000000,1,8.0,0,-14.227,3.09767,16.1426,-3.16e-05,3.87e-05,-3.52e-05
3201,3201,3201,3201,3201000000,1,8.4,0,-9.94164,2.11936,6.7374,5.25e-06,9.45e-06,4.78e-06
3202,3202,3202,3202,3202000000,1,11.3,0,-13.6143,2.8547,4.77141,-8e-08,1.83e-05,-1.11e-05
3203,3203,3203,3203,3203000000,1,7.4,0,-16.2272,3.21298,5.84319,-1.4800000000000002e-05,-9.26e-06,-3.6e-05
3204,3204,3204,3204,3204000000,1,0.0,0,-13.2975,2.58945,19.5797,-7.170000000000001e-05,-2.4e-06,-4.84e-05
3205,3205,3205,3205,3205000000,1,7.9,0,-6.8654800000000025,1.33423,-10.9988,8.26e-06,0.0001578,0.00010111
3206,3206,3206,3206,3206000000,1,2.0,0,-13.5553,2.59623,-7.32483,3.53e-05,3.18e-05,-5.41e-05
3207,3207,3207,3207,3207000000,2,5.4,0,-17.4619,3.22195,10.8936,2.89e-06,4.320000000000001e-05,-6.579999999999999e-05
3208,3208,3208,3208,3208000000,1,8.1,0,-18.155,3.06739,1.98049,-3.46e-06,7e-05,-0.00013958
3209,3209,3209,3209,3209000000,1,1.55,0,-13.6771,2.29978,-3.25767,-2.25e-05,3.9e-05,-1.24e-05
3210,3210,3210,3210,3210000000,1,0.75,0,-15.3898,2.49653,7.56873,1.66e-06,8.47e-05,-2.45e-05
3211,3211,3211,3211,3211000000,1,9.1,0,-17.0825,2.7556,17.1894,-4.15e-06,3.510000000000001e-05,-9.74e-06
3212,3212,3212,3212,3212000000,1,3.7,0,-15.6227,2.47805,-5.2506900000000005,8.58e-06,4.85e-05,-2.69e-06
3213,3213,3213,3213,3213000000,1,0.0,0,-12.4011,1.95184,4.90979,-3.73e-05,7.53e-05,1.92e-05
3214,3214,3214,3214,3214000000,2,3.7,0,-9.13237,1.3888200000000002,44.5061,-3.09e-05,0.000144,-1.079e-05
3215,3215,3215,3215,3215000000,1,0.1,0,-15.2858,2.08489,2.76994,1.49e-05,5.47e-05,4.09e-05
3216,3216,3216,3216,3216000000,1,13.4,0,-8.25421,1.11338,2.7522,1.14e-05,3.02e-05,2.21e-05
3217,3217,3217,3217,3217000000,2,0.0,0,-35.736,4.46161,2.74265,2.7600000000000014e-05,1.18e-05,-0.0001045
3218,3218,3218,3218,3218000000,1,9.6,0,-16.4879,1.79729,-1.64262,4.68e-06,-2.59e-05,-7.55e-05
3219,3219,3219,3219,3219000000,1,4.3,0,-13.1108,1.40479,10.6494,-5.1e-06,5.570000000000001e-05,-1.36e-05
3220,3220,3220,3220,3220000000,1,4.0,0,-2.8364,0.269077,19.796,-3.87e-06,-4.05e-05,0.0
3221,3221,3221,3221,3221000000,1,3.5,0,-12.3063,1.20417,20.3469,-1.46e-05,3.86e-05,-1.11e-05
3222,3222,3222,3222,3222000000,1,3.6,0,-14.944,1.41008,-13.2191,-1.75e-05,9.49e-05,-1.35e-05
3223,3223,3223,3223,3223000000,1,6.4,0,-16.0661,1.26171,4.25074,6.82e-06,2.18e-05,1.93e-05
3224,3224,3224,3224,3224000000,1,4.8,0,-17.0129,1.23491,8.06442,-6e-07,1.7800000000000002e-05,-4e-06
3225,3225,3225,3225,3225000000,1,0.5,0,-5.17841,0.377538,-6.6075,1.4800000000000002e-05,-2.85e-05,-1.39e-05
3226,3226,3226,3226,3226000000,1,10.3,0,-9.60797,0.597852,18.9743,-3.14e-05,1.67e-05,-1.64e-05
3227,3227,3227,3227,3227000000,1,11.0,0,-5.77853,0.325652,15.9304,-1.74e-06,2.95e-05,-1.23e-06
3228,3228,3228,3228,3228000000,2,8.9,0,-31.2046,1.6780700000000002,0.137804,2.28e-06,4.34e-05,-1.328e-05
3229,3229,3229,3229,3229000000,1,5.0,0,-22.2588,1.13566,-4.44803,4.98e-06,9.13e-05,-1.72e-06
3230,3230,3230,3230,3230000000,2,9.9,0,-21.0703,0.739495,8.89695,-1.32e-06,8.6e-05,-4.341e-05
3231,3231,3231,3231,3231000000,1,1.25,0,-16.8462,0.51727,7.67294,3.02e-06,2.54e-05,4.93e-06
3232,3232,3232,3232,3232000000,1,3.1,0,-14.2199,0.421412,-8.683110000000001,8.44e-06,9.12e-05,-9.45e-06
3233,3233,3233,3233,3233000000,1,0.6,0,-14.0507,0.375012,1.72528,5.28e-05,-2.4e-05,-6.829999999999999e-05
3234,3234,3234,3234,3234000000,1,9.8,0,-10.2504,0.262174,1.77225,-6.78e-06,-4.01e-06,-3.86e-05
3235,3235,3235,3235,3235000000,1,0.35,0,-21.0193,0.39167,-7.20152,9.61e-06,-5.58e-05,-3.11e-05
3236,3236,3236,3236,3236000000,1,4.2,0,-13.1495,0.09716,12.0812,-2.22e-05,-1.11e-05,-2.410000000000001e-05
3237,3237,3237,3237,3237000000,1,5.3,0,-17.5087,0.076128,16.1348,6.63e-06,3.5700000000000014e-05,7.03e-06
3238,3238,3238,3238,3238000000,2,0.0,0,-33.4844,-0.098308,-8.23709,1.6e-07,8.02e-05,-1.64e-06
3239,3239,3239,3239,3239000000,1,4.2,0,-19.5455,-0.142592,-4.2373,4.8e-06,7.93e-06,-2.24e-05
3240,3240,3240,3240,3240000000,1,2.3,0,-17.8101,-0.17962999999999998,9.70605,-1.9e-06,7.759999999999999e-05,-2.02e-06
3241,3241,3241,3241,3241000000,1,5.3,0,-13.5212,-0.233962,-8.79016,-4.08e-06,5.91e-05,4.69e-06
3242,3242,3242,3242,3242000000,1,0.75,0,-4.59826,-0.110303,12.3278,-4.63e-06,2.9600000000000005e-05,-1.46e-06
3243,3243,3243,3243,3243000000,1,5.3,0,-21.217,-0.888934,-1.31951,2.4e-06,-3.16e-05,-1.74e-05
3244,3244,3244,3244,3244000000,2,12.7,0,-21.2985,-1.00415,-6.93734,1.087e-05,1.543e-05,-3.969e-05
3245,3245,3245,3245,3245000000,1,1.4,0,-10.892,-0.547048,17.0541,-2.69e-05,-4.18e-05,-1.85e-05
3246,3246,3246,3246,3246000000,1,12.4,0,-14.6116,-0.7780100000000001,16.7249,-2.2e-05,-2.45e-05,-2.04e-05
3247,3247,3247,3247,3247000000,1,10.7,0,-8.4433,-0.526567,0.091746,-2.53e-06,3.84e-05,-1.18e-05
3248,3248,3248,3248,3248000000,1,4.4,0,-22.1342,-1.39605,10.1494,-1.74e-05,-4.81e-06,-3.86e-05
3249,3249,3249,3249,3249000000,1,7.6,0,-19.3328,-1.307,15.7966,1.61e-06,3.72e-05,5.06e-06
3250,3250,3250,3250,3250000000,2,1.2,0,-43.3027,-3.19026,2.25216,-1.221e-05,0.00013580000000000002,5.67e-05
3251,3251,3251,3251,3251000000,1,1.05,0,-16.732,-1.24186,10.1438,2.7600000000000014e-05,1.02e-05,-2.04e-05
3252,3252,3252,3252,3252000000,1,4.4,0,-13.311,-1.09151,7.63627,-1.3699999999999998e-05,1.52e-05,-2.17e-05
3253,3253,3253,3253,3253000000,1,0.9,0,-6.39524,-0.5315529999999999,1.26196,-2.13e-06,4.07e-05,6.4e-06
3254,3254,3254,3254,3254000000,1,8.2,0,-15.8094,-1.41311,0.161748,-3.59e-06,-7.1e-06,-1.52e-06
3255,3255,3255,3255,3255000000,1,6.9,0,-9.90411,-0.999035,-10.5363,-1.7800000000000002e-05,4.9e-05,-4.7e-05
3256,3256,3256,3256,3256000000,1,7.8,0,-23.3943,-2.5644400000000003,10.178,-1.62e-05,1.26e-05,-3.41e-05
3257,3257,3257,3257,3257000000,1,0.0,0,-4.82794,-0.563275,-11.0273,-1.3e-05,-1.15e-06,-5.570000000000001e-05
3258,3258,3258,3258,3258000000,1,0.75,0,-21.0647,-2.4889900000000003,10.8156,-9.25e-06,-1.15e-05,-2.07e-05
3259,3259,3259,3259,3259000000,2,7.4,0,-23.4925,-2.97578,-4.4593,-4.42e-06,3.24e-05,1.68e-06
3260,3260,3260,3260,3260000000,1,9.9,0,-10.5757,-1.34763,9.50897,-1.13e-05,1.14e-05,-1.09e-05
3261,3261,3261,3261,3261000000,1,1.6,0,-8.53105,-1.10309,-12.7533,5.320000000000001e-05,8.09e-05,-9.28e-06
3262,3262,3262,3262,3262000000,2,3.4,0,-25.6761,-3.29308,35.0443,3.899e-05,0.00026595,-5.954e-05
3263,3263,3263,3263,3263000000,1,4.3,0,-19.8463,-2.5653,8.49302,-2.69e-06,1.88e-05,-6.1e-07
3264,3264,3264,3264,3264000000,2,5.7,0,-32.9001,-4.31835,-3.17015,-6.18e-06,8.32e-05,-4.94e-05
3265,3265,3265,3265,3265000000,1,8.5,0,-20.5676,-2.92197,12.7795,4.73e-06,5.18e-05,1.95e-05
3266,3266,3266,3266,3266000000,1,5.5,0,-19.7439,-2.81121,7.414110000000001,6.5e-07,4.47e-05,1.87e-05
3267,3267,3267,3267,3267000000,2,10.8,0,-8.417110000000001,-1.2311299999999998,1.35048,-9.36e-06,7.44e-05,9.62e-06
3268,3268,3268,3268,3268000000,1,7.9,0,-22.8964,-3.66527,-1.77562,-7.43e-06,5.3799999999999986e-05,-1.52e-05
3269,3269,3269,3269,3269000000,1,5.1,0,-10.5296,-1.79753,-12.6486,8.05e-06,4.66e-05,2.74e-06
3270,3270,3270,3270,3270000000,1,9.1,0,-5.55931,-0.950686,-4.46619,2.410000000000001e-05,2.81e-05,-3.6e-05
3271,3271,3271,3271,3271000000,1,7.1,0,-19.4636,-3.32555,-1.49319,-9.92e-06,6.73e-05,-2.0600000000000006e-05
3272,3272,3272,3272,3272000000,1,10.4,0,-18.914,-3.31209,9.16427,-9.27e-06,1.58e-05,-1.34e-05
3273,3273,3273,3273,3273000000,1,7.2,0,-5.435,-1.01345,-16.65,-1.02e-05,5.870000000000001e-05,-2.6e-07
3274,3274,3274,3274,3274000000,2,2.5,0,-29.7752,-5.46975,33.9063,-2.32e-05,-4.7e-05,-2.8000000000000013e-05
3275,3275,3275,3275,3275000000,1,10.9,0,-4.04355,-0.757189,19.1714,2.98e-05,6.94e-05,9.04e-06
3276,3276,3276,3276,3276000000,1,1.65,0,-16.4666,-3.17065,7.8571300000000015,-7.49e-06,2.93e-05,-3.85e-06
3277,3277,3277,3277,3277000000,1,2.2,0,-12.8457,-2.60127,17.3439,-1.2e-06,2.61e-05,3.03e-06
3278,3278,3278,3278,3278000000,1,5.9,0,-18.7885,-3.92188,-1.19796,-9.52e-06,4.56e-05,-1.6e-07
3279,3279,3279,3279,3279000000,1,0.0,0,-16.1995,-3.45571,17.903,-4.120000000000001e-05,-3.11e-05,-4.33e-05
3280,3280,3280,3280,3280000000,1,1.3,0,-9.50468,-2.03277,15.7627,4.75e-06,-6.2e-06,2.06e-06
3281,3281,3281,3281,3281000000,1,8.7,0,-24.2665,-5.33139,4.14644,-1.03e-05,5.12e-05,5.68e-06
3282,3282,3282,3282,3282000000,1,5.6,0,-8.46279,-1.87962,12.4264,-7.4e-07,2.84e-06,-7e-08
3283,3283,3283,3283,3283000000,1,8.5,0,-14.0024,-3.11305,20.3233,-0.00012743,5.07e-06,-8.7e-05
3284,3284,3284,3284,3284000000,1,4.8,0,-21.7496,-4.8795199999999985,11.3201,-1.4499999999999993e-05,2.04e-05,-1.92e-05
3285,3285,3285,3285,3285000000,2,0.0,0,-45.1623,-10.3115,18.8205,-3.37e-05,3.32e-05,2.95e-05
3286,3286,3286,3286,3286000000,1,9.1,0,-12.382,-3.08398,15.7146,-5.21e-05,-3.76e-05,-4.84e-05
3287,3287,3287,3287,3287000000,1,6.9,0,-18.4195,-4.88382,2.58728,-1.67e-05,6.31e-05,6.8e-07
3288,3288,3288,3288,3288000000,1,6.5,0,-15.7571,-4.22721,-1.60844,-6.89e-06,2.42e-05,3.96e-06
3289,3289,3289,3289,3289000000,1,8.5,0,-15.0858,-4.0528900000000005,0.949078,-1.25e-05,3.15e-05,-6.45e-05
3290,3290,3290,3290,3290000000,1,0.1,0,-7.81999,-2.11595,0.806542,3.05e-05,4.67e-05,5.43e-06
3291,3291,3291,3291,3291000000,1,1.15,0,-13.704,-4.11045,8.54889,-1.47e-05,-1.89e-05,-3.26e-05
3292,3292,3292,3292,3292000000,1,8.6,0,-5.73707,-1.72768,2.27783,5.37e-06,3.89e-06,-3.67e-06
3293,3293,3293,3293,3293000000,1,8.2,0,-22.913,-7.09669,7.0449899999999985,-2.380000000000001e-05,5.8e-05,-1.89e-05
3294,3294,3294,3294,3294000000,1,0.0,0,-11.7683,-3.67271,-10.4002,6.23e-05,-4.01e-05,-5.64e-05
3295,3295,3295,3295,3295000000,1,6.4,0,-13.25,-4.15083,7.69157,-1.4e-05,2.15e-05,-1.25e-05
3296,3296,3296,3296,3296000000,1,0.0,0,-16.7217,-5.381,9.56184,-3.37e-05,3.27e-05,-4.06e-05
3297,3297,3297,3297,3297000000,1,7.7,0,-20.9713,-6.79113,10.4388,-2.46e-05,4.77e-05,-1.85e-05
3298,3298,3298,3298,3298000000,1,9.1,0,-1.51552,-0.467742,18.2799,-1.46e-05,-2.54e-05,-1.85e-06
3299,3299,3299,3299,3299000000,1,6.5,0,-9.49766,-3.12876,-10.9012,-4.47e-05,0.00014528,-2.87e-06
3300,3300,3300,3300,3300000000,1,1.3,0,-15.9149,-5.25434,6.16314,-1.19e-05,5.01e-05,1.19e-05
3301,3301,3301,3301,3301000000,1,11.1,0,-20.5651,-6.8905600000000025,1.47811,-2.4e-05,7.2e-05,2.25e-06
3302,3302,3302,3302,3302000000,1,7.8,0,-6.37765,-2.20316,-22.2554,4.1e-07,5.610000000000002e-05,-5.67e-06
3303,3303,3303,3303,3303000000,1,1.35,0,-13.2975,-4.6150699999999985,7.4439199999999985,2.5e-06,5.91e-05,6.1e-06
3304,3304,3304,3304,3304000000,1,9.0,0,-19.7295,-6.87914,8.94175,6.37e-06,-2.81e-05,-7.54e-06
3305,3305,3305,3305,3305000000,1,0.6,0,-13.8513,-4.90672,0.573329,-8.62e-06,2.4e-05,-3.13e-06
3306,3306,3306,3306,3306000000,1,9.1,0,-13.4367,-4.89361,-10.1634,-3.74e-06,7.53e-05,-3.14e-05
3307,3307,3307,3307,3307000000,1,4.2,0,-21.2562,-7.90406,1.49272,-1.94e-05,5.14e-05,-3.93e-06
3308,3308,3308,3308,3308000000,1,2.3,0,-11.7414,-4.44524,5.7121900000000005,-3.76e-05,3.07e-05,-5.34e-05
3309,3309,3309,3309,3309000000,2,4.3,0,-23.5969,-9.03437,14.235,-1.26e-06,2.72e-05,-2.202e-05
3310,3310,3310,3310,3310000000,1,8.1,0,-13.237,-5.30199,-8.6284,-1.24e-05,4.67e-05,-9.77e-06
3311,3311,3311,3311,3311000000,1,0.7,0,-17.5032,-7.19285,3.8294,-4.61e-05,-5.09e-05,-0.0001
3312,3312,3312,3312,3312000000,1,8.1,0,-12.3396,-5.13769,-17.1443,6.01e-06,6.709999999999999e-05,-2.45e-05
3313,3313,3313,3313,3313000000,1,8.2,0,-13.5483,-5.61495,-2.24638,-2.54e-05,7.5e-05,-3.44e-05
3314,3314,3314,3314,3314000000,1,4.7,0,-12.6179,-5.25997,4.74908,-4.08e-05,2e-05,-8.63e-05
3315,3315,3315,3315,3315000000,1,8.5,0,-6.3752900000000015,-2.69871,3.88081,-6e-06,6.7e-06,-5.2e-06
3316,3316,3316,3316,3316000000,1,5.0,0,-16.9024,-7.1608899999999975,7.93917,-8.91e-06,2.54e-05,3.9e-06
3317,3317,3317,3317,3317000000,1,7.6,0,-14.6608,-6.4049,-7.931889999999999,-1.16e-05,6.06e-05,-2.7600000000000014e-05
3318,3318,3318,3318,3318000000,1,0.7,0,-20.4607,-8.98349,8.21873,-4.01e-06,-8.01e-06,-1.87e-05
3319,3319,3319,3319,3319000000,1,4.2,0,-19.0538,-8.42507,-0.141595,-7.21e-06,-9.37e-06,2.25e-05
3320,3320,3320,3320,3320000000,1,9.1,0,-7.452560000000001,-3.33916,0.5251859999999999,-6.29e-05,0.0001332,-4.33e-05
3321,3321,3321,3321,3321000000,1,6.5,0,-19.9909,-8.99734,9.29011,-2.46e-06,-1.28e-05,-1.77e-05
3322,3322,3322,3322,3322000000,1,4.9,0,-16.3609,-7.509489999999999,8.71365,-2.07e-05,5.3799999999999986e-05,7.65e-06
3323,3323,3323,3323,3323000000,1,13.1,0,-17.125,-7.88519,-0.745199,-1.05e-05,2.34e-05,-6.86e-06
3324,3324,3324,3324,3324000000,1,6.1,0,-10.5336,-4.92099,11.1386,6.34e-06,9.78e-05,-1.29e-05
