uniqueID,moonName,sizeClass,worldType,resourceValueModifier,habitabilityModifier,nativeEcosphere,climateType,breathable,worldDensity,worldDiameter,worldMass,surfaceGravity,volcanicActivityLevel,tectonicActivityLevel,hydrographicCoverage,surfaceTemperature,dayFaceAverageTemperature,nightFaceAverageTemperature,blackbodyCorrection,blackbodyTemperature,magneticFieldStrength,equatorialRotationVelocity,totalSurfaceArea,landSurfaceArea,liquidSurfaceArea,atmosphereMass,worldAtmosphereComposition.toxicity,worldAtmosphereComposition.chlorineOrFluorine,worldAtmosphereComposition.lowOxygen,worldAtmosphereComposition.highOxygen,worldAtmosphereComposition.organicToxins,worldAtmosphereComposition.sulfurCompounds,worldAtmosphereComposition.suffocating,worldAtmosphereComposition.highCarbonDioxide,worldAtmosphereComposition.inertGases,worldAtmosphereComposition.nitrogenCompounds,worldAtmosphereComposition.pollutants,worldAtmosphereComposition.corrosive,greenhouseFactor,absorptionFactor,atmosphericPressure,atmosphericPressureCategory,minimumMolecularWeightRetained,orbitalRadius,orbitalPeriod,orbitalEccentricity,minimumSeparation,maximumSeparation,rotationPeriod,retrogradeOrNot,apparentDayLength,axialTilt,resonantOrNot,tidalLockedOrNot,escapeVelocity,tidalForceOnSatelliteByPlanet,totalTidalEffect,hexesPerSide,totalHexes,waterHexCount,landHexCount,numberOfMajorOceans,numberOfMinorOceans,numberOfSmallSeas,numberOfScatteredLakes,numberOfMajorContinents,numberOfMinorContinents,numberOfMajorIslands,numberOfArchipelagoes,tectonicPlateCount
2758102100,NN 3119 h iii,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.456368,0.43104,0.0365484,0.196713,Heavy,None,0,41.3875,49.6649,4.13875,0.67,61.7723,0.014,145.902,2.37451e+07,2.37451e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,12.142,20.2536,16.4436,0.302412,14.1286,26.3785,16.4436,0,16.4446,23,0,1,4603.99,7.95245,65.276,4,170,0,170,0,0,3,2,12,7,12,7,11
2758102200,NN 3119 h ii,Terrestrial Planet (Standard),Standard (Hadean),2,0,Frozen,No life,0,0.509216,0.496999,0.0625129,0.25308,Heavy,Moderate,0,53.431,64.1172,5.3431,0.67,79.7477,5,367.478,3.15682e+07,3.15682e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,10.567,12.1521,7.52776,0.0482753,11.5655,12.7388,7.52776,0,7.52797,24,0,1,5607.45,72.6083,348.448,4,170,0,170,0,0,0,0,3,0,7,3,8
2758102300,NN 3119 h i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.482902,0.133011,0.00113638,0.0642314,None,None,0,83.9967,100.796,8.39967,0.86,97.6706,0,174.206,2.26107e+06,2.26107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,190.536,8.10143,4.24977,0.0489322,7.70501,8.49785,4.24977,0,4.24984,90,0,1,1461.43,1.1922,314.734,2,50,0,50,0,0,0,0,6,2,2,7,4
2758104100,NN 3119 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.288197,0.149075,0.000954792,0.0429631,Moderate,None,0,39.5997,39.5997,39.5997,0.86,46.0462,0,13.2539,2.84021e+06,2.84021e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,119.823,36.4504,33.1284,0.0513086,34.5802,38.3206,62.6041,0,62.6495,49,0,0,1265.35,0.00365399,1.1481,2,50,0,50,0,0,0,0,5,1,8,12,2
2758104200,NN 3119 f i,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.524177,0.294636,0.0134071,0.154441,Heavy,None,0,68.5887,82.3064,6.85887,0.86,79.7543,0.008,258.536,1.10945e+07,1.10945e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.2115,12.1501,6.34317,0.201593,9.70076,14.5995,6.34317,0,6.34364,12,0,1,3372.74,2.73803,61.2666,3,100,0,100,0,0,0,1,9,5,4,4,11
2759104100,NN 3120 e i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.363037,0.168803,0.0017462,0.0612818,None,None,0,96.5013,96.5013,96.5013,0.86,112.211,0.7,20.5522,3.64166e+06,3.64166e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,180.789,6.13791,2.78738,0.100154,5.52317,6.75265,45.7156,0,45.7313,90,0,0,1608.11,5.18609,0,2,50,0,50,0,0,2,7,5,5,1,3,7
2759109100,NN 3120 b i,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.665394,0.53805,0.103645,0.358015,None,None,0,33.3712,33.3712,33.3712,0.67,49.8077,1.6,51.3715,3.69984e+07,3.69984e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,4.30944,31.1528,22.394,0.0522639,29.5246,32.7809,58.2964,0,58.8262,20,0,0,6939.38,1.08839,0,5,260,0,260,0,0,0,0,7,8,9,2,2
2760103100,NN 3123 n i,Terrestrial Planet (Small),Small (Ice),0,0,Frozen,No life,0,0.260405,0.48506,0.029719,0.126312,None,None,0,104.054,113.419,91.5676,1.02123,101.891,0,407.339,3.00696e+07,1.52189e+07,1.48508e+07,0.981001,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,5,Dense,27.7168,7.44426,6.62797,0.302905,5.18936,9.69915,6.62797,0,6.62797,23,0,1,3913.62,6484.21,1.76729e+06,4,170,84,86,0,0,0,1,4,0,1,3,10
2760105100,NN 3123 l i,Terrestrial Planet (Small),Small (Ice),-2,0,Frozen,No life,0,0.46227,0.453597,0.0431425,0.209684,None,None,0,111.786,117.376,106.197,1.02358,109.211,0,486.848,2.62952e+07,1.82856e+07,8.00961e+06,1.00621,2,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,19.1373,6.47968,5.18582,0.796442,1.31899,11.6404,5.18582,0,5.18582,12,0,1,4876.14,12261.9,2.30217e+06,4,170,52,118,0,0,1,7,8,0,3,3,11
2760107100,NN 3123 j i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.378797,0.376161,0.0201617,0.142489,Extreme,None,0,78.5788,94.2946,7.85788,0.77,102.05,0,311.013,1.80836e+07,1.80836e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,31.7329,7.42095,6.73187,0.0503008,7.04767,7.79423,6.73187,0,6.7319,84,0,1,3660.46,3476.14,1.39655e+06,4,170,0,170,0,0,0,1,10,2,14,2,1
2760108100,NN 3123 i ii,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.318817,0.443214,0.0277576,0.141304,None,None,0,93.7915,112.55,9.37915,0.86,109.06,0,609.156,2.51053e+07,2.51053e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.0232,6.49769,4.04973,0.0491856,6.1781,6.81729,4.04973,0,4.04975,50,0,1,3956.79,1230.32,359023,4,170,0,170,0,0,0,0,12,3,2,10,3
2760108200,NN 3123 i i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.464854,0.148153,0.00151163,0.0688694,None,None,0,66.3206,79.5848,6.63206,0.86,77.117,0,69.9116,2.80516e+06,2.80516e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,125.969,12.9954,11.7951,0,12.9954,12.9954,11.7951,1,-11.7949,28,0,1,1597.08,2.79956,15001.3,2,50,0,50,0,0,0,1,12,16,6,7,7
2760110100,NN 3123 g ii,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.532535,0.0670746,0.000160703,0.0357196,None,None,0,77.7451,93.2941,7.77451,0.86,90.4013,0,47.5744,574982,574982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,628.866,9.45672,7.84741,0.0987213,8.52314,10.3903,7.84741,0,7.84769,16,0,1,773.911,0.525124,26468.2,1,20,0,20,0,0,2,9,8,1,5,2,9
2760110200,NN 3123 g i,Terrestrial Planet (Small),Small (Ice),-2,1,Frozen,No life,0,0.613702,0.326657,0.0213912,0.20047,None,None,0,110.34,115.857,104.823,1.02119,108.05,0.07,406.549,1.36371e+07,4.49544e+06,9.14167e+06,0.980574,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,27.4999,6.61971,4.4722,0.602472,2.63152,10.6079,4.4722,0,4.47228,15,0,1,4046.04,992.464,375807,3,100,67,33,0,0,0,1,7,12,12,10,14
2761107100,NN 3124 i iii,Terrestrial Planet (Small),Small (Ice),-3,0,Frozen,No life,0,0.488066,0.377543,0.026265,0.184266,None,None,0,104.989,110.238,99.7394,1.02224,102.705,0,457.953,1.82167e+07,8.83692e+06,9.37981e+06,0.991794,2,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,24.6053,7.32667,4.58867,0.400164,4.3948,10.2585,4.58867,0,4.58868,43,0,1,4170.27,482.485,205742,4,170,88,82,0,0,0,0,5,6,13,7,12
2761107200,NN 3124 i ii,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.885277,0.318942,0.028722,0.282352,None,None,0,172.554,207.064,17.2554,0.97,177.89,0.01,2015.03,1.30005e+07,1.30005e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,32.9229,2.44222,0.880989,0.100533,2.1967,2.68775,0.880989,0,0.88099,0,0,1,4744.72,12034.6,4.69282e+06,3,100,0,100,0,0,1,10,11,6,13,8,2
2761107300,NN 3124 i i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.643364,0.108188,0.000814691,0.0696042,None,None,0,65.2333,78.28,6.52333,0.86,75.8527,0,51.5418,1.49588e+06,1.49588e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,167.882,13.4322,11.6832,0.099075,12.1014,14.763,11.6832,0,11.6833,45,0,1,1372.04,0.695965,9567.8,1,20,0,20,0,0,0,0,12,5,7,7,3
2761114100,NN 3124 d i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.309875,0.122448,0.000568909,0.0379436,Light,None,0,92.3993,110.879,9.23993,0.86,107.441,0,146.703,1.9162e+06,1.9162e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,385.415,6.69498,4.64573,0.20411,5.32846,8.06149,4.64573,0,4.64676,83,0,1,1077.72,9.24523,182009,2,50,0,50,0,0,5,10,8,8,3,3,10
2761116100,NN 3124 b i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.613263,0.126062,0.00122856,0.077309,None,None,0,73.285,87.942,7.3285,0.86,85.2151,0,83.8363,2.03097e+06,2.03097e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,145.731,10.6428,8.36937,0.597553,4.28317,17.0025,8.36937,0,8.37971,22,0,1,1560.86,2.70703,24678.3,2,50,0,50,0,0,0,1,4,4,14,9,5
2762105100,NN 3125 e ii,Terrestrial Planet (Tiny),Tiny (Rock),0,0,Frozen,No life,0,0.798161,0.331362,0.0290402,0.26448,Moderate,None,0,149.319,179.183,14.9319,0.97,153.937,0.05,936.509,1.40328e+07,1.40328e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,29.275,3.26138,1.96939,0.0481975,3.10419,3.41857,1.96939,0,1.96947,1,0,1,4680.66,60182.8,3.1086e+06,3,100,0,100,0,0,0,0,11,0,2,10,7
2762105200,NN 3125 e i,Terrestrial Planet (Standard),Standard (Ice),0,0,Frozen,No life,0,0.998981,0.580955,0.195877,0.580363,Moderate,Light,0,94.4108,113.293,9.44108,0.867346,108.85,0.9,751.731,4.31342e+07,4.31342e+07,0,0.0427098,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.0030478,Trace,5.38066,6.52276,4.30151,0.203631,5.19452,7.851,4.30151,0,4.30189,7,0,1,9180.78,88962.4,681261,5,260,0,260,0,0,0,1,8,4,10,9,8
2765102100,NN 3127 d iii,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.36848,0.32894,0.0131149,0.121208,None,None,0,38.3704,46.0445,3.83704,0.67,57.2692,0,82.8427,1.38284e+07,1.38284e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.9399,23.5639,22.1006,0.0984697,21.2436,25.8842,22.1006,0,22.1026,27,0,1,3157.06,1.9291,1367.96,3,100,0,100,0,0,0,0,3,3,15,10,6
2765102200,NN 3127 d ii,Terrestrial Planet (Standard),Standard (Ice),-2,0,Frozen,No life,0,0.794141,0.389601,0.0469633,0.309398,None,None,0,86.8872,104.265,8.68872,1.03071,84.298,0.002,320.023,1.93989e+07,1.93989e+07,0,0.992528,1,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.00733889,Trace,11.6554,10.8756,6.7761,0.0500715,10.3311,11.4202,6.7761,0,6.77629,38,0,1,5489.44,83.22,16479.8,4,170,0,170,0,0,0,0,4,0,14,2,5
2765102300,NN 3127 d i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.294119,0.158078,0.00116181,0.0464936,Light,None,0,102.525,123.03,10.2525,0.86,119.215,0,356.201,3.19358e+06,3.19358e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,270.344,5.43782,2.47011,0.0520745,5.15465,5.72099,2.47011,1,-2.47008,3,0,1,1355.47,6.68258,53492.4,2,50,0,50,0,0,0,1,10,14,15,7,11
2766109100,NN 3128 c ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.324934,0.327658,0.0114304,0.106467,None,None,0,55.6921,66.8306,5.56921,0.86,64.7583,0,169.269,1.37208e+07,1.37208e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,30.939,18.4289,10.7742,0.200985,14.7249,22.1328,10.7742,0,10.7885,6,0,1,2953.1,0.416413,189.438,3,100,0,100,0,0,0,0,8,5,0,6,8
2766109200,NN 3128 c i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.588111,0.283905,0.0134579,0.166967,None,None,0,71.8982,86.2779,7.18982,0.86,83.6026,0.002,315.79,1.03011e+07,1.03011e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.3944,11.0573,5.00398,0.497461,5.55673,16.5579,5.00398,0,5.00707,36,0,1,3442.4,1.9667,759.915,3,100,0,100,0,0,0,1,9,11,11,3,2
2769102100,NN 3132 j ii,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.282003,0.164975,0.00126621,0.0465234,None,None,0,115.727,138.873,11.5727,0.86,134.567,0,310.628,3.47833e+06,3.47833e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,292.212,4.26791,2.95609,0.39881,2.56583,5.97,2.95609,0,2.95609,30,0,1,1385.17,413.093,3.8823e+06,2,50,0,50,0,0,0,0,7,7,14,7,4
2769102200,NN 3132 j i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.31813,0.0702055,0.000110082,0.0223344,Extreme,None,0,76.0335,91.2402,7.60335,0.77,98.7448,0,52.1074,629912,629912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,1049.58,7.92612,7.49916,0.102413,7.11438,8.73787,7.49916,0,7.49917,14,0,1,626.083,2.38604,257933,1,20,0,20,0,0,4,11,3,9,12,12,2
2769105100,NN 3132 i i,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.507269,0.344606,0.0207589,0.174808,Light,None,0,103.174,123.809,10.3174,0.86,119.97,0,571.488,1.51769e+07,1.51769e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,33.1924,5.36961,3.35626,0.297557,3.77185,6.96738,3.35626,0,3.35627,30,0,1,3880.61,2246.2,1.28763e+06,3,100,0,100,0,0,0,0,4,3,12,10,5
2769106100,NN 3132 h ii,Terrestrial Planet (Standard),Standard (Hadean),-3,0,Frozen,No life,0,0.305275,0.420583,0.0227115,0.128393,None,None,0,40.4774,48.5729,4.04774,0.67,60.414,0,114.667,2.26069e+07,2.26069e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.6463,21.1745,20.4152,0.395224,12.8059,29.5432,20.4152,0,20.4157,16,0,1,3674.14,10.1326,5309.14,4,170,0,170,0,0,0,1,5,0,14,11,8
2769106200,NN 3132 h i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.31875,0.263667,0.00584279,0.0840441,None,None,0,86.9391,104.327,8.69391,0.86,101.092,0,332.251,8.88486e+06,8.88486e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,76.033,7.56233,4.41705,0.0979977,6.82124,8.30342,4.41705,0,4.41707,30,0,1,2353.64,35.8737,73064,3,100,0,100,0,0,1,6,2,8,8,7,6
2769111100,NN 3132 e ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.318681,0.382545,0.0178403,0.12191,None,None,0,115.118,138.141,11.5118,0.86,133.858,0,862.588,1.87026e+07,1.87026e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,47.8378,4.31324,2.46843,0.0495119,4.09968,4.52679,2.46843,0,2.46857,47,0,1,3414.44,4616.36,3.07924e+06,4,170,0,170,0,0,0,1,3,0,9,11,1
2769111200,NN 3132 e i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.565091,0.0919619,0.000439484,0.0519669,Heavy,None,0,63.9215,76.7058,6.39215,0.77,83.015,0,48.2613,1.08082e+06,1.08082e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,289.515,11.2144,10.606,0.0986555,10.1081,12.3208,10.606,0,10.6087,9,0,1,1093.01,1.55541,42116.2,1,20,0,20,0,0,0,9,6,4,7,10,6
2773106100,NN 3137 c ii,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.518745,0.174332,0.00274844,0.0904339,None,None,0,55.7024,66.8429,5.57024,0.86,64.7702,0,75.9485,3.88412e+06,3.88412e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,68.4723,18.4221,12.7761,0.0483384,17.5316,19.3126,12.7761,0,12.7818,80,0,1,1985.24,0.146504,421.106,2,50,0,50,0,0,0,1,11,3,5,10,6
2773106200,NN 3137 c i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.537132,0.163083,0.00232972,0.0875969,Extreme,None,0,35.2656,35.2656,35.2656,0.77,45.7995,0,7.76048,3.39901e+06,3.39901e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,53.4334,36.8442,36.1436,0.197371,29.5722,44.1161,116.966,0,72.2871,50,1,0,1889.76,0.0145214,49.2415,2,50,0,50,0,0,0,7,9,8,9,7,8
2773108100,NN 3137 b i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.639476,0.0969218,0.000582222,0.0619792,Heavy,None,0,81.3527,97.6232,8.13527,0.77,105.653,0,105.045,1.20055e+06,1.20055e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,293.131,6.92353,5.13553,0.599794,2.77084,11.0762,5.13553,0,5.13823,30,0,1,1225.44,9.13989,124016,1,20,0,20,0,0,0,1,8,3,11,3,4
2775106100,Gl 85.1 d i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.410905,0.100006,0.000410976,0.0410929,None,None,0,65.0285,78.0342,6.50285,0.86,75.6145,0,78.4594,1.27817e+06,1.27817e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,306.664,13.517,7.09449,0.103243,12.1214,14.9125,7.09449,0,7.09591,5,0,1,1013.57,0.015027,354.672,1,20,0,20,0,0,0,1,10,2,11,11,2
2776101100,NN 3140 g ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.499856,0.0740655,0.000203092,0.0370221,Heavy,None,0,89.2386,107.086,8.92386,0.77,115.894,0,157.62,701083,701083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,704.424,5.75394,2.61545,0.0982323,5.18871,6.31916,2.61545,0,2.61546,9,0,1,827.937,0.389948,8064.23,1,20,0,20,0,0,0,1,11,3,1,5,7
2776101200,NN 3140 g i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.304656,0.0704662,0.000106599,0.0214679,None,None,0,52.0505,62.4606,5.20505,0.86,60.5238,0,21.3571,634599,634599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,666.813,21.0978,18.3646,0.097802,19.0344,23.1612,18.3646,0,18.3651,10,0,1,614.956,0.00395018,155.637,1,20,0,20,0,0,5,7,11,1,14,7,6
2776102100,NN 3140 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.370913,0.307368,0.0107708,0.114007,Light,None,0,66.0186,79.2223,6.60186,0.86,76.7658,0,177.158,1.20741e+07,1.20741e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,36.5114,13.1146,9.65694,0.104535,11.7436,14.4855,9.65694,0,9.6572,20,0,1,2959.73,11.6085,4526.66,3,100,0,100,0,0,0,1,10,0,13,6,6
2776102200,NN 3140 f i,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.476057,0.331907,0.0174064,0.158007,None,None,0,40.3474,48.4169,4.03474,0.67,60.22,0.008,92.8088,1.40789e+07,1.40789e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,19.1381,21.3112,19.9053,0.502372,10.605,32.0173,19.9053,0,19.9064,47,0,1,3620.8,4.721,1139.14,3,100,0,100,0,0,0,0,3,2,1,5,9
2776103100,NN 3140 e i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.346,0.0662096,0.000100424,0.0229085,None,None,0,59.6919,71.6303,5.96919,0.86,69.4092,0,35.7333,560246,560246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,762.691,16.0419,10.3131,0.398932,9.64228,22.4415,10.3131,1,-10.3126,22,0,1,615.768,0.00293631,122.804,1,20,0,20,0,0,0,1,5,13,7,12,10
2776105100,NN 3140 d iii,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.333114,0.324785,0.0114125,0.10819,Heavy,None,0,79.7543,95.7052,7.97543,0.77,103.577,0,678.727,1.34812e+07,1.34812e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,49.1278,7.20382,2.66344,0.0995402,6.48675,7.92089,2.66344,0,2.66357,48,0,1,2963.82,7.39292,2720.72,3,100,0,100,0,0,0,0,3,4,2,7,1
2776105200,NN 3140 d ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.636171,0.176137,0.00347639,0.112053,None,None,0,39.8361,39.8361,39.8361,0.86,46.3211,0,107.376,3.96497e+06,3.96497e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,39.1157,36.0191,29.8598,0.0980672,32.4868,39.5514,9.13029,0,9.13183,6,0,0,2221.25,0.0097703,11.804,2,50,0,50,0,0,2,3,4,3,1,2,5
2776105300,NN 3140 d i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.749635,0.0830549,0.000429483,0.0622609,Extreme,None,0,50.4411,50.4411,50.4411,0.77,65.5079,0,19.4271,881593,881593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,211.136,18.0095,10.5682,0.0478584,17.1476,18.8715,23.7957,1,-23.7853,90,0,0,1136.97,0.00455333,44.528,1,20,0,20,0,0,2,8,10,7,13,7,8
2776107100,NN 3140 b ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.653619,0.291231,0.016145,0.190354,None,None,0,96.9118,116.294,9.69118,0.86,112.688,0.006,514.071,1.08396e+07,1.08396e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,33.8788,6.08601,3.15323,0.0516227,5.77183,6.40019,3.15323,0,3.15444,84,0,1,3722.7,206.34,53677.9,3,100,0,100,0,0,0,1,2,2,4,7,2
2776107200,NN 3140 b i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.356876,0.0819596,0.00019648,0.0292494,Extreme,None,0,70.8473,85.0168,7.08473,0.77,92.0095,0,77.7381,858495,858495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,639.682,9.12902,5.86824,0.0478539,8.69216,9.56588,5.86824,0,5.87244,83,0,1,774.136,0.209388,4475.94,1,20,0,20,0,0,0,1,4,9,12,4,9
2777101100,GJ 1042 h ii,Terrestrial Planet (Small),Small (Ice),-2,0,Frozen,No life,0,0.638054,0.340558,0.0252018,0.217295,None,None,0,78.7854,94.5425,7.87854,0.930602,84.6608,0.07,192.689,1.48225e+07,2.70637e+06,1.21161e+07,0.00647028,2,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,0.00765551,Trace,19.0673,10.7826,9.83732,0.696249,3.27524,18.2901,9.83732,0,9.83736,5,0,1,4301.09,418.048,159245,3,100,0,100,0,0,0,1,5,17,9,6,5
2777101200,GJ 1042 h i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.54899,0.180113,0.00320777,0.0988805,Extreme,None,0,78.3472,94.0166,7.83472,0.77,101.75,0,171.377,4.146e+06,4.146e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,95.2192,7.46491,5.84971,0.402196,4.46255,10.4673,5.84971,0,5.84972,40,0,1,2110.02,84.8113,253818,2,50,0,50,0,0,0,1,10,0,0,4,4
2777102100,GJ 1042 g ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.28752,0.295499,0.00741886,0.0849619,None,None,0,65.2759,78.3311,6.52759,0.86,75.9022,0,148.738,1.11597e+07,1.11597e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,50.3875,13.4147,11.058,0.0491831,12.7549,14.0745,11.058,0,11.0581,40,0,1,2505.24,13.1079,16961.7,3,100,0,100,0,0,1,10,11,8,0,2,8
2777102200,GJ 1042 g i,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.691262,0.513069,0.093362,0.354665,None,None,0,46.4236,55.7083,4.64236,0.67,69.2889,0.008,211.407,3.36426e+07,3.36426e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,6.34626,16.0976,13.5082,0.0516601,15.266,16.9292,13.5082,0,13.5083,6,0,1,6744.59,165.746,17042.9,5,260,0,260,0,0,2,3,10,10,0,9,9
2777106100,GJ 1042 d ii,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.443177,0.582675,0.0876711,0.258228,None,None,0,36.0511,43.2613,3.60511,0.67,53.8075,0,152.273,4.33901e+07,4.33901e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.96022,26.6934,21.2983,0.097834,24.0819,29.3049,21.2983,0,21.319,22,0,1,6133.01,4.92025,538.768,5,260,0,260,0,0,0,0,13,2,9,5,7
